date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,"Montana @ Charlottesville, Va.",2-3,5.0,0,67.0,22.0,165.0,0.273,60.0,7.0,11.0,64.0,4.0,4.0,12.0,2.0,84.0,1.0,Montana,5,13.4,4.4,33.0,12.0,1.4,2.2,12.8,0.8,0.8,2.4,0.4,16.8
08/31/2013,"Marshall @ Charlottesville, Va.",3-2,5.0,0,48.0,17.0,148.0,0.209,45.0,7.0,6.0,60.0,4.0,2.0,31.0,2.0,72.5,1.0,Marshall,5,9.6,3.4,29.6,9.0,1.4,1.2,12.0,0.8,0.4,6.2,0.4,14.5
08/31/2013,@ Virginia,1-3,4.0,0,56.0,20.0,154.0,0.234,51.0,1.0,3.0,70.0,7.0,1.0,18.0,2.0,67.0,1.0,Virginia,4,14.0,5.0,38.5,12.75,0.25,0.75,17.5,1.75,0.25,4.5,0.5,16.75
09/06/2013,Wyoming,1-3,4.0,0,61.0,22.0,166.0,0.235,59.0,4.0,10.0,64.0,6.0,1.0,16.0,1.0,74.0,2.0,Wyoming,4,15.25,5.5,41.5,14.75,1.0,2.5,16.0,1.5,0.25,4.0,0.25,18.5
09/07/2013,CSU Bakersfield,1-3,4.0,0,48.0,19.0,149.0,0.195,46.0,2.0,3.0,56.0,3.0,1.0,10.0,3.0,56.0,1.0,CSU Bakersfield,4,12.0,4.75,37.25,11.5,0.5,0.75,14.0,0.75,0.25,2.5,0.75,14.0
09/07/2013,Presbyterian,3-2,5.0,0,65.0,25.0,184.0,0.217,61.0,7.0,7.0,76.0,4.0,2.0,16.0,1.0,82.0,2.0,Presbyterian,5,13.0,5.0,36.8,12.2,1.4,1.4,15.2,0.8,0.4,3.2,0.2,16.4
09/10/2013,@ Radford,1-3,4.0,0,37.0,28.0,132.0,0.068,34.0,3.0,4.0,53.0,3.0,1.0,22.0,4.0,52.0,1.0,Radford,4,9.25,7.0,33.0,8.5,0.75,1.0,13.25,0.75,0.25,5.5,1.0,13.0
09/13/2013,"UAlbany @ Chapel Hill, N.C.",3-0,3.0,0,40.0,11.0,95.0,0.305,37.0,4.0,3.0,45.0,2.0,1.0,14.0,1.0,52.0,0.0,UAlbany,3,13.333333333333334,3.6666666666666665,31.666666666666668,12.333333333333334,1.3333333333333333,1.0,15.0,0.6666666666666666,0.3333333333333333,4.666666666666667,0.3333333333333333,17.333333333333332
09/14/2013,"George Washington @ Chapel Hill, N.C.",3-2,5.0,0,60.0,30.0,191.0,0.157,57.0,8.0,10.0,80.0,7.0,2.0,26.0,3.0,83.0,1.0,George Washington,5,12.0,6.0,38.2,11.4,1.6,2.0,16.0,1.4,0.4,5.2,0.6,16.6
09/14/2013,@ North Carolina,0-3,3.0,0,34.0,20.0,111.0,0.126,30.0,4.0,3.0,42.0,5.0,3.0,14.0,2.0,48.0,0.0,North Carolina,3,11.333333333333334,6.666666666666667,37.0,10.0,1.3333333333333333,1.0,14.0,1.6666666666666667,1.0,4.666666666666667,0.6666666666666666,16.0
09/20/2013,Wake Forest,0-3,3.0,0,30.0,15.0,104.0,0.144,27.0,4.0,5.0,51.0,7.0,3.0,10.0,2.0,42.0,1.0,Wake Forest,3,10.0,5.0,34.666666666666664,9.0,1.3333333333333333,1.6666666666666667,17.0,2.333333333333333,1.0,3.3333333333333335,0.6666666666666666,14.0
09/21/2013,Campbell,3-1,4.0,0,69.0,21.0,169.0,0.284,64.0,5.0,6.0,83.0,5.0,1.0,16.0,5.0,83.0,3.0,Campbell,4,17.25,5.25,42.25,16.0,1.25,1.5,20.75,1.25,0.25,4.0,1.25,20.75
09/21/2013,Cleveland St.,1-3,4.0,0,50.0,21.0,141.0,0.206,45.0,5.0,7.0,49.0,3.0,4.0,8.0,2.0,63.0,2.0,Cleveland St.,4,12.5,5.25,35.25,11.25,1.25,1.75,12.25,0.75,1.0,2.0,0.5,15.75
09/27/2013,William & Mary,3-2,5.0,0,58.0,22.0,179.0,0.201,56.0,3.0,10.0,85.0,7.0,5.0,22.0,3.0,77.0,0.0,William & Mary,5,11.6,4.4,35.8,11.2,0.6,2.0,17.0,1.4,1.0,4.4,0.6,15.4
10/04/2013,Col. of Charleston,1-3,4.0,0,53.0,27.0,162.0,0.16,47.0,2.0,6.0,56.0,1.0,0.0,18.0,2.0,64.0,0.0,Col. of Charleston,4,13.25,6.75,40.5,11.75,0.5,1.5,14.0,0.25,0.0,4.5,0.5,16.0
10/06/2013,UNCW,2-3,5.0,0,52.0,31.0,205.0,0.102,48.0,3.0,4.0,96.0,4.0,2.0,10.0,5.0,62.0,2.0,UNCW,5,10.4,6.2,41.0,9.6,0.6,0.8,19.2,0.8,0.4,2.0,1.0,12.4
10/11/2013,Towson,3-1,4.0,0,50.0,25.0,147.0,0.17,44.0,3.0,3.0,63.0,2.0,2.0,24.0,3.0,67.0,0.0,Towson,4,12.5,6.25,36.75,11.0,0.75,0.75,15.75,0.5,0.5,6.0,0.75,16.75
10/13/2013,Delaware,3-1,4.0,0,50.0,15.0,143.0,0.245,48.0,8.0,6.0,78.0,4.0,1.0,16.0,3.0,67.0,2.0,Delaware,4,12.5,3.75,35.75,12.0,2.0,1.5,19.5,1.0,0.25,4.0,0.75,16.75
10/18/2013,@ UNCW,0-3,3.0,0,35.0,22.0,121.0,0.107,34.0,4.0,4.0,57.0,11.0,0.0,12.0,2.0,45.0,0.0,UNCW,3,11.666666666666666,7.333333333333333,40.333333333333336,11.333333333333334,1.3333333333333333,1.3333333333333333,19.0,3.6666666666666665,0.0,4.0,0.6666666666666666,15.0
10/20/2013,@ Col. of Charleston,1-3,4.0,0,53.0,21.0,153.0,0.209,49.0,5.0,6.0,75.0,5.0,3.0,22.0,3.0,72.0,1.0,Col. of Charleston,4,13.25,5.25,38.25,12.25,1.25,1.5,18.75,1.25,0.75,5.5,0.75,18.0
10/25/2013,@ Delaware,3-1,4.0,0,51.0,15.0,161.0,0.224,48.0,4.0,8.0,80.0,4.0,0.0,22.0,3.0,66.0,0.0,Delaware,4,12.75,3.75,40.25,12.0,1.0,2.0,20.0,1.0,0.0,5.5,0.75,16.5
10/26/2013,@ Towson,0-3,3.0,0,40.0,19.0,125.0,0.168,37.0,1.0,3.0,57.0,5.0,0.0,6.0,2.0,44.0,1.0,Towson,3,13.333333333333334,6.333333333333333,41.666666666666664,12.333333333333334,0.3333333333333333,1.0,19.0,1.6666666666666667,0.0,2.0,0.6666666666666666,14.666666666666666
11/01/2013,Hofstra,3-0,3.0,0,42.0,12.0,108.0,0.278,40.0,5.0,4.0,47.0,0.0,2.0,16.0,1.0,57.0,1.0,Hofstra,3,14.0,4.0,36.0,13.333333333333334,1.6666666666666667,1.3333333333333333,15.666666666666666,0.0,0.6666666666666666,5.333333333333333,0.3333333333333333,19.0
11/03/2013,Northeastern,0-3,3.0,0,31.0,15.0,122.0,0.131,29.0,2.0,4.0,52.0,2.0,2.0,20.0,2.0,45.0,2.0,Northeastern,3,10.333333333333334,5.0,40.666666666666664,9.666666666666666,0.6666666666666666,1.3333333333333333,17.333333333333332,0.6666666666666666,0.6666666666666666,6.666666666666667,0.6666666666666666,15.0
11/08/2013,@ William & Mary,3-2,5.0,0,54.0,22.0,183.0,0.175,53.0,0.0,10.0,103.0,2.0,2.0,31.0,0.0,71.5,0.0,William & Mary,5,10.8,4.4,36.6,10.6,0.0,2.0,20.6,0.4,0.4,6.2,0.0,14.3
11/15/2013,@ Northeastern,3-2,5.0,0,60.0,20.0,158.0,0.253,57.0,3.0,8.0,85.0,5.0,1.0,28.0,0.0,78.0,2.0,Northeastern,5,12.0,4.0,31.6,11.4,0.6,1.6,17.0,1.0,0.2,5.6,0.0,15.6
11/17/2013,@ Hofstra,3-0,3.0,0,29.0,13.0,89.0,0.18,29.0,3.0,6.0,28.0,0.0,2.0,26.0,0.0,47.0,0.0,Hofstra,3,9.666666666666666,4.333333333333333,29.666666666666668,9.666666666666666,1.0,2.0,9.333333333333334,0.0,0.6666666666666666,8.666666666666666,0.0,15.666666666666666
11/22/2013,"Hofstra @ N. Charleston, S.C.",0-3,3.0,0,21.0,21.0,108.0,0.0,18.0,1.0,7.0,39.0,4.0,0.0,6.0,2.0,25.0,2.0,Hofstra,3,7.0,7.0,36.0,6.0,0.3333333333333333,2.3333333333333335,13.0,1.3333333333333333,0.0,2.0,0.6666666666666666,8.333333333333334
