date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,A&M-Corpus Christi,3-1,4.0,0,46.0,18.0,126.0,0.222,45.0,3.0,17.0,55.0,7.0,2.0,22.0,3.0,62.0,2.0,A&M-Corpus Christi,4,11.5,4.5,31.5,11.25,0.75,4.25,13.75,1.75,0.5,5.5,0.75,15.5
08/31/2013,@ Air Force,3-2,5.0,0,61.0,26.0,168.0,0.208,56.0,6.0,16.0,75.0,10.0,3.0,24.0,1.0,82.0,5.0,Air Force,5,12.2,5.2,33.6,11.2,1.2,3.2,15.0,2.0,0.6,4.8,0.2,16.4
08/31/2013,@ Denver,3-2,5.0,0,53.0,28.0,164.0,0.152,50.0,6.0,8.0,85.0,3.0,4.0,16.0,2.0,71.0,3.0,Denver,5,10.6,5.6,32.8,10.0,1.2,1.6,17.0,0.6,0.8,3.2,0.4,14.2
09/06/2013,@ Purdue Fort Wayne,3-0,3.0,0,46.0,10.0,115.0,0.313,45.0,4.0,8.0,65.0,2.0,1.0,14.0,2.0,58.0,4.0,Purdue Fort Wayne,3,15.333333333333334,3.3333333333333335,38.333333333333336,15.0,1.3333333333333333,2.6666666666666665,21.666666666666668,0.6666666666666666,0.3333333333333333,4.666666666666667,0.6666666666666666,19.333333333333332
09/07/2013,@ High Point,3-0,3.0,0,54.0,13.0,130.0,0.315,49.0,8.0,9.0,66.0,5.0,2.0,10.0,5.0,69.0,1.0,High Point,3,18.0,4.333333333333333,43.333333333333336,16.333333333333332,2.6666666666666665,3.0,22.0,1.6666666666666667,0.6666666666666666,3.3333333333333335,1.6666666666666667,23.0
09/07/2013,@ Cleveland St.,2-3,5.0,0,61.0,28.0,156.0,0.212,53.0,9.0,11.0,64.0,10.0,1.0,24.0,0.0,83.0,3.0,Cleveland St.,5,12.2,5.6,31.2,10.6,1.8,2.2,12.8,2.0,0.2,4.8,0.0,16.6
09/12/2013,@ BYU,0-3,3.0,0,31.0,17.0,110.0,0.127,30.0,2.0,6.0,37.0,5.0,0.0,18.0,1.0,42.0,2.0,BYU,3,10.333333333333334,5.666666666666667,36.666666666666664,10.0,0.6666666666666666,2.0,12.333333333333334,1.6666666666666667,0.0,6.0,0.3333333333333333,14.0
09/13/2013,"Utah @ Orem, Utah",1-3,4.0,0,49.0,20.0,127.0,0.228,46.0,6.0,7.0,52.0,7.0,1.0,14.0,1.0,63.0,1.0,Utah,4,12.25,5.0,31.75,11.5,1.5,1.75,13.0,1.75,0.25,3.5,0.25,15.75
09/14/2013,"Idaho St. @ Orem, Utah",3-1,4.0,0,53.0,11.0,140.0,0.3,50.0,7.0,12.0,55.0,7.0,2.0,8.0,3.0,66.0,1.0,Idaho St.,4,13.25,2.75,35.0,12.5,1.75,3.0,13.75,1.75,0.5,2.0,0.75,16.5
09/14/2013,@ Utah Valley,3-1,4.0,0,71.0,10.0,145.0,0.421,66.0,7.0,18.0,60.0,4.0,2.0,12.0,1.0,86.0,1.0,Utah Valley,4,17.75,2.5,36.25,16.5,1.75,4.5,15.0,1.0,0.5,3.0,0.25,21.5
09/18/2013,@ Southern California,0-3,3.0,0,31.0,19.0,93.0,0.129,29.0,2.0,11.0,35.0,4.0,2.0,14.0,0.0,42.0,1.0,Southern California,3,10.333333333333334,6.333333333333333,31.0,9.666666666666666,0.6666666666666666,3.6666666666666665,11.666666666666666,1.3333333333333333,0.6666666666666666,4.666666666666667,0.0,14.0
09/20/2013,Xavier,3-2,5.0,0,62.0,23.0,187.0,0.209,55.0,10.0,13.0,91.0,3.0,3.0,28.0,0.0,89.0,0.0,Xavier,5,12.4,4.6,37.4,11.0,2.0,2.6,18.2,0.6,0.6,5.6,0.0,17.8
09/20/2013,American,3-1,4.0,0,52.0,22.0,164.0,0.183,47.0,10.0,3.0,66.0,3.0,0.0,14.0,0.0,69.0,3.0,American,4,13.0,5.5,41.0,11.75,2.5,0.75,16.5,0.75,0.0,3.5,0.0,17.25
09/21/2013,Fresno St.,1-3,4.0,0,56.0,21.0,192.0,0.182,53.0,1.0,7.0,85.0,7.0,0.0,22.0,0.0,68.0,2.0,Fresno St.,4,14.0,5.25,48.0,13.25,0.25,1.75,21.25,1.75,0.0,5.5,0.0,17.0
09/27/2013,@ Cal Poly,0-3,3.0,0,26.0,18.0,108.0,0.074,25.0,4.0,10.0,41.0,6.0,1.0,10.0,1.0,36.0,1.0,Cal Poly,3,8.666666666666666,6.0,36.0,8.333333333333334,1.3333333333333333,3.3333333333333335,13.666666666666666,2.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,12.0
09/28/2013,@ UC Santa Barbara,0-3,3.0,0,40.0,16.0,111.0,0.216,36.0,7.0,10.0,42.0,2.0,2.0,8.0,5.0,53.0,1.0,UC Santa Barbara,3,13.333333333333334,5.333333333333333,37.0,12.0,2.3333333333333335,3.3333333333333335,14.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.6666666666666667,17.666666666666668
10/05/2013,Hawaii,1-3,4.0,0,47.0,21.0,130.0,0.2,45.0,7.0,10.0,31.0,2.0,0.0,12.0,2.0,60.0,1.0,Hawaii,4,11.75,5.25,32.5,11.25,1.75,2.5,7.75,0.5,0.0,3.0,0.5,15.0
10/10/2013,@ UC Davis,2-3,5.0,0,61.0,28.0,210.0,0.157,58.0,4.0,13.0,101.0,4.0,4.0,22.0,3.0,80.0,1.0,UC Davis,5,12.2,5.6,42.0,11.6,0.8,2.6,20.2,0.8,0.8,4.4,0.6,16.0
10/12/2013,@ CSUN,1-3,4.0,0,46.0,25.0,130.0,0.162,45.0,7.0,11.0,54.0,2.0,4.0,10.0,0.0,62.0,2.0,CSUN,4,11.5,6.25,32.5,11.25,1.75,2.75,13.5,0.5,1.0,2.5,0.0,15.5
10/18/2013,UC Riverside,3-1,4.0,0,58.0,17.0,145.0,0.283,54.0,7.0,17.0,68.0,3.0,0.0,14.0,5.0,72.0,0.0,UC Riverside,4,14.5,4.25,36.25,13.5,1.75,4.25,17.0,0.75,0.0,3.5,1.25,18.0
10/19/2013,Cal St. Fullerton,3-0,3.0,0,41.0,13.0,120.0,0.233,40.0,7.0,8.0,62.0,1.0,0.0,19.0,0.0,57.5,0.0,Cal St. Fullerton,3,13.666666666666666,4.333333333333333,40.0,13.333333333333334,2.3333333333333335,2.6666666666666665,20.666666666666668,0.3333333333333333,0.0,6.333333333333333,0.0,19.166666666666668
10/26/2013,@ Long Beach St.,0-3,3.0,0,34.0,14.0,108.0,0.185,32.0,4.0,10.0,49.0,4.0,0.0,4.0,1.0,40.0,2.0,Long Beach St.,3,11.333333333333334,4.666666666666667,36.0,10.666666666666666,1.3333333333333333,3.3333333333333335,16.333333333333332,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,13.333333333333334
11/01/2013,@ Hawaii,0-3,3.0,0,33.0,15.0,101.0,0.178,30.0,3.0,14.0,39.0,9.0,0.0,15.0,0.0,43.5,3.0,Hawaii,3,11.0,5.0,33.666666666666664,10.0,1.0,4.666666666666667,13.0,3.0,0.0,5.0,0.0,14.5
11/08/2013,CSUN,1-3,4.0,0,54.0,25.0,160.0,0.181,50.0,7.0,14.0,69.0,6.0,2.0,18.0,2.0,72.0,2.0,CSUN,4,13.5,6.25,40.0,12.5,1.75,3.5,17.25,1.5,0.5,4.5,0.5,18.0
11/09/2013,UC Davis,3-2,5.0,0,61.0,19.0,166.0,0.253,60.0,8.0,8.0,75.0,6.0,2.0,22.0,2.0,82.0,0.0,UC Davis,5,12.2,3.8,33.2,12.0,1.6,1.6,15.0,1.2,0.4,4.4,0.4,16.4
11/14/2013,@ UC Riverside,3-0,3.0,0,47.0,5.0,103.0,0.408,45.0,7.0,8.0,47.0,1.0,0.0,14.0,0.0,61.0,1.0,UC Riverside,3,15.666666666666666,1.6666666666666667,34.333333333333336,15.0,2.3333333333333335,2.6666666666666665,15.666666666666666,0.3333333333333333,0.0,4.666666666666667,0.0,20.333333333333332
11/15/2013,@ Cal St. Fullerton,3-2,5.0,0,68.0,28.0,184.0,0.217,63.0,7.0,3.0,82.0,4.0,1.0,14.0,3.0,83.0,2.0,Cal St. Fullerton,5,13.6,5.6,36.8,12.6,1.4,0.6,16.4,0.8,0.2,2.8,0.6,16.6
11/23/2013,Long Beach St.,0-3,3.0,0,42.0,22.0,132.0,0.152,41.0,4.0,5.0,55.0,3.0,1.0,10.0,1.0,52.0,2.0,Long Beach St.,3,14.0,7.333333333333333,44.0,13.666666666666666,1.3333333333333333,1.6666666666666667,18.333333333333332,1.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,17.333333333333332
11/29/2013,Cal Poly,2-3,5.0,0,66.0,22.0,217.0,0.203,61.0,6.0,13.0,106.0,3.0,5.0,12.0,2.0,83.0,0.0,Cal Poly,5,13.2,4.4,43.4,12.2,1.2,2.6,21.2,0.6,1.0,2.4,0.4,16.6
11/30/2013,UC Santa Barbara,1-3,4.0,0,56.0,28.0,183.0,0.153,55.0,4.0,9.0,94.0,5.0,1.0,16.0,1.0,69.0,5.0,UC Santa Barbara,4,14.0,7.0,45.75,13.75,1.0,2.25,23.5,1.25,0.25,4.0,0.25,17.25
