date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,@ Purdue,3-1,4.0,0,46.0,12.0,127.0,0.268,39.0,3.0,13.0,33.0,4.0,4.0,26.0,5.0,66.0,1.0,Purdue,4,11.5,3.0,31.75,9.75,0.75,3.25,8.25,1.0,1.0,6.5,1.25,16.5
08/31/2013,"Alabama A&M @ West Lafayette, Ind.",3-0,3.0,0,35.0,8.0,62.0,0.435,34.0,15.0,5.0,28.0,3.0,1.0,6.0,2.0,54.0,0.0,Alabama A&M,3,11.666666666666666,2.6666666666666665,20.666666666666668,11.333333333333334,5.0,1.6666666666666667,9.333333333333334,1.0,0.3333333333333333,2.0,0.6666666666666666,18.0
08/31/2013,"Western Ky. @ West Lafayette, Ind.",3-0,3.0,0,46.0,6.0,90.0,0.444,43.0,4.0,14.0,30.0,2.0,6.0,10.0,4.0,61.0,0.0,Western Ky.,3,15.333333333333334,2.0,30.0,14.333333333333334,1.3333333333333333,4.666666666666667,10.0,0.6666666666666666,2.0,3.3333333333333335,1.3333333333333333,20.333333333333332
09/06/2013,"TCU @ Milwaukee, Wis.",3-1,4.0,0,67.0,27.0,169.0,0.237,60.0,9.0,4.0,68.0,0.0,1.0,16.0,3.0,85.0,1.0,TCU,4,16.75,6.75,42.25,15.0,2.25,1.0,17.0,0.0,0.25,4.0,0.75,21.25
09/06/2013,@ Marquette,3-0,3.0,0,37.0,10.0,90.0,0.3,34.0,5.0,7.0,33.0,2.0,4.0,6.0,2.0,49.0,1.0,Marquette,3,12.333333333333334,3.3333333333333335,30.0,11.333333333333334,1.6666666666666667,2.3333333333333335,11.0,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,16.333333333333332
09/07/2013,@ NIU,3-1,4.0,0,51.0,17.0,126.0,0.27,48.0,4.0,8.0,52.0,4.0,6.0,6.0,4.0,64.0,2.0,NIU,4,12.75,4.25,31.5,12.0,1.0,2.0,13.0,1.0,1.5,1.5,1.0,16.0
09/13/2013,@ San Diego,1-3,4.0,0,54.0,12.0,157.0,0.268,48.0,2.0,8.0,53.0,3.0,4.0,22.0,1.0,71.0,0.0,San Diego,4,13.5,3.0,39.25,12.0,0.5,2.0,13.25,0.75,1.0,5.5,0.25,17.75
09/14/2013,"UC Santa Barbara @ San Diego, CA",3-1,4.0,0,64.0,23.0,161.0,0.255,60.0,6.0,7.0,72.0,1.0,2.0,22.0,3.0,83.0,5.0,UC Santa Barbara,4,16.0,5.75,40.25,15.0,1.5,1.75,18.0,0.25,0.5,5.5,0.75,20.75
09/14/2013,"Eastern Wash. @ San Diego, CA",3-0,3.0,0,50.0,14.0,107.0,0.336,43.0,1.0,6.0,47.0,2.0,0.0,10.0,1.0,56.0,0.0,Eastern Wash.,3,16.666666666666668,4.666666666666667,35.666666666666664,14.333333333333334,0.3333333333333333,2.0,15.666666666666666,0.6666666666666666,0.0,3.3333333333333335,0.3333333333333333,18.666666666666668
09/18/2013,UC Irvine,3-0,3.0,0,40.0,15.0,97.0,0.258,34.0,4.0,3.0,39.0,2.0,5.0,10.0,4.0,54.0,0.0,UC Irvine,3,13.333333333333334,5.0,32.333333333333336,11.333333333333334,1.3333333333333333,1.0,13.0,0.6666666666666666,1.6666666666666667,3.3333333333333335,1.3333333333333333,18.0
09/20/2013,Cal St. Fullerton,3-0,3.0,0,44.0,14.0,129.0,0.233,43.0,5.0,11.0,56.0,1.0,2.0,10.0,4.0,56.0,0.0,Cal St. Fullerton,3,14.666666666666666,4.666666666666667,43.0,14.333333333333334,1.6666666666666667,3.6666666666666665,18.666666666666668,0.3333333333333333,0.6666666666666666,3.3333333333333335,1.3333333333333333,18.666666666666668
09/25/2013,UCLA,3-1,4.0,0,61.0,20.0,146.0,0.281,58.0,6.0,5.0,47.0,2.0,3.0,16.0,4.0,78.0,1.0,UCLA,4,15.25,5.0,36.5,14.5,1.5,1.25,11.75,0.5,0.75,4.0,1.0,19.5
09/29/2013,@ Utah,3-0,3.0,0,49.0,16.0,118.0,0.28,47.0,5.0,3.0,56.0,1.0,2.0,8.0,2.0,60.0,0.0,Utah,3,16.333333333333332,5.333333333333333,39.333333333333336,15.666666666666666,1.6666666666666667,1.0,18.666666666666668,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,20.0
