date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2013,@ Western Mich.,2-3,5.0,0,54.0,26.0,151.0,0.185,49.0,6.0,10.0,53.0,4.0,2.0,18.0,2.0,71.0,5.0,Western Mich.,5,10.8,5.2,30.2,9.8,1.2,2.0,10.6,0.8,0.4,3.6,0.4,14.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/31/2013,"Oklahoma @ Kalamazoo, Mich.",1-3,4.0,0,49.0,22.0,140.0,0.193,49.0,9.0,11.0,63.0,3.0,1.0,14.0,1.0,66.0,5.0,Oklahoma,4,12.25,5.5,35.0,12.25,2.25,2.75,15.75,0.75,0.25,3.5,0.25,16.5,,5.4,,2.6,,15.1,,0.0925,,4.9,,0.6,,1.0,,5.3,,0.2,,1.8,,0.2,,7.1
08/31/2013,"Milwaukee @ Kalamazoo, Mich.",3-2,5.0,0,61.0,14.0,172.0,0.273,59.0,3.0,11.0,82.0,2.0,4.0,23.0,3.0,79.5,5.0,Milwaukee,5,12.2,2.8,34.4,11.8,0.6,2.2,16.4,0.4,0.8,4.6,0.6,15.9,,7.683333333333334,,3.5666666666666664,,21.733333333333334,,0.126,,7.3500000000000005,,1.1500000000000001,,1.5833333333333333,,8.783333333333333,,0.21666666666666667,,2.3666666666666667,,0.21666666666666667,,10.233333333333333
09/06/2013,Belmont,3-1,4.0,0,52.0,14.0,127.0,0.299,45.0,11.0,8.0,56.0,4.0,3.0,8.0,7.0,70.0,0.0,Belmont,4,13.0,3.5,31.75,11.25,2.75,2.0,14.0,1.0,0.75,2.0,1.75,17.5,11.75,8.8125,4.5,3.375,33.199999999999996,24.9,0.217,0.16275,11.283333333333333,8.4625,1.3499999999999999,1.0125,2.316666666666667,1.7375,14.25,10.6875,0.4833333333333334,0.36250000000000004,3.9,2.925,0.4166666666666667,0.3125,15.533333333333333,11.65
09/06/2013,Columbia,3-0,3.0,0,44.0,20.0,115.0,0.209,43.0,3.0,4.0,53.0,3.0,3.0,0.0,1.0,50.0,1.0,Columbia,3,14.666666666666666,6.666666666666667,38.333333333333336,14.333333333333334,1.0,1.3333333333333333,17.666666666666668,1.0,1.0,0.0,0.3333333333333333,16.666666666666668,12.483333333333334,9.65,3.9333333333333336,3.4,33.71666666666667,26.27,0.255,0.19,11.766666666666666,9.02,1.8666666666666665,1.3599999999999999,2.316666666666667,1.7899999999999998,15.383333333333333,11.35,0.6000000000000001,0.44000000000000006,3.3666666666666667,2.7399999999999998,0.8666666666666667,0.6,16.633333333333336,12.819999999999999
09/08/2013,Boise St.,3-0,3.0,0,51.0,15.0,112.0,0.321,46.0,4.0,5.0,48.0,1.0,2.0,10.0,3.0,62.0,1.0,Boise St.,3,17.0,5.0,37.333333333333336,15.333333333333334,1.3333333333333333,1.6666666666666667,16.0,0.3333333333333333,0.6666666666666666,3.333333333333333,1.0,20.666666666666668,13.28888888888889,10.48611111111111,4.322222222222222,3.9444444444444446,34.827777777777776,28.280555555555555,0.26033333333333336,0.19316666666666668,12.46111111111111,9.905555555555557,1.45,1.3,1.8444444444444443,1.7138888888888888,16.022222222222222,12.402777777777779,0.8500000000000001,0.5333333333333333,2.1999999999999997,2.283333333333333,0.8944444444444445,0.5555555555555556,16.688888888888894,13.46111111111111
09/12/2013,"Arizona @ Honolulu, O'ahu",1-3,4.0,0,51.0,23.0,165.0,0.17,47.0,1.0,10.0,84.0,4.0,2.0,14.0,1.0,61.0,0.0,Arizona,4,12.75,5.75,41.25,11.75,0.25,2.5,21.0,1.0,0.5,3.5,0.25,15.25,14.888888888888891,11.416666666666666,5.055555555555556,4.095238095238096,35.805555555555564,29.573809523809526,0.2763333333333334,0.21142857142857144,13.638888888888891,10.68095238095238,1.6944444444444444,1.3047619047619048,1.6666666666666667,1.707142857142857,15.888888888888891,12.916666666666668,0.8055555555555555,0.5523809523809524,1.7777777777777777,2.433333333333333,1.0277777777777777,0.6190476190476192,18.27777777777778,14.49047619047619
09/13/2013,@ Hawaii,0-3,3.0,0,23.0,19.0,96.0,0.042,22.0,3.0,7.0,27.0,3.0,0.0,10.0,1.0,31.0,0.0,Hawaii,3,7.666666666666667,6.333333333333333,32.0,7.333333333333333,1.0,2.333333333333333,9.0,1.0,0.0,3.333333333333333,0.3333333333333333,10.333333333333334,14.805555555555557,11.583333333333332,5.805555555555556,4.302083333333334,38.97222222222223,31.033333333333335,0.23333333333333336,0.20625,13.805555555555557,10.814583333333333,0.861111111111111,1.1729166666666666,1.8333333333333333,1.80625,18.222222222222225,13.927083333333334,0.7222222222222222,0.5458333333333334,2.2777777777777777,2.5666666666666664,0.5277777777777778,0.5729166666666667,17.52777777777778,14.585416666666667
09/14/2013,"Portland St. @ Honolulu, O'ahu",3-0,3.0,0,43.0,5.0,95.0,0.4,38.0,1.0,8.0,48.0,2.0,0.0,16.0,0.0,52.0,1.0,Portland St.,3,14.333333333333334,1.6666666666666667,31.666666666666668,12.666666666666666,0.3333333333333333,2.6666666666666665,16.0,0.6666666666666666,0.0,5.333333333333333,0.0,17.333333333333332,12.472222222222223,11.148148148148147,5.694444444444444,4.527777777777779,36.861111111111114,31.14074074074074,0.17766666666666667,0.188,11.472222222222221,10.427777777777777,0.861111111111111,1.1537037037037037,2.1666666666666665,1.8648148148148147,15.333333333333334,13.37962962962963,0.38888888888888884,0.4851851851851852,3.388888888888889,2.6518518518518515,0.5277777777777778,0.5462962962962963,15.41666666666667,14.112962962962962
09/20/2013,South Fla.,3-2,5.0,0,72.0,20.0,177.0,0.294,67.0,8.0,9.0,74.0,4.0,1.0,12.0,1.0,87.0,1.0,South Fla.,5,14.4,4.0,35.4,13.4,1.6,1.8,14.8,0.8,0.2,2.4,0.2,17.4,11.583333333333334,11.466666666666665,4.583333333333333,4.241666666666667,34.97222222222222,31.193333333333335,0.20400000000000004,0.2092,10.583333333333334,10.651666666666667,0.5277777777777778,1.0716666666666668,2.5,1.9449999999999998,15.333333333333334,13.64166666666667,0.16666666666666666,0.4366666666666667,4.055555555555555,2.9199999999999995,0.19444444444444442,0.4916666666666667,14.305555555555555,14.434999999999999
09/20/2013,Miami (OH),3-0,3.0,0,51.0,15.0,123.0,0.293,44.0,5.0,6.0,56.0,6.0,1.0,4.0,0.0,59.0,1.0,Miami ,3,17.0,5.0,41.0,14.666666666666666,1.6666666666666667,2.0,18.666666666666668,2.0,0.3333333333333333,1.3333333333333333,0.0,19.666666666666668,12.133333333333335,11.733333333333333,4.0,4.21969696969697,33.02222222222222,31.575757575757574,0.24533333333333332,0.2169090909090909,11.133333333333333,10.901515151515152,0.9777777777777779,1.1196969696969696,2.2666666666666666,1.9318181818181819,13.266666666666666,13.7469696969697,0.06666666666666667,0.4151515151515152,3.6888888888888887,2.872727272727272,0.17777777777777778,0.4651515151515152,15.02222222222222,14.704545454545455
09/22/2013,IUPUI,3-0,3.0,0,53.0,12.0,118.0,0.347,51.0,0.0,3.0,63.0,3.0,0.0,18.0,2.0,62.0,0.0,IUPUI,3,17.666666666666668,4.0,39.333333333333336,17.0,0.0,1.0,21.0,1.0,0.0,6.0,0.6666666666666666,20.666666666666668,15.244444444444445,12.172222222222222,3.555555555555556,4.284722222222222,36.02222222222222,32.36111111111111,0.329,0.22325000000000003,13.577777777777778,11.215277777777779,1.2,1.1652777777777776,2.1555555555555554,1.9375,16.48888888888889,14.156944444444447,0.17777777777777778,0.4083333333333334,3.022222222222222,2.744444444444444,0.06666666666666667,0.42638888888888893,18.13333333333333,15.118055555555555
09/27/2013,Nebraska,1-3,4.0,0,48.0,23.0,125.0,0.2,48.0,2.0,5.0,43.0,1.0,0.0,18.0,1.0,59.0,1.0,Nebraska,4,12.0,5.75,31.25,12.0,0.5,1.25,10.75,0.25,0.0,4.5,0.25,14.75,16.355555555555558,12.594871794871795,4.333333333333333,4.262820512820513,38.577777777777776,32.8974358974359,0.3113333333333333,0.23276923076923078,15.02222222222222,11.66025641025641,1.0888888888888888,1.0756410256410256,1.5999999999999999,1.8653846153846154,18.155555555555555,14.683333333333335,0.17777777777777778,0.37692307692307697,3.244444444444445,2.9948717948717944,0.2888888888888889,0.44487179487179496,19.244444444444444,15.544871794871794
09/28/2013,Iowa,3-0,3.0,0,46.0,16.0,107.0,0.28,44.0,3.0,3.0,52.0,6.0,0.0,20.0,0.0,59.0,0.0,Iowa,3,15.333333333333334,5.333333333333333,35.666666666666664,14.666666666666666,1.0,1.0,17.333333333333332,2.0,0.0,6.666666666666667,0.0,19.666666666666668,15.555555555555557,12.552380952380952,4.916666666666667,4.3690476190476195,37.19444444444445,32.779761904761905,0.27999999999999997,0.23042857142857145,14.555555555555557,11.68452380952381,0.7222222222222223,1.0345238095238094,1.4166666666666667,1.8214285714285714,16.805555555555557,14.402380952380954,0.1111111111111111,0.35000000000000003,3.944444444444444,3.102380952380952,0.3055555555555555,0.43095238095238103,18.36111111111111,15.488095238095237
10/04/2013,@ Michigan,1-3,4.0,0,48.0,25.0,143.0,0.161,46.0,1.0,6.0,53.0,3.0,2.0,8.0,3.0,55.0,3.0,Michigan,4,12.0,6.25,35.75,11.5,0.25,1.5,13.25,0.75,0.5,2.0,0.75,13.75,15.000000000000002,12.737777777777778,5.027777777777778,4.433333333333334,35.416666666666664,32.97222222222222,0.27566666666666667,0.23373333333333335,14.555555555555555,11.883333333333333,0.5,1.0322222222222222,1.0833333333333333,1.7666666666666666,16.36111111111111,14.59777777777778,0.0,0.3266666666666667,5.722222222222222,3.3399999999999994,0.3055555555555555,0.40222222222222226,18.361111111111114,15.766666666666664
10/05/2013,@ Michigan St.,0-3,3.0,0,23.0,17.0,73.0,0.082,21.0,2.0,3.0,26.0,8.0,1.0,6.0,0.0,29.0,2.0,Michigan St.,3,7.666666666666667,5.666666666666667,24.33333333333333,7.0,0.6666666666666666,1.0,8.666666666666666,2.6666666666666665,0.3333333333333333,2.0,0.0,9.666666666666666,13.111111111111114,12.691666666666666,5.777777777777778,4.546875,34.22222222222222,33.14583333333333,0.21366666666666667,0.22918750000000002,12.722222222222221,11.859375,0.5833333333333334,0.9833333333333333,1.25,1.75,13.777777777777777,14.513541666666669,0.16666666666666666,0.3375,4.388888888888889,3.2562499999999996,0.3333333333333333,0.4239583333333334,16.055555555555557,15.640624999999998
10/11/2013,@ Indiana,3-2,5.0,0,60.0,17.0,143.0,0.301,53.0,6.0,13.0,47.0,2.0,2.0,14.0,2.0,75.0,1.0,Indiana,5,12.0,3.4,28.6,10.6,1.2,2.6,9.4,0.4,0.4,2.8,0.4,15.0,11.66666666666667,12.396078431372548,5.75,4.612745098039216,31.916666666666668,32.627450980392155,0.17433333333333334,0.2205294117647059,11.055555555555555,11.573529411764707,0.6388888888888888,0.9647058823529411,1.1666666666666667,1.7058823529411764,13.083333333333334,14.169607843137257,0.27777777777777773,0.33725490196078434,3.555555555555556,3.1823529411764704,0.25,0.3990196078431373,14.361111111111112,15.289215686274508
10/12/2013,@ Purdue,3-2,5.0,0,77.0,41.0,215.0,0.167,72.0,6.0,10.0,75.0,4.0,1.0,2.0,1.0,85.0,0.0,Purdue,5,15.4,8.2,43.0,14.4,1.2,2.0,15.0,0.8,0.2,0.4,0.2,17.0,10.555555555555557,12.374074074074073,5.105555555555555,4.545370370370371,29.561111111111114,32.403703703703705,0.18133333333333335,0.22499999999999998,9.700000000000001,11.519444444444444,0.7055555555555556,0.9777777777777776,1.7000000000000002,1.7555555555555555,10.438888888888888,13.904629629629632,0.41111111111111115,0.3407407407407408,2.2666666666666666,3.1611111111111105,0.3833333333333333,0.39907407407407414,12.805555555555555,15.273148148148145
10/16/2013,Ohio St.,3-1,4.0,0,48.0,16.0,158.0,0.203,46.0,5.0,5.0,71.0,2.0,3.0,12.0,3.0,62.0,2.0,Ohio St.,4,12.0,4.0,39.5,11.5,1.25,1.25,17.75,0.5,0.75,3.0,0.75,15.5,11.68888888888889,12.533333333333333,5.7555555555555555,4.737719298245615,31.977777777777778,32.96140350877193,0.18333333333333332,0.22194736842105262,10.666666666666666,11.671052631578947,1.0222222222222221,0.9894736842105262,1.866666666666667,1.7684210526315791,11.02222222222222,13.962280701754388,0.3111111111111111,0.33333333333333337,1.7333333333333334,3.01578947368421,0.20000000000000004,0.3885964912280702,13.888888888888888,15.364035087719296
