date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,"Wichita St. @ Orem, Utah",0-3,3.0,0,34.0,24.0,100.0,0.1,30.0,2.0,6.0,38.0,6.0,2.0,8.0,0.0,42.0,0.0,Wichita St.,3,11.333333333333334,8.0,33.333333333333336,10.0,0.6666666666666666,2.0,12.666666666666666,2.0,0.6666666666666666,2.6666666666666665,0.0,14.0
08/31/2013,@ Utah Valley,0-3,3.0,0,30.0,17.0,88.0,0.148,28.0,3.0,4.0,31.0,6.0,1.0,6.0,2.0,37.0,0.0,Utah Valley,3,10.0,5.666666666666667,29.333333333333332,9.333333333333334,1.0,1.3333333333333333,10.333333333333334,2.0,0.3333333333333333,2.0,0.6666666666666666,12.333333333333334
08/31/2013,Arizona St.,0-3,3.0,0,26.0,19.0,103.0,0.068,24.0,1.0,1.0,40.0,7.0,3.0,2.0,2.0,31.0,1.0,Arizona St.,3,8.666666666666666,6.333333333333333,34.333333333333336,8.0,0.3333333333333333,0.3333333333333333,13.333333333333334,2.333333333333333,1.0,0.6666666666666666,0.6666666666666666,10.333333333333334
09/06/2013,Louisville,0-3,3.0,0,25.0,17.0,102.0,0.078,24.0,2.0,5.0,39.0,2.0,0.0,6.0,2.0,30.0,0.0,Louisville,3,8.333333333333334,5.666666666666667,34.0,8.0,0.6666666666666666,1.6666666666666667,13.0,0.6666666666666666,0.0,2.0,0.6666666666666666,10.0
09/07/2013,Wisconsin,1-3,4.0,0,30.0,22.0,126.0,0.063,29.0,2.0,6.0,58.0,11.0,0.0,13.0,3.0,38.5,1.0,Wisconsin,4,7.5,5.5,31.5,7.25,0.5,1.5,14.5,2.75,0.0,3.25,0.75,9.625
09/07/2013,UNI,0-3,3.0,0,39.0,19.0,123.0,0.163,35.0,4.0,4.0,52.0,3.0,1.0,2.0,2.0,45.0,0.0,UNI,3,13.0,6.333333333333333,41.0,11.666666666666666,1.3333333333333333,1.3333333333333333,17.333333333333332,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,15.0
09/13/2013,"Oral Roberts @ Statesboro, Ga.",0-3,3.0,0,45.0,17.0,113.0,0.248,43.0,3.0,4.0,55.0,6.0,0.0,4.0,0.0,50.0,1.0,Oral Roberts,3,15.0,5.666666666666667,37.666666666666664,14.333333333333334,1.0,1.3333333333333333,18.333333333333332,2.0,0.0,1.3333333333333333,0.0,16.666666666666668
09/13/2013,"High Point @ Statesboro, Ga.",0-3,3.0,0,37.0,13.0,112.0,0.214,35.0,4.0,6.0,46.0,6.0,4.0,2.0,2.0,46.0,1.0,High Point,3,12.333333333333334,4.333333333333333,37.333333333333336,11.666666666666666,1.3333333333333333,2.0,15.333333333333334,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,15.333333333333334
09/14/2013,@ Ga. Southern,0-3,3.0,0,43.0,16.0,111.0,0.243,38.0,4.0,5.0,41.0,1.0,2.0,0.0,0.0,49.0,0.0,Ga. Southern,3,14.333333333333334,5.333333333333333,37.0,12.666666666666666,1.3333333333333333,1.6666666666666667,13.666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,16.333333333333332
09/20/2013,@ Kansas,0-3,3.0,0,32.0,18.0,100.0,0.14,32.0,0.0,1.0,26.0,0.0,1.0,6.0,1.0,36.0,0.0,Kansas,3,10.666666666666666,6.0,33.333333333333336,10.666666666666666,0.0,0.3333333333333333,8.666666666666666,0.0,0.3333333333333333,2.0,0.3333333333333333,12.0
09/21/2013,"Notre Dame @ Lawrence, Kan.",1-3,4.0,0,49.0,23.0,153.0,0.17,45.0,1.0,4.0,65.0,2.0,2.0,12.0,2.0,58.0,0.0,Notre Dame,4,12.25,5.75,38.25,11.25,0.25,1.0,16.25,0.5,0.5,3.0,0.5,14.5
