date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2013,"CSUN @ Fresno, Calif.",0-3,3.0,0,43.0,15.0,106.0,0.264,35.0,4.0,4.0,32.0,3.0,1.0,13.0,3.0,54.5,1.0,CSUN,3,14.333333333333334,5.0,35.333333333333336,11.666666666666666,1.3333333333333333,1.3333333333333333,10.666666666666666,1.0,0.3333333333333333,4.333333333333333,1.0,18.166666666666668,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/31/2013,Rice,3-1,4.0,0,57.0,19.0,137.0,0.277,52.0,9.0,8.0,60.0,0.0,1.0,18.0,3.0,76.0,1.0,Rice,4,14.25,4.75,34.25,13.0,2.25,2.0,15.0,0.0,0.25,4.5,0.75,19.0,,7.166666666666667,,2.5,,17.666666666666668,,0.132,,5.833333333333333,,0.6666666666666666,,0.6666666666666666,,5.333333333333333,,0.16666666666666666,,2.1666666666666665,,0.5,,9.083333333333334
08/31/2013,@ Fresno St.,3-2,5.0,0,68.0,27.0,180.0,0.228,60.0,15.0,4.0,64.0,3.0,0.0,18.0,2.0,92.0,1.0,Fresno St.,5,13.6,5.4,36.0,12.0,3.0,0.8,12.8,0.6,0.0,3.6,0.4,18.4,,9.527777777777779,,3.25,,23.194444444444446,,0.18033333333333335,,8.222222222222221,,1.1944444444444444,,1.111111111111111,,8.555555555555555,,0.19444444444444442,,2.944444444444444,,0.5833333333333334,,12.388888888888891
09/05/2013,UCLA,1-3,4.0,0,55.0,27.0,160.0,0.175,47.0,5.0,15.0,54.0,4.0,0.0,14.0,2.0,67.0,0.0,UCLA,4,13.75,6.75,40.0,11.75,1.25,3.75,13.5,1.0,0.0,3.5,0.5,16.75,14.061111111111112,10.545833333333334,5.05,3.7875,35.19444444444445,26.395833333333336,0.25633333333333336,0.19225,12.222222222222221,9.166666666666666,2.194444444444444,1.6458333333333333,1.3777777777777775,1.0333333333333332,12.822222222222223,9.616666666666667,0.19444444444444442,0.14583333333333331,4.144444444444445,3.108333333333333,0.7166666666666667,0.5375,18.522222222222222,13.891666666666667
09/06/2013,@ Hawaii,1-3,4.0,0,52.0,24.0,162.0,0.173,46.0,4.0,12.0,48.0,4.0,0.0,11.0,2.0,61.5,0.0,Hawaii,4,13.0,6.0,40.5,11.5,1.0,3.0,12.0,1.0,0.0,2.75,0.5,15.375,13.866666666666665,11.186666666666667,5.633333333333333,4.38,36.75,29.116666666666667,0.22666666666666668,0.1888,12.25,9.683333333333334,2.1666666666666665,1.5666666666666667,2.1833333333333336,1.5766666666666667,13.766666666666667,10.393333333333334,0.08333333333333333,0.11666666666666665,3.866666666666667,3.1866666666666665,0.5499999999999999,0.53,18.049999999999997,14.463333333333333
09/07/2013,@ New Mexico St.,3-1,4.0,0,57.0,22.0,143.0,0.245,54.0,4.0,16.0,59.0,5.0,2.0,10.0,0.0,68.0,0.0,New Mexico St.,4,14.25,5.5,35.75,13.5,1.0,4.0,14.75,1.25,0.5,2.5,0.0,17.0,13.449999999999998,11.488888888888889,6.05,4.6499999999999995,38.833333333333336,31.01388888888889,0.19199999999999998,0.18616666666666667,11.75,9.98611111111111,1.75,1.472222222222222,2.516666666666667,1.8138888888888889,12.766666666666667,10.661111111111111,0.0,0.09722222222222221,3.283333333333333,3.1138888888888885,0.4666666666666666,0.525,16.841666666666665,14.615277777777777
09/12/2013,"Kansas St. @ Berkeley, Calif.",3-0,3.0,0,52.0,20.0,129.0,0.248,49.0,6.0,5.0,56.0,1.0,1.0,6.0,1.0,62.0,1.0,Kansas St.,3,17.333333333333332,6.666666666666667,43.0,16.333333333333332,2.0,1.6666666666666667,18.666666666666668,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,20.666666666666668,13.666666666666666,11.883333333333335,6.083333333333333,4.771428571428571,38.75,31.690476190476193,0.19766666666666666,0.1945714285714286,12.25,10.488095238095237,1.0833333333333333,1.4047619047619047,3.5833333333333335,2.126190476190476,13.416666666666666,11.245238095238095,0.16666666666666666,0.15476190476190474,2.9166666666666665,3.0261904761904757,0.3333333333333333,0.45,16.375,14.95595238095238
09/13/2013,@ California,0-3,3.0,0,45.0,22.0,116.0,0.198,45.0,2.0,7.0,40.0,1.0,1.0,4.0,0.0,50.0,0.0,California,3,15.0,7.333333333333333,38.66666666666666,15.0,0.6666666666666666,2.333333333333333,13.333333333333334,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,16.666666666666668,14.861111111111109,12.564583333333333,6.055555555555556,5.008333333333333,39.75,33.10416666666667,0.22199999999999998,0.20125,13.777777777777779,11.218749999999998,1.3333333333333333,1.4791666666666665,2.8888888888888893,2.06875,15.138888888888888,12.172916666666667,0.27777777777777773,0.17708333333333331,2.4166666666666665,2.8979166666666663,0.27777777777777773,0.4354166666666667,17.680555555555557,15.669791666666667
09/14/2013,Cal Poly,3-0,3.0,0,46.0,11.0,103.0,0.34,43.0,4.0,9.0,40.0,0.0,1.0,2.0,7.0,52.0,1.0,Cal Poly,3,15.333333333333334,3.6666666666666665,34.333333333333336,14.333333333333334,1.3333333333333333,3.0,13.333333333333334,0.0,0.3333333333333333,0.6666666666666666,2.333333333333333,17.333333333333332,15.527777777777777,12.835185185185185,6.5,5.266666666666667,39.138888888888886,33.72222222222222,0.23033333333333336,0.2008888888888889,14.944444444444445,11.638888888888888,1.222222222222222,1.3888888888888886,2.6666666666666665,2.098148148148148,15.583333333333334,12.301851851851852,0.38888888888888884,0.19444444444444442,1.9444444444444446,2.7240740740740734,0.1111111111111111,0.38703703703703707,18.111111111111114,15.780555555555557
09/19/2013,@ Pepperdine,3-1,4.0,0,65.0,20.0,170.0,0.265,59.0,3.0,11.0,65.0,5.0,4.0,18.0,7.0,81.0,0.0,Pepperdine,4,16.25,5.0,42.5,14.75,0.75,2.75,16.25,1.25,1.0,4.5,1.75,20.25,15.888888888888888,13.084999999999999,5.888888888888889,5.1066666666666665,38.666666666666664,33.78333333333333,0.262,0.21480000000000002,15.222222222222223,11.908333333333331,1.3333333333333333,1.3833333333333333,2.3333333333333335,2.1883333333333335,15.111111111111109,12.405,0.3333333333333333,0.20833333333333331,1.3333333333333333,2.518333333333333,0.8888888888888888,0.5816666666666667,18.222222222222225,15.935833333333335
09/21/2013,@ LMU (CA),2-3,5.0,0,52.0,25.0,154.0,0.175,50.0,5.0,6.0,57.0,10.0,2.0,20.0,3.0,69.0,0.0,LMU ,5,10.4,5.0,30.8,10.0,1.0,1.2,11.4,2.0,0.4,4.0,0.6,13.8,15.527777777777777,13.372727272727273,5.333333333333333,5.096969696969697,38.5,34.57575757575757,0.26766666666666666,0.2193636363636364,14.694444444444445,12.166666666666664,0.9166666666666666,1.3257575757575757,2.694444444444444,2.2393939393939393,14.305555555555557,12.754545454545456,0.5555555555555556,0.2803030303030303,2.1666666666666665,2.6984848484848483,1.361111111111111,0.6878787878787879,18.083333333333332,16.328030303030303
09/26/2013,San Francisco,2-3,5.0,0,63.0,38.0,175.0,0.143,58.0,11.0,17.0,66.0,5.0,0.0,16.0,5.0,82.0,0.0,San Francisco,5,12.6,7.6,35.0,11.6,2.2,3.4,13.2,1.0,0.0,3.2,1.0,16.4,13.994444444444445,13.125,4.555555555555555,5.088888888888889,35.87777777777778,34.26111111111111,0.26,0.21566666666666667,13.027777777777779,11.986111111111109,1.027777777777778,1.298611111111111,2.316666666666667,2.1527777777777777,13.661111111111111,12.641666666666667,0.5777777777777778,0.29027777777777775,3.055555555555556,2.806944444444444,1.561111111111111,0.6805555555555555,17.127777777777776,16.117361111111112
10/03/2013,Portland,3-1,4.0,0,60.0,18.0,141.0,0.298,58.0,12.0,10.0,40.0,4.0,1.0,18.0,1.0,82.0,0.0,Portland,4,15.0,4.5,35.25,14.5,3.0,2.5,10.0,1.0,0.25,4.5,0.25,20.5,13.083333333333334,13.084615384615384,5.866666666666667,5.282051282051281,36.1,34.31794871794872,0.19433333333333333,0.21007692307692308,12.116666666666665,11.956410256410255,1.3166666666666667,1.3679487179487178,2.4499999999999997,2.2487179487179487,13.616666666666667,12.684615384615386,0.4666666666666666,0.26794871794871794,3.9000000000000004,2.8371794871794873,1.1166666666666667,0.7051282051282051,16.816666666666666,16.139102564102565
10/05/2013,Gonzaga,1-3,4.0,0,60.0,22.0,172.0,0.221,59.0,4.0,5.0,78.0,4.0,1.0,6.0,3.0,68.0,0.0,Gonzaga,4,15.0,5.5,43.0,14.75,1.0,1.25,19.5,1.0,0.25,1.5,0.75,17.0,12.666666666666666,13.221428571428572,5.7,5.226190476190475,33.68333333333333,34.384523809523806,0.20533333333333334,0.21635714285714286,12.033333333333331,12.138095238095236,2.066666666666667,1.4845238095238094,2.3666666666666667,2.2666666666666666,11.533333333333333,12.492857142857144,0.21666666666666667,0.26666666666666666,3.9,2.955952380952381,0.6166666666666667,0.6726190476190476,16.900000000000002,16.45059523809524
10/10/2013,@ BYU,1-3,4.0,0,54.0,32.0,167.0,0.132,51.0,6.0,5.0,64.0,7.0,1.0,18.0,3.0,70.0,0.0,BYU,4,13.5,8.0,41.75,12.75,1.5,1.25,16.0,1.75,0.25,4.5,0.75,17.5,14.199999999999998,13.34,5.866666666666667,5.244444444444444,37.75,34.958888888888886,0.22066666666666668,0.21666666666666667,13.616666666666665,12.312222222222221,2.066666666666667,1.452222222222222,2.3833333333333333,2.198888888888889,14.233333333333334,12.96,0.16666666666666666,0.26555555555555554,3.0666666666666664,2.858888888888889,0.6666666666666666,0.6777777777777777,17.96666666666667,16.487222222222226
