date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,FIU,3-0,3.0,0,46.0,13.0,101.0,0.327,39.0,5.0,5.0,46.0,2.0,0.0,6.0,2.0,54.0,0.0,FIU,3,15.333333333333334,4.333333333333333,33.666666666666664,13.0,1.6666666666666667,1.6666666666666667,15.333333333333334,0.6666666666666666,0.0,2.0,0.6666666666666666,18.0
08/30/2013,South Carolina St.,3-0,3.0,0,37.0,10.0,73.0,0.37,32.0,7.0,4.0,30.0,3.0,0.0,16.0,0.0,52.0,3.0,South Carolina St.,3,12.333333333333334,3.3333333333333335,24.333333333333332,10.666666666666666,2.3333333333333335,1.3333333333333333,10.0,1.0,0.0,5.333333333333333,0.0,17.333333333333332
08/31/2013,High Point,3-0,3.0,0,38.0,12.0,90.0,0.289,33.0,2.0,4.0,35.0,5.0,0.0,18.0,1.0,49.0,1.0,High Point,3,12.666666666666666,4.0,30.0,11.0,0.6666666666666666,1.3333333333333333,11.666666666666666,1.6666666666666667,0.0,6.0,0.3333333333333333,16.333333333333332
09/06/2013,@ Clemson,2-3,5.0,0,69.0,24.0,187.0,0.241,59.0,1.0,7.0,80.0,7.0,1.0,19.0,0.0,80.5,0.0,Clemson,5,13.8,4.8,37.4,11.8,0.2,1.4,16.0,1.4,0.2,3.8,0.0,16.1
09/07/2013,"Winthrop @ Clemson, SC",2-3,5.0,0,62.0,27.0,160.0,0.219,59.0,2.0,8.0,59.0,7.0,1.0,18.0,1.0,74.0,2.0,Winthrop,5,12.4,5.4,32.0,11.8,0.4,1.6,11.8,1.4,0.2,3.6,0.2,14.8
09/07/2013,Furman,1-3,4.0,0,67.0,20.0,160.0,0.294,63.0,3.0,5.0,56.0,3.0,2.0,6.0,4.0,75.0,0.0,Furman,4,16.75,5.0,40.0,15.75,0.75,1.25,14.0,0.75,0.5,1.5,1.0,18.75
09/13/2013,"Utah St. @ Durham, N.C.",3-1,4.0,0,57.0,29.0,161.0,0.174,55.0,4.0,4.0,70.0,4.0,2.0,14.0,4.0,70.0,2.0,Utah St.,4,14.25,7.25,40.25,13.75,1.0,1.0,17.5,1.0,0.5,3.5,1.0,17.5
09/13/2013,"Liberty @ Durham, N.C.",3-0,3.0,0,48.0,17.0,122.0,0.254,45.0,1.0,3.0,62.0,4.0,1.0,18.0,0.0,59.0,1.0,Liberty,3,16.0,5.666666666666667,40.666666666666664,15.0,0.3333333333333333,1.0,20.666666666666668,1.3333333333333333,0.3333333333333333,6.0,0.0,19.666666666666668
09/14/2013,@ Duke,1-3,4.0,0,43.0,16.0,129.0,0.209,41.0,3.0,2.0,45.0,5.0,1.0,26.0,1.0,60.0,1.0,Duke,4,10.75,4.0,32.25,10.25,0.75,0.5,11.25,1.25,0.25,6.5,0.25,15.0
09/20/2013,Western Caro.,3-0,3.0,0,53.0,16.0,117.0,0.316,50.0,4.0,5.0,62.0,3.0,0.0,12.0,2.0,63.0,1.0,Western Caro.,3,17.666666666666668,5.333333333333333,39.0,16.666666666666668,1.3333333333333333,1.6666666666666667,20.666666666666668,1.0,0.0,4.0,0.6666666666666666,21.0
09/21/2013,Robert Morris,3-1,4.0,0,58.0,14.0,123.0,0.358,54.0,3.0,6.0,51.0,6.0,0.0,26.0,5.0,74.0,2.0,Robert Morris,4,14.5,3.5,30.75,13.5,0.75,1.5,12.75,1.5,0.0,6.5,1.25,18.5
09/21/2013,Presbyterian,3-0,3.0,0,36.0,16.0,90.0,0.222,34.0,6.0,4.0,35.0,1.0,2.0,16.0,0.0,52.0,1.0,Presbyterian,3,12.0,5.333333333333333,30.0,11.333333333333334,2.0,1.3333333333333333,11.666666666666666,0.3333333333333333,0.6666666666666666,5.333333333333333,0.0,17.333333333333332
