date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2013,"New Orleans @ Gainesville, Fla.",3-0,3.0,0,36.0,12.0,80.0,0.3,27.0,13.0,14.0,32.0,1.0,1.0,14.0,0.0,57.0,0.0,New Orleans,3,12.0,4.0,26.666666666666668,9.0,4.333333333333333,4.666666666666667,10.666666666666666,0.3333333333333333,0.3333333333333333,4.666666666666667,0.0,19.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/30/2013,"LIU @ Gainesville, Fla.",3-0,3.0,0,49.0,16.0,101.0,0.327,42.0,3.0,13.0,39.0,10.0,1.0,12.0,0.0,59.0,0.0,LIU,3,16.333333333333332,5.333333333333333,33.666666666666664,14.0,1.0,4.333333333333333,13.0,3.333333333333333,0.3333333333333333,4.0,0.0,19.666666666666668,,6.0,,2.0,,13.333333333333334,,0.15,,4.5,,2.1666666666666665,,2.3333333333333335,,5.333333333333333,,0.16666666666666666,,2.3333333333333335,,0.0,,9.5
08/31/2013,@ Florida,0-3,3.0,0,41.0,20.0,106.0,0.198,39.0,0.0,7.0,44.0,5.0,1.0,2.0,2.0,43.0,0.0,Florida,3,13.666666666666666,6.666666666666667,35.333333333333336,13.0,0.0,2.333333333333333,14.666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,14.333333333333334,,9.444444444444445,,3.1111111111111107,,20.11111111111111,,0.209,,7.666666666666667,,1.7777777777777777,,3.0,,7.888888888888888,,0.2222222222222222,,2.8888888888888893,,0.0,,12.888888888888891
09/06/2013,"Western Ill. @ Minneapolis, MN",3-0,3.0,0,52.0,15.0,112.0,0.33,49.0,3.0,8.0,51.0,1.0,1.0,8.0,2.0,60.0,1.0,Western Ill.,3,17.333333333333332,5.0,37.333333333333336,16.333333333333332,1.0,2.6666666666666665,17.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,20.0,14.0,10.5,5.333333333333333,4.0,31.88888888888889,23.916666666666664,0.27499999999999997,0.20625,12.0,9.0,1.7777777777777777,1.3333333333333333,3.7777777777777772,2.833333333333333,12.777777777777777,9.583333333333332,0.3333333333333333,0.25,3.111111111111111,2.3333333333333335,0.2222222222222222,0.16666666666666666,17.666666666666668,13.250000000000002
09/07/2013,"Ball St. @ Minneapolis, MN",3-0,3.0,0,45.0,24.0,119.0,0.176,38.0,4.0,7.0,43.0,1.0,1.0,18.0,2.0,59.0,2.0,Ball St.,3,15.0,8.0,39.66666666666666,12.666666666666666,1.3333333333333333,2.333333333333333,14.333333333333334,0.3333333333333333,0.3333333333333333,6.0,0.6666666666666666,19.666666666666668,15.777777777777777,11.866666666666665,5.666666666666667,4.2,35.44444444444445,26.6,0.285,0.231,14.444444444444443,10.466666666666665,0.6666666666666666,1.2666666666666666,3.1111111111111107,2.8,14.888888888888891,11.066666666666666,0.3333333333333333,0.26666666666666666,2.444444444444444,2.4,0.4444444444444444,0.26666666666666666,18.0,14.6
09/07/2013,@ Minnesota,0-3,3.0,0,33.0,24.0,93.0,0.097,29.0,2.0,7.0,26.0,2.0,0.0,6.0,0.0,38.0,1.0,Minnesota,3,11.0,8.0,31.0,9.666666666666666,0.6666666666666666,2.333333333333333,8.666666666666666,0.6666666666666666,0.0,2.0,0.0,12.666666666666666,15.333333333333334,12.388888888888888,6.555555555555556,4.833333333333333,37.44444444444445,28.777777777777775,0.23466666666666666,0.22183333333333333,14.0,10.833333333333334,0.7777777777777777,1.2777777777777777,2.444444444444444,2.722222222222222,15.333333333333334,11.611111111111109,0.3333333333333333,0.27777777777777773,3.1111111111111107,3.0,0.6666666666666666,0.3333333333333333,18.0,15.444444444444445
09/13/2013,Utah St.,3-0,3.0,0,48.0,10.0,98.0,0.388,44.0,2.0,10.0,47.0,1.0,0.0,14.0,1.0,57.0,1.0,Utah St.,3,16.0,3.333333333333333,32.666666666666664,14.666666666666666,0.6666666666666666,3.333333333333333,15.666666666666666,0.3333333333333333,0.0,4.666666666666667,0.3333333333333333,19.0,14.444444444444443,12.19047619047619,7.0,5.285714285714286,36.0,29.095238095238095,0.20100000000000004,0.204,12.888888888888888,10.666666666666668,1.0,1.1904761904761902,2.444444444444444,2.6666666666666665,13.333333333333334,11.19047619047619,0.22222222222222224,0.23809523809523808,3.555555555555556,2.857142857142857,0.4444444444444445,0.2857142857142857,17.444444444444446,15.04761904761905
09/13/2013,Liberty,3-0,3.0,0,53.0,16.0,111.0,0.333,52.0,2.0,5.0,59.0,0.0,0.0,10.0,0.0,60.0,0.0,Liberty,3,17.666666666666668,5.333333333333333,37.0,17.333333333333332,0.6666666666666666,1.6666666666666667,19.666666666666668,0.0,0.0,3.333333333333333,0.0,20.0,14.0,12.666666666666666,6.444444444444444,5.041666666666667,34.44444444444444,29.541666666666664,0.22033333333333335,0.22699999999999998,12.333333333333334,11.166666666666668,0.8888888888888888,1.1249999999999998,2.6666666666666665,2.7499999999999996,12.888888888888888,11.75,0.1111111111111111,0.20833333333333331,4.222222222222222,3.0833333333333335,0.3333333333333333,0.2916666666666667,17.11111111111111,15.541666666666668
09/14/2013,South Carolina,3-1,4.0,0,71.0,30.0,159.0,0.258,66.0,6.0,6.0,58.0,3.0,3.0,4.0,0.0,82.0,1.0,South Carolina,4,17.75,7.5,39.75,16.5,1.5,1.5,14.5,0.75,0.75,1.0,0.0,20.5,14.888888888888888,13.222222222222221,5.5555555555555545,5.074074074074074,33.55555555555556,30.370370370370367,0.27266666666666667,0.23877777777777778,13.888888888888888,11.851851851851853,0.6666666666666666,1.0740740740740737,2.444444444444444,2.6296296296296293,14.666666666666666,12.62962962962963,0.0,0.18518518518518517,3.3333333333333335,3.111111111111111,0.1111111111111111,0.2592592592592593,17.222222222222225,16.037037037037038
09/20/2013,Indiana,3-0,3.0,0,47.0,12.0,104.0,0.337,45.0,4.0,6.0,46.0,4.0,1.0,13.0,2.0,58.5,2.0,Indiana,3,15.666666666666666,4.0,34.666666666666664,15.0,1.3333333333333333,2.0,15.333333333333334,1.3333333333333333,0.3333333333333333,4.333333333333333,0.6666666666666666,19.5,17.13888888888889,13.675,5.388888888888888,5.316666666666667,36.47222222222222,31.30833333333333,0.32633333333333336,0.2407,16.166666666666668,12.316666666666666,0.9444444444444445,1.1166666666666665,2.1666666666666665,2.5166666666666666,16.61111111111111,12.816666666666668,0.25,0.24166666666666664,3.0,2.9,0.1111111111111111,0.23333333333333334,19.833333333333332,16.483333333333334
