date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,Lamar University,3-0,3.0,0,39.0,7.0,84.0,0.381,35.0,8.0,7.0,35.0,1.0,0.0,14.0,2.0,54.0,0.0,Lamar University,3,13.0,2.3333333333333335,28.0,11.666666666666666,2.6666666666666665,2.3333333333333335,11.666666666666666,0.3333333333333333,0.0,4.666666666666667,0.6666666666666666,18.0
08/30/2013,SMU,3-1,4.0,0,54.0,18.0,133.0,0.271,49.0,9.0,12.0,48.0,5.0,1.0,20.0,0.0,74.0,1.0,SMU,4,13.5,4.5,33.25,12.25,2.25,3.0,12.0,1.25,0.25,5.0,0.0,18.5
08/31/2013,Quinnipiac,3-0,3.0,0,41.0,11.0,92.0,0.326,36.0,4.0,1.0,42.0,4.0,2.0,10.0,1.0,52.0,0.0,Quinnipiac,3,13.666666666666666,3.6666666666666665,30.666666666666668,12.0,1.3333333333333333,0.3333333333333333,14.0,1.3333333333333333,0.6666666666666666,3.3333333333333335,0.3333333333333333,17.333333333333332
08/31/2013,Houston,3-0,3.0,0,40.0,10.0,97.0,0.309,39.0,4.0,5.0,46.0,5.0,1.0,12.0,0.0,51.0,1.0,Houston,3,13.333333333333334,3.3333333333333335,32.333333333333336,13.0,1.3333333333333333,1.6666666666666667,15.333333333333334,1.6666666666666667,0.3333333333333333,4.0,0.0,17.0
09/03/2013,@ Sam Houston,3-0,3.0,0,43.0,8.0,92.0,0.38,36.0,5.0,6.0,53.0,4.0,0.0,16.0,3.0,56.0,0.0,Sam Houston,3,14.333333333333334,2.6666666666666665,30.666666666666668,12.0,1.6666666666666667,2.0,17.666666666666668,1.3333333333333333,0.0,5.333333333333333,1.0,18.666666666666668
09/06/2013,"Northwestern St. @ Denton, TX",3-1,4.0,0,47.0,28.0,138.0,0.138,43.0,7.0,13.0,56.0,5.0,4.0,6.0,6.0,61.0,1.0,Northwestern St.,4,11.75,7.0,34.5,10.75,1.75,3.25,14.0,1.25,1.0,1.5,1.5,15.25
09/06/2013,"Utah @ Denton, TX",1-3,4.0,0,40.0,20.0,112.0,0.179,38.0,2.0,7.0,43.0,10.0,2.0,19.0,3.0,53.5,1.0,Utah,4,10.0,5.0,28.0,9.5,0.5,1.75,10.75,2.5,0.5,4.75,0.75,13.375
09/07/2013,@ North Texas,1-3,4.0,0,58.0,35.0,178.0,0.129,53.0,2.0,4.0,76.0,5.0,3.0,14.0,1.0,70.0,2.0,North Texas,4,14.5,8.75,44.5,13.25,0.5,1.0,19.0,1.25,0.75,3.5,0.25,17.5
09/07/2013,"Prairie View @ Denton, TX",3-0,3.0,0,44.0,16.0,89.0,0.315,40.0,9.0,6.0,41.0,4.0,2.0,8.0,0.0,59.0,0.0,Prairie View,3,14.666666666666666,5.333333333333333,29.666666666666668,13.333333333333334,3.0,2.0,13.666666666666666,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.0,19.666666666666668
09/10/2013,Baylor,3-1,4.0,0,48.0,20.0,143.0,0.196,39.0,4.0,5.0,62.0,3.0,0.0,12.0,1.0,58.0,3.0,Baylor,4,12.0,5.0,35.75,9.75,1.0,1.25,15.5,0.75,0.0,3.0,0.25,14.5
09/13/2013,"Northern Colo. @ Tulsa, Okla.",1-3,4.0,0,44.0,24.0,146.0,0.137,41.0,6.0,11.0,54.0,9.0,1.0,16.0,0.0,59.0,2.0,Northern Colo.,4,11.0,6.0,36.5,10.25,1.5,2.75,13.5,2.25,0.25,4.0,0.0,14.75
09/14/2013,@ Tulsa,1-3,4.0,0,53.0,18.0,144.0,0.243,50.0,4.0,9.0,60.0,6.0,1.0,18.0,3.0,67.0,2.0,Tulsa,4,13.25,4.5,36.0,12.5,1.0,2.25,15.0,1.5,0.25,4.5,0.75,16.75
09/14/2013,"Arkansas @ Tulsa, Okla.",3-0,3.0,0,39.0,26.0,101.0,0.129,36.0,4.0,2.0,42.0,5.0,0.0,20.0,0.0,53.0,0.0,Arkansas,3,13.0,8.666666666666666,33.666666666666664,12.0,1.3333333333333333,0.6666666666666666,14.0,1.6666666666666667,0.0,6.666666666666667,0.0,17.666666666666668
09/17/2013,Texas Tech,2-3,5.0,0,61.0,25.0,180.0,0.2,53.0,4.0,6.0,74.0,8.0,0.0,22.0,1.0,76.0,6.0,Texas Tech,5,12.2,5.0,36.0,10.6,0.8,1.2,14.8,1.6,0.0,4.4,0.2,15.2
09/20/2013,@ UTSA,3-2,5.0,0,71.0,28.0,195.0,0.221,61.0,1.0,9.0,60.0,3.0,1.0,10.0,1.0,78.0,0.0,UTSA,5,14.2,5.6,39.0,12.2,0.2,1.8,12.0,0.6,0.2,2.0,0.2,15.6
09/27/2013,Louisiana,3-0,3.0,0,43.0,13.0,101.0,0.297,38.0,6.0,9.0,46.0,0.0,1.0,8.0,0.0,54.0,1.0,Louisiana,3,14.333333333333334,4.333333333333333,33.666666666666664,12.666666666666666,2.0,3.0,15.333333333333334,0.0,0.3333333333333333,2.6666666666666665,0.0,18.0
09/29/2013,ULM,3-0,3.0,0,41.0,13.0,98.0,0.286,40.0,3.0,6.0,52.0,4.0,0.0,8.0,1.0,48.0,2.0,ULM,3,13.666666666666666,4.333333333333333,32.666666666666664,13.333333333333334,1.0,2.0,17.333333333333332,1.3333333333333333,0.0,2.6666666666666665,0.3333333333333333,16.0
10/04/2013,@ Western Ky.,0-3,3.0,0,35.0,18.0,110.0,0.155,29.0,2.0,5.0,34.0,4.0,3.0,10.0,2.0,45.0,1.0,Western Ky.,3,11.666666666666666,6.0,36.666666666666664,9.666666666666666,0.6666666666666666,1.6666666666666667,11.333333333333334,1.3333333333333333,1.0,3.3333333333333335,0.6666666666666666,15.0
10/06/2013,@ Georgia St.,3-0,3.0,0,42.0,10.0,88.0,0.364,39.0,5.0,2.0,44.0,4.0,0.0,12.0,1.0,53.0,0.0,Georgia St.,3,14.0,3.3333333333333335,29.333333333333332,13.0,1.6666666666666667,0.6666666666666666,14.666666666666666,1.3333333333333333,0.0,4.0,0.3333333333333333,17.666666666666668
10/09/2013,@ UT Arlington,2-3,5.0,0,73.0,37.0,215.0,0.167,67.0,4.0,8.0,102.0,6.0,1.0,12.0,4.0,84.0,0.0,UT Arlington,5,14.6,7.4,43.0,13.4,0.8,1.6,20.4,1.2,0.2,2.4,0.8,16.8
10/11/2013,Arkansas St.,2-3,5.0,0,60.0,31.0,198.0,0.146,56.0,3.0,8.0,94.0,4.0,0.0,16.0,1.0,71.0,2.0,Arkansas St.,5,12.0,6.2,39.6,11.2,0.6,1.6,18.8,0.8,0.0,3.2,0.2,14.2
10/13/2013,Little Rock,2-3,5.0,0,58.0,36.0,182.0,0.121,55.0,8.0,8.0,78.0,5.0,1.0,36.0,0.0,85.0,0.0,Little Rock,5,11.6,7.2,36.4,11.0,1.6,1.6,15.6,1.0,0.2,7.2,0.0,17.0
10/18/2013,Troy,3-1,4.0,0,53.0,25.0,194.0,0.144,49.0,3.0,13.0,89.0,2.0,2.0,22.0,0.0,69.0,3.0,Troy,4,13.25,6.25,48.5,12.25,0.75,3.25,22.25,0.5,0.5,5.5,0.0,17.25
10/20/2013,South Alabama,3-2,5.0,0,63.0,27.0,183.0,0.197,60.0,6.0,6.0,87.0,2.0,2.0,22.0,0.0,82.0,2.0,South Alabama,5,12.6,5.4,36.6,12.0,1.2,1.2,17.4,0.4,0.4,4.4,0.0,16.4
10/25/2013,@ South Alabama,2-3,5.0,0,67.0,24.0,188.0,0.229,64.0,8.0,13.0,87.0,11.0,2.0,6.0,5.0,80.0,4.0,South Alabama,5,13.4,4.8,37.6,12.8,1.6,2.6,17.4,2.2,0.4,1.2,1.0,16.0
10/27/2013,@ Troy,3-1,4.0,0,55.0,21.0,162.0,0.21,49.0,1.0,3.0,85.0,3.0,0.0,18.0,1.0,65.0,3.0,Troy,4,13.75,5.25,40.5,12.25,0.25,0.75,21.25,0.75,0.0,4.5,0.25,16.25
10/30/2013,UT Arlington,3-0,3.0,0,51.0,12.0,121.0,0.322,45.0,0.0,10.0,50.0,3.0,0.0,18.0,1.0,60.0,2.0,UT Arlington,3,17.0,4.0,40.333333333333336,15.0,0.0,3.3333333333333335,16.666666666666668,1.0,0.0,6.0,0.3333333333333333,20.0
11/01/2013,Western Ky.,0-3,3.0,0,33.0,15.0,118.0,0.153,31.0,5.0,2.0,44.0,2.0,3.0,14.0,1.0,48.0,3.0,Western Ky.,3,11.0,5.0,39.333333333333336,10.333333333333334,1.6666666666666667,0.6666666666666666,14.666666666666666,0.6666666666666666,1.0,4.666666666666667,0.3333333333333333,16.0
11/02/2013,Georgia St.,3-1,4.0,0,58.0,17.0,160.0,0.256,55.0,6.0,8.0,73.0,4.0,2.0,14.0,0.0,73.0,1.0,Georgia St.,4,14.5,4.25,40.0,13.75,1.5,2.0,18.25,1.0,0.5,3.5,0.0,18.25
11/08/2013,@ ULM,3-0,3.0,0,40.0,8.0,107.0,0.299,37.0,4.0,3.0,52.0,1.0,3.0,7.0,2.0,50.5,2.0,ULM,3,13.333333333333334,2.6666666666666665,35.666666666666664,12.333333333333334,1.3333333333333333,1.0,17.333333333333332,0.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,16.833333333333332
11/10/2013,@ Louisiana,3-0,3.0,0,40.0,10.0,112.0,0.268,36.0,6.0,7.0,50.0,2.0,1.0,8.0,0.0,51.0,0.0,Louisiana,3,13.333333333333334,3.3333333333333335,37.333333333333336,12.0,2.0,2.3333333333333335,16.666666666666668,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.0,17.0
11/15/2013,@ Little Rock,3-2,5.0,0,65.0,27.0,170.0,0.224,59.0,5.0,6.0,61.0,2.0,3.0,18.0,2.0,82.0,3.0,Little Rock,5,13.0,5.4,34.0,11.8,1.0,1.2,12.2,0.4,0.6,3.6,0.4,16.4
11/17/2013,@ Arkansas St.,2-3,5.0,0,61.0,22.0,184.0,0.212,55.0,2.0,10.0,67.0,2.0,0.0,16.0,2.0,71.0,1.0,Arkansas St.,5,12.2,4.4,36.8,11.0,0.4,2.0,13.4,0.4,0.0,3.2,0.4,14.2
11/21/2013,"Louisiana @ Troy, Ala.",3-1,4.0,0,58.0,16.0,155.0,0.271,54.0,4.0,8.0,67.0,5.0,0.0,20.0,8.0,72.0,3.0,Louisiana,4,14.5,4.0,38.75,13.5,1.0,2.0,16.75,1.25,0.0,5.0,2.0,18.0
11/22/2013,"Arkansas St. @ Troy, Ala.",3-0,3.0,0,44.0,16.0,111.0,0.252,42.0,5.0,4.0,56.0,2.0,1.0,18.0,2.0,59.0,0.0,Arkansas St.,3,14.666666666666666,5.333333333333333,37.0,14.0,1.6666666666666667,1.3333333333333333,18.666666666666668,0.6666666666666666,0.3333333333333333,6.0,0.6666666666666666,19.666666666666668
11/23/2013,"UT Arlington @ Troy, Ala.",3-0,3.0,0,53.0,14.0,124.0,0.315,52.0,4.0,3.0,44.0,2.0,1.0,6.0,1.0,61.0,0.0,UT Arlington,3,17.666666666666668,4.666666666666667,41.333333333333336,17.333333333333332,1.3333333333333333,1.0,14.666666666666666,0.6666666666666666,0.3333333333333333,2.0,0.3333333333333333,20.333333333333332
12/05/2013,@ Texas,0-3,3.0,0,32.0,21.0,120.0,0.092,32.0,5.0,5.0,50.0,4.0,0.0,6.0,4.0,40.0,0.0,Texas,3,10.666666666666666,7.0,40.0,10.666666666666666,1.6666666666666667,1.6666666666666667,16.666666666666668,1.3333333333333333,0.0,2.0,1.3333333333333333,13.333333333333334
