date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,@ Texas St.,1-3,4.0,0,50.0,26.0,136.0,0.176,48.0,5.0,9.0,51.0,9.0,1.0,18.0,1.0,65.0,1.0,Texas St.,4,12.5,6.5,34.0,12.0,1.25,2.25,12.75,2.25,0.25,4.5,0.25,16.25
08/30/2013,"Quinnipiac @ San Marcos, Texas",3-0,3.0,0,41.0,9.0,68.0,0.471,36.0,6.0,14.0,26.0,2.0,2.0,6.0,0.0,52.0,0.0,Quinnipiac,3,13.666666666666666,3.0,22.666666666666668,12.0,2.0,4.666666666666667,8.666666666666666,0.6666666666666666,0.6666666666666666,2.0,0.0,17.333333333333332
08/31/2013,"Lamar University @ San Marcos, Texas",3-0,3.0,0,32.0,15.0,75.0,0.227,28.0,7.0,6.0,26.0,2.0,0.0,16.0,0.0,47.0,0.0,Lamar University,3,10.666666666666666,5.0,25.0,9.333333333333334,2.3333333333333335,2.0,8.666666666666666,0.6666666666666666,0.0,5.333333333333333,0.0,15.666666666666666
09/03/2013,@ Baylor,0-3,3.0,0,43.0,21.0,106.0,0.208,41.0,2.0,2.0,30.0,2.0,1.0,2.0,2.0,47.0,1.0,Baylor,3,14.333333333333334,7.0,35.333333333333336,13.666666666666666,0.6666666666666666,0.6666666666666666,10.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,15.666666666666666
09/06/2013,Davidson,3-1,4.0,0,67.0,28.0,166.0,0.235,64.0,4.0,6.0,69.0,2.0,1.0,16.0,3.0,80.0,0.0,Davidson,4,16.75,7.0,41.5,16.0,1.0,1.5,17.25,0.5,0.25,4.0,0.75,20.0
09/06/2013,Grambling,3-0,3.0,0,37.0,14.0,78.0,0.295,35.0,12.0,9.0,35.0,1.0,0.0,6.0,0.0,52.0,0.0,Grambling,3,12.333333333333334,4.666666666666667,26.0,11.666666666666666,4.0,3.0,11.666666666666666,0.3333333333333333,0.0,2.0,0.0,17.333333333333332
09/07/2013,Sam Houston,3-0,3.0,0,41.0,17.0,106.0,0.226,39.0,1.0,4.0,43.0,5.0,0.0,12.0,3.0,48.0,0.0,Sam Houston,3,13.666666666666666,5.666666666666667,35.333333333333336,13.0,0.3333333333333333,1.3333333333333333,14.333333333333334,1.6666666666666667,0.0,4.0,1.0,16.0
09/13/2013,"San Francisco @ San Diego, Calif.",2-3,5.0,0,71.0,28.0,189.0,0.228,66.0,8.0,6.0,70.0,3.0,0.0,27.0,3.0,92.5,1.0,San Francisco,5,14.2,5.6,37.8,13.2,1.6,1.2,14.0,0.6,0.0,5.4,0.6,18.5
09/14/2013,"Harvard @ San Diego, Calif.",2-3,5.0,0,59.0,28.0,150.0,0.207,56.0,6.0,11.0,63.0,7.0,4.0,14.0,1.0,76.0,0.0,Harvard,5,11.8,5.6,30.0,11.2,1.2,2.2,12.6,1.4,0.8,2.8,0.2,15.2
09/14/2013,"Northeastern @ San Diego, Calif.",3-2,5.0,0,62.0,27.0,164.0,0.213,57.0,3.0,9.0,65.0,7.0,0.0,20.0,3.0,75.0,3.0,Northeastern,5,12.4,5.4,32.8,11.4,0.6,1.8,13.0,1.4,0.0,4.0,0.6,15.0
09/20/2013,@ Col. of Charleston,3-1,4.0,0,60.0,19.0,133.0,0.308,51.0,3.0,7.0,57.0,1.0,1.0,10.0,1.0,69.0,1.0,Col. of Charleston,4,15.0,4.75,33.25,12.75,0.75,1.75,14.25,0.25,0.25,2.5,0.25,17.25
09/21/2013,"Alabama A&M @ Charleston, S.C.",3-0,3.0,0,40.0,16.0,92.0,0.261,37.0,6.0,4.0,43.0,1.0,0.0,10.0,1.0,51.0,1.0,Alabama A&M,3,13.333333333333334,5.333333333333333,30.666666666666668,12.333333333333334,2.0,1.3333333333333333,14.333333333333334,0.3333333333333333,0.0,3.3333333333333335,0.3333333333333333,17.0
09/21/2013,"Ball St. @ Charleston, S.C.",1-3,4.0,0,45.0,30.0,127.0,0.118,41.0,2.0,7.0,43.0,3.0,1.0,22.0,2.0,59.0,0.0,Ball St.,4,11.25,7.5,31.75,10.25,0.5,1.75,10.75,0.75,0.25,5.5,0.5,14.75
