date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,Youngstown St.,2-3,5.0,0,56.0,24.0,186.0,0.172,52.0,7.0,10.0,83.0,11.0,4.0,12.0,1.0,73.0,2.0,Youngstown St.,5,11.2,4.8,37.2,10.4,1.4,2.0,16.6,2.2,0.8,2.4,0.2,14.6
08/31/2013,Wofford,3-2,5.0,0,59.0,18.0,148.0,0.277,50.0,8.0,12.0,63.0,5.0,1.0,16.0,4.0,76.0,1.0,Wofford,5,11.8,3.6,29.6,10.0,1.6,2.4,12.6,1.0,0.2,3.2,0.8,15.2
08/31/2013,Iowa,1-3,4.0,0,49.0,20.0,168.0,0.173,47.0,4.0,12.0,81.0,5.0,1.0,12.0,2.0,60.0,0.0,Iowa,4,12.25,5.0,42.0,11.75,1.0,3.0,20.25,1.25,0.25,3.0,0.5,15.0
09/06/2013,@ Col. of Charleston,1-3,4.0,0,41.0,23.0,130.0,0.138,39.0,5.0,12.0,44.0,2.0,2.0,12.0,1.0,54.0,2.0,Col. of Charleston,4,10.25,5.75,32.5,9.75,1.25,3.0,11.0,0.5,0.5,3.0,0.25,13.5
09/07/2013,"Indiana @ Charleston, S.C.",0-3,3.0,0,30.0,16.0,96.0,0.146,28.0,5.0,7.0,34.0,8.0,3.0,6.0,0.0,41.0,1.0,Indiana,3,10.0,5.333333333333333,32.0,9.333333333333334,1.6666666666666667,2.3333333333333335,11.333333333333334,2.6666666666666665,1.0,2.0,0.0,13.666666666666666
09/07/2013,"South Carolina St. @ Charleston, S.C.",3-0,3.0,0,40.0,14.0,81.0,0.321,35.0,14.0,11.0,21.0,5.0,0.0,10.0,1.0,59.0,0.0,South Carolina St.,3,13.333333333333334,4.666666666666667,27.0,11.666666666666666,4.666666666666667,3.6666666666666665,7.0,1.6666666666666667,0.0,3.3333333333333335,0.3333333333333333,19.666666666666668
09/13/2013,"Samford @ Kennesaw, Ga.",3-2,5.0,0,55.0,28.0,147.0,0.184,48.0,4.0,17.0,50.0,5.0,2.0,20.0,1.0,71.0,0.0,Samford,5,11.0,5.6,29.4,9.6,0.8,3.4,10.0,1.0,0.4,4.0,0.2,14.2
09/13/2013,"Tennessee Tech @ Kennesaw, Ga.",3-1,4.0,0,57.0,21.0,142.0,0.254,52.0,3.0,10.0,55.0,10.0,2.0,14.0,3.0,69.0,0.0,Tennessee Tech,4,14.25,5.25,35.5,13.0,0.75,2.5,13.75,2.5,0.5,3.5,0.75,17.25
09/14/2013,"Stony Brook @ Kennesaw, Ga.",3-0,3.0,0,41.0,16.0,107.0,0.234,40.0,8.0,9.0,46.0,4.0,0.0,12.0,1.0,55.0,0.0,Stony Brook,3,13.666666666666666,5.333333333333333,35.666666666666664,13.333333333333334,2.6666666666666665,3.0,15.333333333333334,1.3333333333333333,0.0,4.0,0.3333333333333333,18.333333333333332
09/14/2013,@ Kennesaw St.,1-3,4.0,0,34.0,25.0,118.0,0.076,33.0,5.0,5.0,48.0,7.0,4.0,12.0,2.0,49.0,5.0,Kennesaw St.,4,8.5,6.25,29.5,8.25,1.25,1.25,12.0,1.75,1.0,3.0,0.5,12.25
09/20/2013,"Jacksonville St. @ Knoxville, Tenn.",3-0,3.0,0,42.0,12.0,116.0,0.259,38.0,7.0,2.0,49.0,1.0,3.0,0.0,3.0,52.0,1.0,Jacksonville St.,3,14.0,4.0,38.666666666666664,12.666666666666666,2.3333333333333335,0.6666666666666666,16.333333333333332,0.3333333333333333,1.0,0.0,1.0,17.333333333333332
09/21/2013,"Georgia Tech @ Knoxville, Tenn.",3-1,4.0,0,54.0,22.0,158.0,0.203,48.0,4.0,14.0,65.0,5.0,3.0,8.0,2.0,65.0,1.0,Georgia Tech,4,13.5,5.5,39.5,12.0,1.0,3.5,16.25,1.25,0.75,2.0,0.5,16.25
09/21/2013,@ Tennessee,1-3,4.0,0,43.0,19.0,156.0,0.154,41.0,4.0,10.0,56.0,2.0,3.0,18.0,3.0,59.0,0.0,Tennessee,4,10.75,4.75,39.0,10.25,1.0,2.5,14.0,0.5,0.75,4.5,0.75,14.75
09/27/2013,@ Winthrop,3-1,4.0,0,49.0,19.0,126.0,0.238,44.0,4.0,9.0,54.0,6.0,4.0,20.0,3.0,67.0,0.0,Winthrop,4,12.25,4.75,31.5,11.0,1.0,2.25,13.5,1.5,1.0,5.0,0.75,16.75
09/28/2013,@ Presbyterian,2-3,5.0,0,68.0,39.0,202.0,0.144,64.0,14.0,11.0,90.0,6.0,5.0,6.0,6.0,90.0,0.0,Presbyterian,5,13.6,7.8,40.4,12.8,2.8,2.2,18.0,1.2,1.0,1.2,1.2,18.0
10/04/2013,High Point,2-3,5.0,0,65.0,22.0,189.0,0.228,60.0,5.0,14.0,81.0,6.0,3.0,18.0,4.0,82.0,2.0,High Point,5,13.0,4.4,37.8,12.0,1.0,2.8,16.2,1.2,0.6,3.6,0.8,16.4
10/05/2013,Campbell,3-2,5.0,0,59.0,19.0,163.0,0.245,52.0,7.0,10.0,75.0,7.0,1.0,12.0,1.0,73.0,2.0,Campbell,5,11.8,3.8,32.6,10.4,1.4,2.0,15.0,1.4,0.2,2.4,0.2,14.6
10/11/2013,Charleston So.,3-0,3.0,0,46.0,6.0,91.0,0.44,43.0,5.0,8.0,43.0,1.0,3.0,8.0,1.0,58.0,0.0,Charleston So.,3,15.333333333333334,2.0,30.333333333333332,14.333333333333334,1.6666666666666667,2.6666666666666665,14.333333333333334,0.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,19.333333333333332
10/18/2013,@ Radford,3-2,5.0,0,60.0,22.0,141.0,0.27,52.0,11.0,15.0,60.0,8.0,4.0,16.0,2.0,83.0,2.0,Radford,5,12.0,4.4,28.2,10.4,2.2,3.0,12.0,1.6,0.8,3.2,0.4,16.6
10/19/2013,@ Liberty,0-3,3.0,0,32.0,22.0,96.0,0.104,32.0,6.0,3.0,26.0,5.0,3.0,16.0,2.0,49.0,1.0,Liberty,3,10.666666666666666,7.333333333333333,32.0,10.666666666666666,2.0,1.0,8.666666666666666,1.6666666666666667,1.0,5.333333333333333,0.6666666666666666,16.333333333333332
10/25/2013,Gardner-Webb,3-0,3.0,0,44.0,5.0,85.0,0.459,38.0,7.0,5.0,43.0,2.0,4.0,8.0,1.0,59.0,1.0,Gardner-Webb,3,14.666666666666666,1.6666666666666667,28.333333333333332,12.666666666666666,2.3333333333333335,1.6666666666666667,14.333333333333334,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.3333333333333333,19.666666666666668
10/26/2013,UNC Asheville,3-1,4.0,0,56.0,22.0,168.0,0.202,52.0,8.0,8.0,81.0,6.0,1.0,14.0,3.0,72.0,0.0,UNC Asheville,4,14.0,5.5,42.0,13.0,2.0,2.0,20.25,1.5,0.25,3.5,0.75,18.0
10/30/2013,@ South Carolina,2-3,5.0,0,60.0,26.0,176.0,0.193,57.0,5.0,14.0,65.0,0.0,1.0,16.0,3.0,74.0,1.0,South Carolina,5,12.0,5.2,35.2,11.4,1.0,2.8,13.0,0.0,0.2,3.2,0.6,14.8
11/02/2013,Presbyterian,3-1,4.0,0,54.0,14.0,144.0,0.278,51.0,7.0,9.0,59.0,0.0,5.0,12.0,3.0,72.0,0.0,Presbyterian,4,13.5,3.5,36.0,12.75,1.75,2.25,14.75,0.0,1.25,3.0,0.75,18.0
11/03/2013,Winthrop,3-2,5.0,0,69.0,23.0,166.0,0.277,65.0,7.0,14.0,67.0,5.0,0.0,10.0,2.0,81.0,0.0,Winthrop,5,13.8,4.6,33.2,13.0,1.4,2.8,13.4,1.0,0.0,2.0,0.4,16.2
11/08/2013,@ Charleston So.,3-0,3.0,0,47.0,17.0,115.0,0.261,40.0,3.0,6.0,49.0,5.0,0.0,4.0,5.0,52.0,4.0,Charleston So.,3,15.666666666666666,5.666666666666667,38.333333333333336,13.333333333333334,1.0,2.0,16.333333333333332,1.6666666666666667,0.0,1.3333333333333333,1.6666666666666667,17.333333333333332
11/15/2013,@ Campbell,3-1,4.0,0,51.0,17.0,143.0,0.238,49.0,9.0,6.0,67.0,5.0,1.0,8.0,2.0,65.0,1.0,Campbell,4,12.75,4.25,35.75,12.25,2.25,1.5,16.75,1.25,0.25,2.0,0.5,16.25
11/16/2013,@ High Point,2-3,5.0,0,59.0,33.0,179.0,0.145,52.0,6.0,7.0,69.0,2.0,3.0,18.0,3.0,77.0,2.0,High Point,5,11.8,6.6,35.8,10.4,1.2,1.4,13.8,0.4,0.6,3.6,0.6,15.4
