date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2013,"Norfolk St. @ Boone, N.C.",1-3,4.0,0,39.0,25.0,142.0,0.099,36.0,3.0,3.0,53.0,13.0,2.0,10.0,2.0,49.0,0.0,Norfolk St.,4,9.75,6.25,35.5,9.0,0.75,0.75,13.25,3.25,0.5,2.5,0.5,12.25,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/31/2013,@ App State,0-3,3.0,0,29.0,20.0,115.0,0.078,28.0,8.0,9.0,62.0,6.0,0.0,8.0,0.0,41.0,0.0,App State,3,9.666666666666666,6.666666666666667,38.333333333333336,9.333333333333334,2.6666666666666665,3.0,20.666666666666668,2.0,0.0,2.6666666666666665,0.0,13.666666666666666,,4.875,,3.125,,17.75,,0.0495,,4.5,,0.375,,0.375,,6.625,,0.25,,1.25,,0.25,,6.125
08/31/2013,"Loyola Maryland @ Boone, NC",3-1,4.0,0,52.0,25.0,146.0,0.185,44.0,10.0,8.0,72.0,8.0,2.0,12.0,0.0,70.0,0.0,Loyola Maryland,4,13.0,6.25,36.5,11.0,2.5,2.0,18.0,2.0,0.5,3.0,0.0,17.5,,6.472222222222221,,4.305555555555556,,24.611111111111114,,0.059,,6.111111111111112,,1.1388888888888888,,1.25,,11.305555555555557,,0.16666666666666666,,1.722222222222222,,0.16666666666666666,,8.638888888888888
09/03/2013,Texas St.,0-3,3.0,0,27.0,19.0,109.0,0.073,23.0,4.0,8.0,34.0,5.0,1.0,4.0,0.0,34.0,0.0,Texas St.,3,9.0,6.333333333333333,36.333333333333336,7.666666666666667,1.3333333333333333,2.6666666666666665,11.333333333333334,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,11.333333333333334,10.805555555555555,8.104166666666666,6.388888888888889,4.791666666666667,36.77777777777778,27.583333333333336,0.12066666666666666,0.0905,9.777777777777779,7.333333333333334,1.972222222222222,1.4791666666666665,1.9166666666666667,1.4375,17.305555555555557,12.979166666666668,0.3333333333333333,0.25,2.722222222222222,2.0416666666666665,0.16666666666666666,0.125,14.472222222222221,10.854166666666666
09/06/2013,"Grambling @ Dallas, Texas",3-0,3.0,0,30.0,10.0,72.0,0.278,25.0,16.0,6.0,34.0,0.0,1.0,12.0,0.0,53.0,1.0,Grambling,3,10.0,3.333333333333333,24.0,8.333333333333334,5.333333333333333,2.0,11.333333333333334,0.0,0.3333333333333333,4.0,0.0,17.666666666666668,10.555555555555555,8.283333333333333,6.416666666666667,5.1,37.05555555555556,29.333333333333336,0.112,0.087,9.333333333333334,7.4,2.1666666666666665,1.4499999999999997,2.5555555555555554,1.6833333333333331,16.666666666666668,12.650000000000002,0.27777777777777773,0.26666666666666666,2.3333333333333335,1.9,0.0,0.1,14.166666666666666,10.95
09/06/2013,"Davidson @ Dallas, Texas",1-3,4.0,0,51.0,28.0,167.0,0.138,47.0,2.0,4.0,63.0,7.0,2.0,10.0,3.0,60.0,2.0,Davidson,4,12.75,7.0,41.75,11.75,0.5,1.0,15.75,1.75,0.5,2.5,0.75,15.0,10.666666666666666,8.569444444444445,5.3055555555555545,4.805555555555555,32.27777777777778,28.444444444444446,0.17866666666666667,0.11883333333333335,9.0,7.555555555555556,3.0555555555555554,2.097222222222222,2.222222222222222,1.736111111111111,13.555555555555557,12.430555555555557,0.38888888888888884,0.27777777777777773,2.777777777777778,2.25,0.0,0.08333333333333333,15.5,12.069444444444445
09/07/2013,@ SMU,0-3,3.0,0,43.0,21.0,111.0,0.198,43.0,5.0,12.0,40.0,1.0,0.0,14.0,1.0,55.0,0.0,SMU,3,14.333333333333334,7.0,37.0,14.333333333333334,1.6666666666666667,4.0,13.333333333333334,0.3333333333333333,0.0,4.666666666666667,0.3333333333333333,18.33333333333333,10.583333333333334,9.166666666666666,5.5555555555555545,5.119047619047619,34.02777777777778,30.3452380952381,0.163,0.12157142857142858,9.25,8.154761904761905,2.388888888888889,1.8690476190476188,1.8888888888888886,1.630952380952381,12.805555555555557,12.904761904761907,0.38888888888888884,0.3095238095238095,2.611111111111111,2.2857142857142856,0.25,0.17857142857142858,14.666666666666666,12.488095238095239
09/13/2013,Lamar University,3-0,3.0,0,36.0,10.0,108.0,0.241,33.0,12.0,8.0,50.0,3.0,1.0,11.0,1.0,54.5,1.0,Lamar University,3,12.0,3.333333333333333,36.0,11.0,4.0,2.6666666666666665,16.666666666666668,1.0,0.3333333333333333,3.6666666666666665,0.3333333333333333,18.166666666666668,12.361111111111112,9.812499999999998,5.777777777777778,5.354166666666666,34.25,31.177083333333336,0.2046666666666667,0.13112500000000002,11.472222222222223,8.927083333333334,2.5000000000000004,1.8437499999999998,2.3333333333333335,1.9270833333333333,13.472222222222221,12.958333333333334,0.2777777777777778,0.2708333333333333,3.7222222222222228,2.5833333333333335,0.3611111111111111,0.19791666666666666,16.999999999999996,13.21875
09/14/2013,Washington St.,0-3,3.0,0,25.0,22.0,113.0,0.027,24.0,5.0,3.0,53.0,1.0,0.0,8.0,0.0,34.0,0.0,Washington St.,3,8.333333333333334,7.333333333333333,37.66666666666666,8.0,1.6666666666666667,1.0,17.666666666666668,0.3333333333333333,0.0,2.6666666666666665,0.0,11.333333333333334,13.027777777777779,10.055555555555554,5.777777777777779,5.12962962962963,38.25,31.712962962962965,0.19233333333333333,0.14333333333333334,12.361111111111112,9.157407407407408,2.055555555555556,2.0833333333333335,2.5555555555555554,2.009259259259259,15.25,13.370370370370372,0.27777777777777773,0.2777777777777778,3.611111111111111,2.703703703703704,0.47222222222222215,0.21296296296296294,17.166666666666668,13.768518518518519
09/14/2013,Jackson St.,3-0,3.0,0,45.0,18.0,110.0,0.245,45.0,6.0,2.0,59.0,3.0,0.0,14.0,2.0,58.0,0.0,Jackson St.,3,15.0,6.0,36.66666666666666,15.0,2.0,0.6666666666666666,19.666666666666668,1.0,0.0,4.666666666666667,0.6666666666666666,19.33333333333333,11.555555555555557,9.883333333333331,5.888888888888889,5.35,36.888888888888886,32.30833333333334,0.15533333333333335,0.13169999999999998,11.111111111111112,9.041666666666668,2.444444444444445,2.041666666666667,2.5555555555555554,1.9083333333333332,15.888888888888891,13.8,0.1111111111111111,0.25,3.6666666666666665,2.7,0.2222222222222222,0.19166666666666665,15.944444444444443,13.525
09/19/2013,@ Nicholls,3-0,3.0,0,36.0,16.0,97.0,0.206,36.0,5.0,6.0,34.0,4.0,2.0,8.0,0.0,47.0,1.0,Nicholls,3,12.0,5.333333333333333,32.333333333333336,12.0,1.6666666666666667,2.0,11.333333333333334,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.0,15.666666666666666,11.777777777777779,10.348484848484846,5.555555555555556,5.409090909090909,36.77777777777777,32.70454545454545,0.171,0.142,11.333333333333334,9.583333333333334,2.555555555555556,2.037878787878788,1.4444444444444444,1.7954545454545454,18.0,14.333333333333332,0.1111111111111111,0.22727272727272727,3.6666666666666665,2.8787878787878793,0.3333333333333333,0.23484848484848483,16.277777777777775,14.053030303030301
