date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,@ Virginia Tech,0-3,3.0,0,38.0,20.0,109.0,0.165,31.0,2.0,3.0,39.0,3.0,1.0,8.0,0.0,45.0,1.0,Virginia Tech,3,12.666666666666666,6.666666666666667,36.333333333333336,10.333333333333334,0.6666666666666666,1.0,13.0,1.0,0.3333333333333333,2.6666666666666665,0.0,15.0
08/30/2013,"Saint Francis (PA) @ Blacksburg, Va.",3-0,3.0,0,38.0,7.0,66.0,0.47,36.0,5.0,7.0,33.0,1.0,0.0,14.0,0.0,50.0,1.0,Saint Francis ,3,12.666666666666666,2.3333333333333335,22.0,12.0,1.6666666666666667,2.3333333333333335,11.0,0.3333333333333333,0.0,4.666666666666667,0.0,16.666666666666668
08/31/2013,"Michigan St. @ Blacksburg, Va.",3-0,3.0,0,38.0,13.0,96.0,0.26,34.0,6.0,10.0,30.0,4.0,1.0,23.0,0.0,56.5,1.0,Michigan St.,3,12.666666666666666,4.333333333333333,32.0,11.333333333333334,2.0,3.3333333333333335,10.0,1.3333333333333333,0.3333333333333333,7.666666666666667,0.0,18.833333333333332
08/31/2013,"Towson @ Blacksburg, Va.",3-0,3.0,0,31.0,15.0,91.0,0.176,29.0,6.0,4.0,46.0,3.0,3.0,20.0,1.0,50.0,4.0,Towson,3,10.333333333333334,5.0,30.333333333333332,9.666666666666666,2.0,1.3333333333333333,15.333333333333334,1.0,1.0,6.666666666666667,0.3333333333333333,16.666666666666668
09/04/2013,@ Stanford,0-3,3.0,0,23.0,23.0,122.0,0.0,22.0,0.0,4.0,48.0,0.0,1.0,4.0,0.0,26.0,0.0,Stanford,3,7.666666666666667,7.666666666666667,40.666666666666664,7.333333333333333,0.0,1.3333333333333333,16.0,0.0,0.3333333333333333,1.3333333333333333,0.0,8.666666666666666
09/06/2013,"Oklahoma @ Portland, OR",3-2,5.0,0,67.0,27.0,188.0,0.213,65.0,9.0,13.0,74.0,6.0,1.0,8.0,1.0,81.0,2.0,Oklahoma,5,13.4,5.4,37.6,13.0,1.8,2.6,14.8,1.2,0.2,1.6,0.2,16.2
09/07/2013,"Utah St. @ Portland, OR",2-3,5.0,0,68.0,25.0,153.0,0.281,63.0,5.0,10.0,61.0,4.0,4.0,14.0,1.0,84.0,0.0,Utah St.,5,13.6,5.0,30.6,12.6,1.0,2.0,12.2,0.8,0.8,2.8,0.2,16.8
09/07/2013,@ Portland St.,2-3,5.0,0,55.0,26.0,169.0,0.172,55.0,7.0,11.0,80.0,9.0,4.0,20.0,3.0,76.0,1.0,Portland St.,5,11.0,5.2,33.8,11.0,1.4,2.2,16.0,1.8,0.8,4.0,0.6,15.2
09/13/2013,UC Riverside,3-0,3.0,0,38.0,12.0,104.0,0.25,36.0,9.0,9.0,57.0,3.0,1.0,16.0,0.0,56.0,0.0,UC Riverside,3,12.666666666666666,4.0,34.666666666666664,12.0,3.0,3.0,19.0,1.0,0.3333333333333333,5.333333333333333,0.0,18.666666666666668
09/14/2013,San Jose St.,3-0,3.0,0,48.0,19.0,122.0,0.238,43.0,4.0,6.0,58.0,3.0,1.0,4.0,5.0,55.0,0.0,San Jose St.,3,16.0,6.333333333333333,40.666666666666664,14.333333333333334,1.3333333333333333,2.0,19.333333333333332,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,18.333333333333332
09/14/2013,Winthrop,3-0,3.0,0,41.0,10.0,85.0,0.365,36.0,5.0,7.0,26.0,1.0,3.0,15.0,1.0,56.5,0.0,Winthrop,3,13.666666666666666,3.3333333333333335,28.333333333333332,12.0,1.6666666666666667,2.3333333333333335,8.666666666666666,0.3333333333333333,1.0,5.0,0.3333333333333333,18.833333333333332
09/19/2013,Gonzaga,3-1,4.0,0,58.0,27.0,145.0,0.214,51.0,7.0,7.0,55.0,6.0,4.0,18.0,2.0,78.0,0.0,Gonzaga,4,14.5,6.75,36.25,12.75,1.75,1.75,13.75,1.5,1.0,4.5,0.5,19.5
