date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,"Rutgers @ Bloomington, Ind.",0-3,3.0,0,37.0,23.0,106.0,0.132,32.0,4.0,12.0,39.0,6.0,3.0,12.0,0.0,50.0,0.0,Rutgers,3,12.333333333333334,7.666666666666667,35.333333333333336,10.666666666666666,1.3333333333333333,4.0,13.0,2.0,1.0,4.0,0.0,16.666666666666668
08/31/2013,"Robert Morris @ Bloomington, Ind",3-0,3.0,0,36.0,9.0,86.0,0.314,28.0,5.0,7.0,33.0,3.0,4.0,2.0,4.0,46.0,1.0,Robert Morris,3,12.0,3.0,28.666666666666668,9.333333333333334,1.6666666666666667,2.3333333333333335,11.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,15.333333333333334
08/31/2013,@ Indiana,1-3,4.0,0,36.0,17.0,105.0,0.181,35.0,1.0,6.0,28.0,8.0,6.0,12.0,7.0,49.0,0.0,Indiana,4,9.0,4.25,26.25,8.75,0.25,1.5,7.0,2.0,1.5,3.0,1.75,12.25
09/06/2013,@ Cal St. Fullerton,0-3,3.0,0,27.0,19.0,98.0,0.082,24.0,1.0,6.0,37.0,5.0,2.0,6.0,1.0,33.0,2.0,Cal St. Fullerton,3,9.0,6.333333333333333,32.666666666666664,8.0,0.3333333333333333,2.0,12.333333333333334,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,11.0
09/07/2013,"Gardner-Webb @ Fullerton, Calif.",1-3,4.0,0,51.0,17.0,119.0,0.286,47.0,4.0,11.0,39.0,9.0,1.0,10.0,5.0,61.0,0.0,Gardner-Webb,4,12.75,4.25,29.75,11.75,1.0,2.75,9.75,2.25,0.25,2.5,1.25,15.25
09/07/2013,"William & Mary @ Fullerton, Calif",2-3,5.0,0,57.0,31.0,200.0,0.13,52.0,3.0,8.0,104.0,3.0,0.0,14.0,7.0,67.0,0.0,William & Mary,5,11.4,6.2,40.0,10.4,0.6,1.6,20.8,0.6,0.0,2.8,1.4,13.4
09/13/2013,"Eastern Ky. @ Huntington,W.Va.",3-2,5.0,0,55.0,21.0,150.0,0.227,55.0,6.0,8.0,87.0,5.0,3.0,12.0,2.0,70.0,1.0,Eastern Ky.,5,11.0,4.2,30.0,11.0,1.2,1.6,17.4,1.0,0.6,2.4,0.4,14.0
09/14/2013,"Southern Ill. @ Huntington,W.Va.",3-0,3.0,0,47.0,14.0,111.0,0.297,43.0,4.0,2.0,47.0,4.0,3.0,6.0,1.0,57.0,3.0,Southern Ill.,3,15.666666666666666,4.666666666666667,37.0,14.333333333333334,1.3333333333333333,0.6666666666666666,15.666666666666666,1.3333333333333333,1.0,2.0,0.3333333333333333,19.0
09/14/2013,@ Marshall,2-3,5.0,0,56.0,32.0,157.0,0.153,53.0,4.0,8.0,66.0,4.0,1.0,10.0,4.0,66.0,3.0,Marshall,5,11.2,6.4,31.4,10.6,0.8,1.6,13.2,0.8,0.2,2.0,0.8,13.2
09/20/2013,Binghamton,3-0,3.0,0,41.0,19.0,102.0,0.216,40.0,7.0,5.0,40.0,3.0,0.0,16.0,0.0,56.0,2.0,Binghamton,3,13.666666666666666,6.333333333333333,34.0,13.333333333333334,2.3333333333333335,1.6666666666666667,13.333333333333334,1.0,0.0,5.333333333333333,0.0,18.666666666666668
