date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,@ Missouri,1-3,4.0,0,40.0,19.0,111.0,0.189,39.0,3.0,6.0,29.0,10.0,1.0,8.0,2.0,48.0,1.0,Missouri,4,10.0,4.75,27.75,9.75,0.75,1.5,7.25,2.5,0.25,2.0,0.5,12.0
08/30/2013,"Arkansas St. @ Columbia, Mo.",3-0,3.0,0,46.0,15.0,107.0,0.29,41.0,4.0,13.0,50.0,2.0,1.0,10.0,2.0,56.0,2.0,Arkansas St.,3,15.333333333333334,5.0,35.666666666666664,13.666666666666666,1.3333333333333333,4.333333333333333,16.666666666666668,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.6666666666666666,18.666666666666668
08/31/2013,"Idaho St. @ Columbia, Mo.",0-3,3.0,0,38.0,22.0,93.0,0.172,37.0,3.0,8.0,27.0,3.0,1.0,7.0,1.0,45.5,2.0,Idaho St.,3,12.666666666666666,7.333333333333333,31.0,12.333333333333334,1.0,2.6666666666666665,9.0,1.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,15.166666666666666
08/31/2013,"South Dakota @ Columbia, Mo.",3-1,4.0,0,55.0,18.0,127.0,0.291,53.0,11.0,6.0,48.0,4.0,1.0,21.0,1.0,77.5,1.0,South Dakota,4,13.75,4.5,31.75,13.25,2.75,1.5,12.0,1.0,0.25,5.25,0.25,19.375
09/06/2013,"UAlbany @ Storrs, Conn.",3-0,3.0,0,43.0,16.0,106.0,0.255,39.0,9.0,7.0,44.0,1.0,0.0,14.0,0.0,59.0,1.0,UAlbany,3,14.333333333333334,5.333333333333333,35.333333333333336,13.0,3.0,2.3333333333333335,14.666666666666666,0.3333333333333333,0.0,4.666666666666667,0.0,19.666666666666668
09/07/2013,"Northeastern @ Storrs, Conn.",3-0,3.0,0,41.0,11.0,101.0,0.297,40.0,6.0,7.0,50.0,3.0,3.0,17.0,0.0,58.5,1.0,Northeastern,3,13.666666666666666,3.6666666666666665,33.666666666666664,13.333333333333334,2.0,2.3333333333333335,16.666666666666668,1.0,1.0,5.666666666666667,0.0,19.5
09/07/2013,@ UConn,3-2,5.0,0,62.0,18.0,138.0,0.319,58.0,9.0,19.0,59.0,8.0,1.0,31.0,4.0,87.5,2.0,UConn,5,12.4,3.6,27.6,11.6,1.8,3.8,11.8,1.6,0.2,6.2,0.8,17.5
09/13/2013,@ South Fla.,3-2,5.0,0,58.0,27.0,169.0,0.183,57.0,13.0,7.0,65.0,3.0,0.0,15.0,3.0,78.5,3.0,South Fla.,5,11.6,5.4,33.8,11.4,2.6,1.4,13.0,0.6,0.0,3.0,0.6,15.7
09/14/2013,"Fla. Atlantic @ Tampa, Fla.",3-0,3.0,0,51.0,11.0,88.0,0.455,49.0,6.0,7.0,44.0,2.0,0.0,10.0,1.0,62.0,0.0,Fla. Atlantic,3,17.0,3.6666666666666665,29.333333333333332,16.333333333333332,2.0,2.3333333333333335,14.666666666666666,0.6666666666666666,0.0,3.3333333333333335,0.3333333333333333,20.666666666666668
09/14/2013,"Purdue @ Tampa, Fla.",2-3,5.0,0,52.0,31.0,152.0,0.138,47.0,6.0,13.0,50.0,6.0,2.0,24.0,3.0,72.0,2.0,Purdue,5,10.4,6.2,30.4,9.4,1.2,2.6,10.0,1.2,0.4,4.8,0.6,14.4
09/20/2013,Cornell,2-3,5.0,0,60.0,26.0,146.0,0.233,57.0,8.0,13.0,55.0,8.0,1.0,13.0,3.0,75.5,2.0,Cornell,5,12.0,5.2,29.2,11.4,1.6,2.6,11.0,1.6,0.2,2.6,0.6,15.1
09/20/2013,Rutgers,3-1,4.0,0,57.0,19.0,135.0,0.281,55.0,4.0,7.0,68.0,3.0,2.0,22.0,1.0,74.0,4.0,Rutgers,4,14.25,4.75,33.75,13.75,1.0,1.75,17.0,0.75,0.5,5.5,0.25,18.5
09/21/2013,Morehead St.,2-3,5.0,0,52.0,36.0,173.0,0.092,49.0,4.0,9.0,65.0,7.0,1.0,28.0,4.0,71.0,0.0,Morehead St.,5,10.4,7.2,34.6,9.8,0.8,1.8,13.0,1.4,0.2,5.6,0.8,14.2
09/27/2013,Clemson,3-0,3.0,0,42.0,12.0,91.0,0.33,41.0,3.0,10.0,32.0,1.0,5.0,8.0,2.0,54.0,1.0,Clemson,3,14.0,4.0,30.333333333333332,13.666666666666666,1.0,3.3333333333333335,10.666666666666666,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.6666666666666666,18.0
09/29/2013,Georgia Tech,3-0,3.0,0,49.0,11.0,114.0,0.333,46.0,8.0,7.0,53.0,3.0,3.0,7.0,0.0,63.5,2.0,Georgia Tech,3,16.333333333333332,3.6666666666666665,38.0,15.333333333333334,2.6666666666666665,2.3333333333333335,17.666666666666668,1.0,1.0,2.3333333333333335,0.0,21.166666666666668
10/04/2013,Virginia Tech,3-0,3.0,0,45.0,17.0,100.0,0.28,43.0,6.0,5.0,38.0,0.0,1.0,18.0,2.0,61.0,2.0,Virginia Tech,3,15.0,5.666666666666667,33.333333333333336,14.333333333333334,2.0,1.6666666666666667,12.666666666666666,0.0,0.3333333333333333,6.0,0.6666666666666666,20.333333333333332
10/05/2013,Virginia,2-3,5.0,0,55.0,31.0,162.0,0.148,52.0,6.0,7.0,63.0,5.0,3.0,28.0,3.0,78.0,4.0,Virginia,5,11.0,6.2,32.4,10.4,1.2,1.4,12.6,1.0,0.6,5.6,0.6,15.6
10/11/2013,@ Miami (FL),0-3,3.0,0,32.0,15.0,90.0,0.189,30.0,6.0,4.0,29.0,7.0,2.0,2.0,0.0,41.0,3.0,Miami ,3,10.666666666666666,5.0,30.0,10.0,2.0,1.3333333333333333,9.666666666666666,2.333333333333333,0.6666666666666666,0.6666666666666666,0.0,13.666666666666666
10/13/2013,@ Florida St.,0-3,3.0,0,44.0,15.0,100.0,0.29,42.0,7.0,5.0,33.0,8.0,2.0,11.0,3.0,58.5,1.0,Florida St.,3,14.666666666666666,5.0,33.333333333333336,14.0,2.3333333333333335,1.6666666666666667,11.0,2.6666666666666665,0.6666666666666666,3.6666666666666665,1.0,19.5
10/18/2013,Boston College,3-0,3.0,0,34.0,14.0,94.0,0.213,34.0,6.0,6.0,33.0,2.0,2.0,19.0,3.0,51.5,1.0,Boston College,3,11.333333333333334,4.666666666666667,31.333333333333332,11.333333333333334,2.0,2.0,11.0,0.6666666666666666,0.6666666666666666,6.333333333333333,1.0,17.166666666666668
10/20/2013,Syracuse,1-3,4.0,0,58.0,29.0,152.0,0.191,54.0,8.0,10.0,45.0,8.0,2.0,10.0,4.0,73.0,1.0,Syracuse,4,14.5,7.25,38.0,13.5,2.0,2.5,11.25,2.0,0.5,2.5,1.0,18.25
10/25/2013,@ NC State,2-3,5.0,0,61.0,29.0,182.0,0.176,60.0,5.0,9.0,76.0,7.0,2.0,32.0,0.0,84.0,1.0,NC State,5,12.2,5.8,36.4,12.0,1.0,1.8,15.2,1.4,0.4,6.4,0.0,16.8
10/27/2013,@ North Carolina,1-3,4.0,0,45.0,25.0,116.0,0.172,42.0,4.0,6.0,37.0,9.0,0.0,16.0,2.0,57.0,3.0,North Carolina,4,11.25,6.25,29.0,10.5,1.0,1.5,9.25,2.25,0.0,4.0,0.5,14.25
10/30/2013,@ Maryland,1-3,4.0,0,56.0,28.0,152.0,0.184,56.0,7.0,15.0,50.0,8.0,2.0,10.0,1.0,70.0,1.0,Maryland,4,14.0,7.0,38.0,14.0,1.75,3.75,12.5,2.0,0.5,2.5,0.25,17.5
11/03/2013,@ Notre Dame,2-3,5.0,0,76.0,24.0,164.0,0.317,72.0,6.0,9.0,61.0,2.0,1.0,8.0,2.0,87.0,3.0,Notre Dame,5,15.2,4.8,32.8,14.4,1.2,1.8,12.2,0.4,0.2,1.6,0.4,17.4
11/08/2013,Wake Forest,3-2,5.0,0,77.0,32.0,202.0,0.223,72.0,6.0,7.0,73.0,6.0,1.0,19.0,1.0,93.5,3.0,Wake Forest,5,15.4,6.4,40.4,14.4,1.2,1.4,14.6,1.2,0.2,3.8,0.2,18.7
11/10/2013,Duke,1-3,4.0,0,62.0,28.0,187.0,0.182,57.0,4.0,7.0,72.0,3.0,1.0,16.0,0.0,75.0,3.0,Duke,4,15.5,7.0,46.75,14.25,1.0,1.75,18.0,0.75,0.25,4.0,0.0,18.75
11/15/2013,@ Syracuse,3-0,3.0,0,38.0,14.0,92.0,0.261,36.0,9.0,4.0,34.0,3.0,3.0,8.0,0.0,54.0,0.0,Syracuse,3,12.666666666666666,4.666666666666667,30.666666666666668,12.0,3.0,1.3333333333333333,11.333333333333334,1.0,1.0,2.6666666666666665,0.0,18.0
11/17/2013,@ Boston College,3-2,5.0,0,59.0,27.0,164.0,0.195,55.0,6.0,8.0,61.0,3.0,1.0,20.0,0.0,76.0,3.0,Boston College,5,11.8,5.4,32.8,11.0,1.2,1.6,12.2,0.6,0.2,4.0,0.0,15.2
11/22/2013,Maryland,3-2,5.0,0,65.0,32.0,184.0,0.179,62.0,4.0,5.0,72.0,6.0,2.0,22.0,1.0,82.0,0.0,Maryland,5,13.0,6.4,36.8,12.4,0.8,1.0,14.4,1.2,0.4,4.4,0.2,16.4
