date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/31/2013,Alabama,1-3,4.0,0,57.0,19.0,136.0,0.279,54.0,1.0,14.0,44.0,5.0,3.0,4.0,1.0,63.0,2.0,Alabama,4,14.25,4.75,34.0,13.5,0.25,3.5,11.0,1.25,0.75,1.0,0.25,15.75
08/31/2013,Seton Hall,2-3,5.0,0,63.0,26.0,181.0,0.204,59.0,11.0,15.0,80.0,2.0,5.0,0.0,5.0,79.0,2.0,Seton Hall,5,12.6,5.2,36.2,11.8,2.2,3.0,16.0,0.4,1.0,0.0,1.0,15.8
09/01/2013,Washington St.,1-3,4.0,0,34.0,24.0,141.0,0.071,31.0,5.0,8.0,45.0,5.0,1.0,6.0,2.0,43.0,1.0,Washington St.,4,8.5,6.0,35.25,7.75,1.25,2.0,11.25,1.25,0.25,1.5,0.5,10.75
09/04/2013,Marist,3-1,4.0,0,60.0,23.0,155.0,0.239,57.0,7.0,10.0,61.0,6.0,5.0,12.0,2.0,78.0,0.0,Marist,4,15.0,5.75,38.75,14.25,1.75,2.5,15.25,1.5,1.25,3.0,0.5,19.5
09/06/2013,@ Valparaiso,1-3,4.0,0,46.0,23.0,171.0,0.135,45.0,4.0,8.0,79.0,6.0,1.0,18.0,3.0,60.0,4.0,Valparaiso,4,11.5,5.75,42.75,11.25,1.0,2.0,19.75,1.5,0.25,4.5,0.75,15.0
09/07/2013,"Eastern Mich. @ Valparaiso, Ind.",1-3,4.0,0,58.0,27.0,194.0,0.16,58.0,3.0,9.0,106.0,2.0,1.0,12.0,3.0,68.0,5.0,Eastern Mich.,4,14.5,6.75,48.5,14.5,0.75,2.25,26.5,0.5,0.25,3.0,0.75,17.0
09/07/2013,@ Rhode Island,3-0,3.0,0,47.0,17.0,125.0,0.24,45.0,4.0,3.0,59.0,2.0,1.0,18.0,1.0,61.0,0.0,Rhode Island,3,15.666666666666666,5.666666666666667,41.666666666666664,15.0,1.3333333333333333,1.0,19.666666666666668,0.6666666666666666,0.3333333333333333,6.0,0.3333333333333333,20.333333333333332
09/13/2013,"Stanford @ Washington, D.C.",0-3,3.0,0,28.0,19.0,93.0,0.097,27.0,3.0,2.0,35.0,9.0,1.0,6.0,0.0,35.0,0.0,Stanford,3,9.333333333333334,6.333333333333333,31.0,9.0,1.0,0.6666666666666666,11.666666666666666,3.0,0.3333333333333333,2.0,0.0,11.666666666666666
09/13/2013,"Air Force @ Washington, D.C.",3-2,5.0,0,73.0,30.0,200.0,0.215,67.0,7.0,18.0,89.0,7.0,1.0,12.0,2.0,87.0,0.0,Air Force,5,14.6,6.0,40.0,13.4,1.4,3.6,17.8,1.4,0.2,2.4,0.4,17.4
09/14/2013,Yale @ Washington D.C.,1-3,4.0,0,45.0,19.0,130.0,0.2,42.0,4.0,6.0,37.0,6.0,3.0,4.0,0.0,54.0,0.0,Yale,4,11.25,4.75,32.5,10.5,1.0,1.5,9.25,1.5,0.75,1.0,0.0,13.5
09/20/2013,Lehigh,3-2,5.0,0,60.0,25.0,182.0,0.192,57.0,11.0,6.0,80.0,3.0,4.0,8.0,2.0,79.0,0.0,Lehigh,5,12.0,5.0,36.4,11.4,2.2,1.2,16.0,0.6,0.8,1.6,0.4,15.8
09/21/2013,Bucknell,3-0,3.0,0,45.0,21.0,140.0,0.171,44.0,8.0,9.0,71.0,3.0,3.0,8.0,1.0,60.0,0.0,Bucknell,3,15.0,7.0,46.666666666666664,14.666666666666666,2.6666666666666665,3.0,23.666666666666668,1.0,1.0,2.6666666666666665,0.3333333333333333,20.0
