date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
09/06/2013,"Lubbock Christian @ Canyon, TX",3-0,3.0,0,44.0,15.0,108.0,0.269,44.0,4.0,4.0,41.0,3.0,1.0,4.0,1.0,51.0,0.0,Lubbock Christian,3,14.666666666666666,5.0,36.0,14.666666666666666,1.3333333333333333,1.3333333333333333,13.666666666666666,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,17.0
09/06/2013,"Western Colo. @ Canyon, TX",3-0,3.0,0,41.0,16.0,87.0,0.287,35.0,6.0,4.0,38.0,0.0,1.0,8.0,1.0,52.0,0.0,Western Colo.,3,13.666666666666666,5.333333333333333,29.0,11.666666666666666,2.0,1.3333333333333333,12.666666666666666,0.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,17.333333333333332
09/07/2013,"Tex. Permian Basin @ Canyon, TX",3-1,4.0,0,60.0,24.0,147.0,0.245,55.0,8.0,7.0,61.0,3.0,0.0,23.0,1.0,79.5,0.0,Tex. Permian Basin,4,15.0,6.0,36.75,13.75,2.0,1.75,15.25,0.75,0.0,5.75,0.25,19.875
09/07/2013,"UC-Colo. Springs @ Canyon, TX",0-3,3.0,0,43.0,26.0,134.0,0.127,41.0,7.0,8.0,51.0,4.0,1.0,6.0,0.0,54.0,0.0,UC-Colo. Springs,3,14.333333333333334,8.666666666666666,44.666666666666664,13.666666666666666,2.3333333333333335,2.6666666666666665,17.0,1.3333333333333333,0.3333333333333333,2.0,0.0,18.0
09/10/2013,@ UTRGV,2-3,5.0,0,60.0,26.0,188.0,0.181,57.0,4.0,4.0,98.0,4.0,0.0,16.0,0.0,72.0,0.0,UTRGV,5,12.0,5.2,37.6,11.4,0.8,0.8,19.6,0.8,0.0,3.2,0.0,14.4
09/16/2013,Texas Tech,3-2,5.0,0,65.0,21.0,170.0,0.259,59.0,6.0,8.0,62.0,5.0,2.0,10.0,8.0,78.0,0.0,Texas Tech,5,13.0,4.2,34.0,11.8,1.2,1.6,12.4,1.0,0.4,2.0,1.6,15.6
09/19/2013,@ Oral Roberts,0-3,3.0,0,32.0,16.0,100.0,0.16,30.0,1.0,3.0,39.0,8.0,3.0,8.0,1.0,40.0,3.0,Oral Roberts,3,10.666666666666666,5.333333333333333,33.333333333333336,10.0,0.3333333333333333,1.0,13.0,2.6666666666666665,1.0,2.6666666666666665,0.3333333333333333,13.333333333333334
09/21/2013,@ Central Ark.,0-3,3.0,0,22.0,15.0,92.0,0.076,21.0,3.0,3.0,38.0,4.0,0.0,4.0,0.0,27.0,2.0,Central Ark.,3,7.333333333333333,5.0,30.666666666666668,7.0,1.0,1.0,12.666666666666666,1.3333333333333333,0.0,1.3333333333333333,0.0,9.0
09/26/2013,Nicholls,3-1,4.0,0,53.0,25.0,146.0,0.192,50.0,3.0,10.0,59.0,5.0,0.0,28.0,3.0,70.0,0.0,Nicholls,4,13.25,6.25,36.5,12.5,0.75,2.5,14.75,1.25,0.0,7.0,0.75,17.5
09/27/2013,Angelo St.,1-3,4.0,0,53.0,22.0,147.0,0.211,50.0,5.0,6.0,61.0,4.0,3.0,18.0,4.0,70.0,0.0,Angelo St.,4,13.25,5.5,36.75,12.5,1.25,1.5,15.25,1.0,0.75,4.5,1.0,17.5
