date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2013,"Louisiana @ Houston, TX",1-3,4.0,0,38.0,24.0,135.0,0.104,34.0,4.0,12.0,61.0,5.0,1.0,18.0,4.0,52.0,0.0,Louisiana,4,9.5,6.0,33.75,8.5,1.0,3.0,15.25,1.25,0.25,4.5,1.0,13.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/31/2013,"Omaha @ Houston, TX",3-0,3.0,0,40.0,16.0,119.0,0.202,38.0,6.0,11.0,58.0,4.0,1.0,6.0,2.0,50.0,1.0,Omaha,3,13.333333333333334,5.333333333333333,39.66666666666666,12.666666666666666,2.0,3.6666666666666665,19.33333333333333,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,16.666666666666668,,4.75,,3.0,,16.875,,0.052,,4.25,,0.5,,1.5,,7.625,,0.125,,2.25,,0.5,,6.5
08/31/2013,@ Houston Christian,2-3,5.0,0,47.0,27.0,168.0,0.119,43.0,7.0,8.0,69.0,11.0,1.0,18.0,4.0,64.0,0.0,Houston Christian,5,9.4,5.4,33.6,8.6,1.4,1.6,13.8,2.2,0.2,3.6,0.8,12.8,,7.611111111111112,,3.7777777777777772,,24.472222222222218,,0.102,,7.0555555555555545,,1.0,,2.222222222222222,,11.527777777777777,,0.19444444444444442,,2.1666666666666665,,0.5555555555555555,,9.88888888888889
09/02/2013,@ Lamar University,3-2,5.0,0,41.0,31.0,154.0,0.065,36.0,3.0,6.0,69.0,15.0,2.0,18.0,4.0,55.0,2.0,Lamar University,5,8.2,6.2,30.8,7.2,0.6,1.2,13.8,3.0,0.4,3.6,0.8,11.0,10.744444444444445,8.058333333333334,5.577777777777778,4.183333333333334,35.67222222222222,26.754166666666663,0.14166666666666666,0.10625,9.922222222222222,7.441666666666666,1.4666666666666668,1.1,2.755555555555555,2.0666666666666664,16.127777777777776,12.095833333333331,0.2611111111111111,0.1958333333333333,3.3666666666666667,2.525,0.8222222222222223,0.6166666666666667,14.155555555555557,10.616666666666667
09/06/2013,"Ark.-Pine Bluff @ Conway, AR",3-0,3.0,0,36.0,18.0,107.0,0.168,34.0,9.0,6.0,49.0,3.0,1.0,10.0,0.0,51.0,1.0,Ark.-Pine Bluff,3,12.0,6.0,35.666666666666664,11.333333333333334,3.0,2.0,16.333333333333332,1.0,0.3333333333333333,3.333333333333333,0.0,17.0,10.311111111111112,8.086666666666668,5.644444444444445,4.586666666666667,34.68888888888889,27.563333333333333,0.12866666666666668,0.098,9.488888888888889,7.3933333333333335,1.3333333333333333,1.0,2.1555555555555554,1.893333333333333,15.644444444444444,12.436666666666664,0.3111111111111111,0.23666666666666664,3.0666666666666664,2.7399999999999998,0.7555555555555555,0.6533333333333333,13.488888888888889,10.693333333333333
09/06/2013,"Jackson St. @ Conway, AR",3-0,3.0,0,45.0,16.0,100.0,0.29,42.0,8.0,9.0,43.0,4.0,2.0,12.0,0.0,61.0,0.0,Jackson St.,3,15.0,5.333333333333333,33.333333333333336,14.0,2.6666666666666665,3.0,14.333333333333334,1.3333333333333333,0.6666666666666666,4.0,0.0,20.33333333333333,9.866666666666667,8.738888888888889,5.866666666666667,4.822222222222222,33.355555555555554,28.913888888888888,0.11733333333333333,0.10966666666666668,9.044444444444444,8.05,1.6666666666666667,1.3333333333333333,1.5999999999999999,1.9111111111111108,14.644444444444446,13.086111111111109,0.3111111111111111,0.2527777777777777,3.511111111111111,2.8388888888888886,0.5333333333333333,0.5444444444444444,13.6,11.744444444444445
09/07/2013,"ULM @ Conway, Ark.",3-0,3.0,0,37.0,17.0,102.0,0.196,36.0,6.0,7.0,46.0,3.0,4.0,10.0,0.0,52.0,3.0,ULM,3,12.333333333333334,5.666666666666667,34.0,12.0,2.0,2.333333333333333,15.333333333333334,1.0,1.3333333333333333,3.333333333333333,0.0,17.333333333333332,11.733333333333334,9.633333333333335,5.844444444444444,4.895238095238095,33.26666666666667,29.545238095238094,0.17433333333333334,0.13542857142857143,10.844444444444443,8.9,2.088888888888889,1.5238095238095237,2.0666666666666664,2.0666666666666664,14.822222222222223,13.26428571428571,0.4666666666666666,0.31190476190476185,3.6444444444444444,3.0047619047619043,0.26666666666666666,0.4666666666666667,16.11111111111111,12.971428571428572
09/07/2013,@ Central Ark.,0-3,3.0,0,26.0,18.0,91.0,0.088,26.0,7.0,7.0,31.0,4.0,2.0,2.0,0.0,36.0,2.0,Central Ark.,3,8.666666666666666,6.0,30.33333333333333,8.666666666666666,2.333333333333333,2.333333333333333,10.333333333333334,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,12.0,13.111111111111112,9.970833333333333,5.666666666666667,4.991666666666666,34.333333333333336,30.102083333333333,0.218,0.143,12.444444444444445,9.287500000000001,2.555555555555556,1.5833333333333333,2.444444444444444,2.0999999999999996,15.333333333333334,13.522916666666664,0.7777777777777778,0.4395833333333333,3.5555555555555554,3.045833333333333,0.0,0.4083333333333333,18.222222222222218,13.516666666666666
09/10/2013,UIW,3-2,5.0,0,61.0,27.0,192.0,0.177,56.0,4.0,11.0,90.0,4.0,0.0,12.0,0.0,71.0,0.0,UIW,5,12.2,5.4,38.4,11.2,0.8,2.2,18.0,0.8,0.0,2.4,0.0,14.2,12.0,9.825925925925926,5.666666666666667,5.103703703703704,32.55555555555555,30.127777777777776,0.19133333333333333,0.1368888888888889,11.555555555555557,9.21851851851852,2.333333333333333,1.6666666666666667,2.5555555555555554,2.1259259259259253,13.333333333333334,13.168518518518516,0.8888888888888888,0.46481481481481485,2.6666666666666665,2.781481481481481,0.0,0.36296296296296293,16.555555555555554,13.348148148148148
09/13/2013,"Prairie View @ Lake Charles, La.",3-0,3.0,0,44.0,14.0,106.0,0.283,43.0,5.0,6.0,39.0,5.0,1.0,14.0,3.0,57.0,0.0,Prairie View,3,14.666666666666666,4.666666666666667,35.333333333333336,14.333333333333334,1.6666666666666667,2.0,13.0,1.6666666666666667,0.3333333333333333,4.666666666666667,1.0,19.0,11.066666666666668,10.063333333333334,5.68888888888889,5.133333333333333,34.24444444444444,30.954999999999995,0.1536666666666667,0.1409,10.622222222222222,9.416666666666668,1.711111111111111,1.58,2.2888888888888883,2.133333333333333,14.555555555555555,13.651666666666666,0.6666666666666666,0.41833333333333333,2.1333333333333333,2.743333333333333,0.0,0.32666666666666666,14.511111111111111,13.433333333333332
