date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,"CSU Bakersfield @ Davidson, NC",1-3,4.0,0,57.0,20.0,163.0,0.227,52.0,2.0,9.0,67.0,11.0,2.0,13.0,3.0,67.5,0.0,CSU Bakersfield,4,14.25,5.0,40.75,13.0,0.5,2.25,16.75,2.75,0.5,3.25,0.75,16.875
08/30/2013,@ Davidson,2-3,5.0,0,64.0,31.0,185.0,0.178,56.0,6.0,13.0,68.0,2.0,1.0,21.0,3.0,81.5,0.0,Davidson,5,12.8,6.2,37.0,11.2,1.2,2.6,13.6,0.4,0.2,4.2,0.6,16.3
08/31/2013,"Charleston So. @ Davidson, N.C.",3-0,3.0,0,44.0,16.0,107.0,0.262,38.0,2.0,3.0,45.0,2.0,3.0,4.0,0.0,51.0,2.0,Charleston So.,3,14.666666666666666,5.333333333333333,35.666666666666664,12.666666666666666,0.6666666666666666,1.0,15.0,0.6666666666666666,1.0,1.3333333333333333,0.0,17.0
09/06/2013,@ Chattanooga,3-2,5.0,0,71.0,31.0,209.0,0.191,67.0,4.0,13.0,104.0,1.0,2.0,22.0,2.0,88.0,2.0,Chattanooga,5,14.2,6.2,41.8,13.4,0.8,2.6,20.8,0.2,0.4,4.4,0.4,17.6
09/06/2013,"UT Martin @ Chattanooga, Tenn.",0-3,3.0,0,41.0,18.0,109.0,0.211,41.0,2.0,5.0,40.0,5.0,0.0,14.0,1.0,50.0,0.0,UT Martin,3,13.666666666666666,6.0,36.333333333333336,13.666666666666666,0.6666666666666666,1.6666666666666667,13.333333333333334,1.6666666666666667,0.0,4.666666666666667,0.3333333333333333,16.666666666666668
09/07/2013,"UNC Asheville @ Chattanooga, Tenn.",3-1,4.0,0,70.0,23.0,170.0,0.276,64.0,5.0,8.0,84.0,5.0,3.0,6.0,0.0,81.0,1.0,UNC Asheville,4,17.5,5.75,42.5,16.0,1.25,2.0,21.0,1.25,0.75,1.5,0.0,20.25
09/07/2013,"Tennessee @ Chattanooga, Tenn.",0-3,3.0,0,29.0,19.0,108.0,0.093,27.0,2.0,1.0,33.0,3.0,2.0,6.0,3.0,36.0,1.0,Tennessee,3,9.666666666666666,6.333333333333333,36.0,9.0,0.6666666666666666,0.3333333333333333,11.0,1.0,0.6666666666666666,2.0,1.0,12.0
09/12/2013,@ Norfolk St.,3-0,3.0,0,36.0,13.0,95.0,0.242,35.0,2.0,12.0,42.0,5.0,3.0,12.0,4.0,47.0,1.0,Norfolk St.,3,12.0,4.333333333333333,31.666666666666668,11.666666666666666,0.6666666666666666,4.0,14.0,1.6666666666666667,1.0,4.0,1.3333333333333333,15.666666666666666
09/13/2013,"UMES @ Norfolk, Va.",3-0,3.0,0,38.0,8.0,83.0,0.361,35.0,9.0,4.0,36.0,2.0,0.0,15.0,1.0,54.5,1.0,UMES,3,12.666666666666666,2.6666666666666665,27.666666666666668,11.666666666666666,3.0,1.3333333333333333,12.0,0.6666666666666666,0.0,5.0,0.3333333333333333,18.166666666666668
09/14/2013,"Bethune-Cookman @ Norfolk, Va.",3-0,3.0,0,42.0,15.0,104.0,0.26,40.0,5.0,3.0,48.0,3.0,0.0,16.0,1.0,55.0,0.0,Bethune-Cookman,3,14.0,5.0,34.666666666666664,13.333333333333334,1.6666666666666667,1.0,16.0,1.0,0.0,5.333333333333333,0.3333333333333333,18.333333333333332
