date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,"Evansville @ Durham, NC",0-3,3.0,0,40.0,24.0,139.0,0.115,37.0,2.0,3.0,72.0,3.0,0.0,0.0,0.0,42.0,0.0,Evansville,3,13.333333333333334,8.0,46.333333333333336,12.333333333333334,0.6666666666666666,1.0,24.0,1.0,0.0,0.0,0.0,14.0
08/31/2013,"Hampton @ Durham, NC",1-3,4.0,0,56.0,19.0,139.0,0.266,48.0,8.0,5.0,63.0,8.0,1.0,12.0,0.0,71.0,2.0,Hampton,4,14.0,4.75,34.75,12.0,2.0,1.25,15.75,2.0,0.25,3.0,0.0,17.75
08/31/2013,@ N.C. Central,3-0,3.0,0,40.0,12.0,87.0,0.322,34.0,8.0,3.0,36.0,0.0,0.0,0.0,0.0,48.0,1.0,N.C. Central,3,13.333333333333334,4.0,29.0,11.333333333333334,2.6666666666666665,1.0,12.0,0.0,0.0,0.0,0.0,16.0
09/06/2013,@ UNC Greensboro,3-2,5.0,0,54.0,20.0,193.0,0.176,51.0,4.0,0.0,96.0,8.0,2.0,10.0,0.0,65.0,1.0,UNC Greensboro,5,10.8,4.0,38.6,10.2,0.8,0.0,19.2,1.6,0.4,2.0,0.0,13.0
09/07/2013,"Alabama St. @ Greensboro, N.C.",3-0,3.0,0,36.0,12.0,94.0,0.255,33.0,5.0,1.0,45.0,2.0,2.0,8.0,1.0,47.0,2.0,Alabama St.,3,12.0,4.0,31.333333333333332,11.0,1.6666666666666667,0.3333333333333333,15.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.3333333333333333,15.666666666666666
09/07/2013,@ N.C. A&T,3-1,4.0,0,58.0,19.0,123.0,0.317,46.0,2.0,10.0,57.0,5.0,0.0,6.0,0.0,63.0,2.0,N.C. A&T,4,14.5,4.75,30.75,11.5,0.5,2.5,14.25,1.25,0.0,1.5,0.0,15.75
09/10/2013,Evansville,0-3,3.0,0,54.0,26.0,168.0,0.167,51.0,2.0,1.0,79.0,2.0,3.0,0.0,1.0,59.0,1.0,Evansville,3,18.0,8.666666666666666,56.0,17.0,0.6666666666666666,0.3333333333333333,26.333333333333332,0.6666666666666666,1.0,0.0,0.3333333333333333,19.666666666666668
09/13/2013,Indiana St. @ Wright State,3-1,4.0,0,48.0,18.0,146.0,0.205,44.0,6.0,4.0,73.0,9.0,2.0,8.0,1.0,60.0,0.0,Indiana St.,4,12.0,4.5,36.5,11.0,1.5,1.0,18.25,2.25,0.5,2.0,0.25,15.0
09/14/2013,@ Wright St.,3-1,4.0,0,54.0,20.0,144.0,0.236,50.0,6.0,6.0,63.0,3.0,4.0,8.0,1.0,68.0,1.0,Wright St.,4,13.5,5.0,36.0,12.5,1.5,1.5,15.75,0.75,1.0,2.0,0.25,17.0
09/14/2013,Robert Morris @ Wright State,3-2,5.0,0,66.0,22.0,195.0,0.226,58.0,4.0,7.0,89.0,5.0,5.0,6.0,3.0,78.0,1.0,Robert Morris,5,13.2,4.4,39.0,11.6,0.8,1.4,17.8,1.0,1.0,1.2,0.6,15.6
09/17/2013,@ Southern Ill.,1-3,4.0,0,46.0,21.0,146.0,0.171,44.0,0.0,4.0,52.0,3.0,2.0,6.0,2.0,51.0,0.0,Southern Ill.,4,11.5,5.25,36.5,11.0,0.0,1.0,13.0,0.75,0.5,1.5,0.5,12.75
09/20/2013,"Davidson @ High Point, N.C.",3-2,5.0,0,78.0,24.0,212.0,0.255,76.0,4.0,4.0,98.0,3.0,1.0,8.0,3.0,87.0,1.0,Davidson,5,15.6,4.8,42.4,15.2,0.8,0.8,19.6,0.6,0.2,1.6,0.6,17.4
09/21/2013,"N.C. A&T @ High Point, N.C.",3-0,3.0,0,42.0,16.0,112.0,0.232,40.0,3.0,2.0,71.0,3.0,1.0,0.0,2.0,46.0,0.0,N.C. A&T,3,14.0,5.333333333333333,37.333333333333336,13.333333333333334,1.0,0.6666666666666666,23.666666666666668,1.0,0.3333333333333333,0.0,0.6666666666666666,15.333333333333334
09/21/2013,@ High Point,3-0,3.0,0,41.0,20.0,130.0,0.162,34.0,0.0,2.0,69.0,2.0,2.0,4.0,1.0,45.0,2.0,High Point,3,13.666666666666666,6.666666666666667,43.333333333333336,11.333333333333334,0.0,0.6666666666666666,23.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,15.0
09/27/2013,@ Tennessee Tech,3-2,5.0,0,59.0,23.0,192.0,0.188,55.0,3.0,2.0,89.0,3.0,3.0,8.0,1.0,69.0,2.0,Tennessee Tech,5,11.8,4.6,38.4,11.0,0.6,0.4,17.8,0.6,0.6,1.6,0.2,13.8
09/28/2013,@ Jacksonville St.,2-3,5.0,0,67.0,28.0,202.0,0.193,62.0,6.0,5.0,103.0,5.0,4.0,2.0,1.0,78.0,0.0,Jacksonville St.,5,13.4,5.6,40.4,12.4,1.2,1.0,20.6,1.0,0.8,0.4,0.2,15.6
10/01/2013,@ Austin Peay,2-3,5.0,0,58.0,24.0,172.0,0.198,52.0,5.0,4.0,57.0,3.0,2.0,2.0,2.0,66.0,1.0,Austin Peay,5,11.6,4.8,34.4,10.4,1.0,0.8,11.4,0.6,0.4,0.4,0.4,13.2
10/05/2013,Morehead St.,0-3,3.0,0,31.0,26.0,104.0,0.048,31.0,1.0,4.0,37.0,1.0,1.0,6.0,0.0,36.0,2.0,Morehead St.,3,10.333333333333334,8.666666666666666,34.666666666666664,10.333333333333334,0.3333333333333333,1.3333333333333333,12.333333333333334,0.3333333333333333,0.3333333333333333,2.0,0.0,12.0
10/11/2013,UT Martin,3-1,4.0,0,56.0,26.0,153.0,0.196,53.0,5.0,3.0,81.0,3.0,3.0,4.0,0.0,66.0,5.0,UT Martin,4,14.0,6.5,38.25,13.25,1.25,0.75,20.25,0.75,0.75,1.0,0.0,16.5
10/12/2013,Southeast Mo. St.,0-3,3.0,0,38.0,38.0,133.0,0.0,37.0,0.0,2.0,65.0,4.0,0.0,2.0,0.0,39.0,2.0,Southeast Mo. St.,3,12.666666666666666,12.666666666666666,44.333333333333336,12.333333333333334,0.0,0.6666666666666666,21.666666666666668,1.3333333333333333,0.0,0.6666666666666666,0.0,13.0
10/18/2013,@ SIUE,1-3,4.0,0,53.0,24.0,161.0,0.18,51.0,1.0,3.0,71.0,4.0,6.0,4.0,1.0,62.0,1.0,SIUE,4,13.25,6.0,40.25,12.75,0.25,0.75,17.75,1.0,1.5,1.0,0.25,15.5
10/19/2013,@ Eastern Ill.,1-3,4.0,0,56.0,25.0,162.0,0.191,53.0,2.0,4.0,73.0,1.0,3.0,16.0,3.0,69.0,1.0,Eastern Ill.,4,14.0,6.25,40.5,13.25,0.5,1.0,18.25,0.25,0.75,4.0,0.75,17.25
10/25/2013,Eastern Ill.,0-3,3.0,0,34.0,13.0,123.0,0.171,30.0,1.0,2.0,55.0,2.0,0.0,6.0,0.0,38.0,0.0,Eastern Ill.,3,11.333333333333334,4.333333333333333,41.0,10.0,0.3333333333333333,0.6666666666666666,18.333333333333332,0.6666666666666666,0.0,2.0,0.0,12.666666666666666
10/26/2013,SIUE,3-0,3.0,0,40.0,16.0,113.0,0.212,37.0,5.0,3.0,63.0,2.0,2.0,10.0,0.0,52.0,0.0,SIUE,3,13.333333333333334,5.333333333333333,37.666666666666664,12.333333333333334,1.6666666666666667,1.0,21.0,0.6666666666666666,0.6666666666666666,3.3333333333333335,0.0,17.333333333333332
11/01/2013,Tennessee St.,0-3,3.0,0,35.0,16.0,109.0,0.174,35.0,1.0,2.0,44.0,2.0,2.0,8.0,4.0,42.0,0.0,Tennessee St.,3,11.666666666666666,5.333333333333333,36.333333333333336,11.666666666666666,0.3333333333333333,0.6666666666666666,14.666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.3333333333333333,14.0
