date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,Indiana St.,2-3,5.0,0,56.0,48.0,198.0,0.04,53.0,4.0,8.0,79.0,3.0,5.0,6.0,2.0,68.0,4.0,Indiana St.,5,11.2,9.6,39.6,10.6,0.8,1.6,15.8,0.6,1.0,1.2,0.4,13.6
08/31/2013,Akron,0-3,3.0,0,33.0,12.0,86.0,0.244,32.0,0.0,11.0,31.0,7.0,0.0,8.0,3.0,37.0,0.0,Akron,3,11.0,4.0,28.666666666666668,10.666666666666666,0.0,3.6666666666666665,10.333333333333334,2.333333333333333,0.0,2.6666666666666665,1.0,12.333333333333334
09/01/2013,Auburn,0-3,3.0,0,26.0,25.0,97.0,0.01,24.0,4.0,4.0,35.0,7.0,1.0,12.0,3.0,37.0,2.0,Auburn,3,8.666666666666666,8.333333333333334,32.333333333333336,8.0,1.3333333333333333,1.3333333333333333,11.666666666666666,2.333333333333333,0.3333333333333333,4.0,1.0,12.333333333333334
09/06/2013,@ Omaha,3-0,3.0,0,44.0,18.0,121.0,0.215,40.0,3.0,4.0,62.0,4.0,1.0,6.0,1.0,51.0,3.0,Omaha,3,14.666666666666666,6.0,40.333333333333336,13.333333333333334,1.0,1.3333333333333333,20.666666666666668,1.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,17.0
09/06/2013,@ Southern Utah,3-1,4.0,0,47.0,26.0,148.0,0.142,45.0,4.0,13.0,70.0,5.0,3.0,18.0,1.0,63.0,0.0,Southern Utah,4,11.75,6.5,37.0,11.25,1.0,3.25,17.5,1.25,0.75,4.5,0.25,15.75
09/07/2013,Bradley,2-3,5.0,0,61.0,41.0,187.0,0.107,60.0,4.0,4.0,89.0,4.0,1.0,22.0,2.0,77.0,1.0,Bradley,5,12.2,8.2,37.4,12.0,0.8,0.8,17.8,0.8,0.2,4.4,0.4,15.4
09/13/2013,@ Evansville,1-3,4.0,0,52.0,23.0,141.0,0.206,48.0,6.0,5.0,60.0,4.0,1.0,6.0,1.0,62.0,0.0,Evansville,4,13.0,5.75,35.25,12.0,1.5,1.25,15.0,1.0,0.25,1.5,0.25,15.5
09/14/2013,"Memphis @ Evansville, Ind.",1-3,4.0,0,43.0,28.0,153.0,0.098,36.0,2.0,6.0,62.0,6.0,4.0,10.0,4.0,54.0,0.0,Memphis,4,10.75,7.0,38.25,9.0,0.5,1.5,15.5,1.5,1.0,2.5,1.0,13.5
09/14/2013,"Valparaiso @ Evansville, Ind.",1-3,4.0,0,41.0,18.0,149.0,0.154,36.0,4.0,4.0,75.0,3.0,1.0,12.0,3.0,52.0,0.0,Valparaiso,4,10.25,4.5,37.25,9.0,1.0,1.0,18.75,0.75,0.25,3.0,0.75,13.0
09/17/2013,Kansas City,1-3,4.0,0,54.0,26.0,160.0,0.175,51.0,1.0,6.0,76.0,5.0,0.0,10.0,0.0,60.0,2.0,Kansas City,4,13.5,6.5,40.0,12.75,0.25,1.5,19.0,1.25,0.0,2.5,0.0,15.0
09/20/2013,DePaul,1-3,4.0,0,52.0,25.0,150.0,0.18,46.0,5.0,3.0,68.0,11.0,0.0,4.0,4.0,59.0,0.0,DePaul,4,13.0,6.25,37.5,11.5,1.25,0.75,17.0,2.75,0.0,1.0,1.0,14.75
09/21/2013,Ark.-Pine Bluff,3-0,3.0,0,41.0,14.0,113.0,0.239,37.0,5.0,6.0,63.0,4.0,0.0,10.0,0.0,51.0,1.0,Ark.-Pine Bluff,3,13.666666666666666,4.666666666666667,37.666666666666664,12.333333333333334,1.6666666666666667,2.0,21.0,1.3333333333333333,0.0,3.3333333333333335,0.0,17.0
09/21/2013,Georgia St.,3-1,4.0,0,53.0,23.0,182.0,0.165,51.0,7.0,4.0,97.0,3.0,2.0,12.0,2.0,68.0,0.0,Georgia St.,4,13.25,5.75,45.5,12.75,1.75,1.0,24.25,0.75,0.5,3.0,0.5,17.0
09/27/2013,@ UT Martin,1-3,4.0,0,41.0,29.0,132.0,0.091,38.0,4.0,5.0,63.0,7.0,1.0,12.0,9.0,52.0,4.0,UT Martin,4,10.25,7.25,33.0,9.5,1.0,1.25,15.75,1.75,0.25,3.0,2.25,13.0
09/28/2013,@ Southeast Mo. St.,3-1,4.0,0,63.0,30.0,186.0,0.177,60.0,6.0,4.0,86.0,5.0,0.0,8.0,3.0,73.0,2.0,Southeast Mo. St.,4,15.75,7.5,46.5,15.0,1.5,1.0,21.5,1.25,0.0,2.0,0.75,18.25
10/01/2013,@ Eastern Ill.,1-3,4.0,0,55.0,29.0,158.0,0.165,53.0,2.0,0.0,65.0,5.0,0.0,6.0,6.0,60.0,1.0,Eastern Ill.,4,13.75,7.25,39.5,13.25,0.5,0.0,16.25,1.25,0.0,1.5,1.5,15.0
