date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,"American @ Fairfax, Va.",0-3,3.0,0,20.0,19.0,98.0,0.01,20.0,1.0,5.0,39.0,3.0,2.0,10.0,3.0,28.0,2.0,American,3,6.666666666666667,6.333333333333333,32.666666666666664,6.666666666666667,0.3333333333333333,1.6666666666666667,13.0,1.0,0.6666666666666666,3.3333333333333335,1.0,9.333333333333334
08/31/2013,"George Mason @ Washington, D.C.",3-0,3.0,0,37.0,21.0,136.0,0.118,33.0,10.0,11.0,61.0,2.0,3.0,8.0,2.0,54.0,0.0,George Mason,3,12.333333333333334,7.0,45.333333333333336,11.0,3.3333333333333335,3.6666666666666665,20.333333333333332,0.6666666666666666,1.0,2.6666666666666665,0.6666666666666666,18.0
08/31/2013,"Georgetown @ Washington, D.C.",1-3,4.0,0,47.0,27.0,151.0,0.132,43.0,11.0,4.0,66.0,5.0,1.0,10.0,1.0,64.0,0.0,Georgetown,4,11.75,6.75,37.75,10.75,2.75,1.0,16.5,1.25,0.25,2.5,0.25,16.0
09/04/2013,La Salle,3-1,4.0,0,60.0,24.0,145.0,0.248,49.0,4.0,11.0,58.0,4.0,2.0,12.0,0.0,72.0,0.0,La Salle,4,15.0,6.0,36.25,12.25,1.0,2.75,14.5,1.0,0.5,3.0,0.0,18.0
09/06/2013,"Rider @ Brooklyn Heights, NY",1-3,4.0,0,43.0,34.0,132.0,0.068,33.0,6.0,6.0,54.0,8.0,0.0,6.0,0.0,52.0,1.0,Rider,4,10.75,8.5,33.0,8.25,1.5,1.5,13.5,2.0,0.0,1.5,0.0,13.0
09/07/2013,@ St. Francis Brooklyn,3-2,5.0,0,60.0,39.0,180.0,0.117,57.0,9.0,11.0,84.0,3.0,0.0,9.0,1.0,73.5,1.0,St. Francis Brooklyn,5,12.0,7.8,36.0,11.4,1.8,2.2,16.8,0.6,0.0,1.8,0.2,14.7
09/07/2013,"NJIT @ Brooklyn Heights, NY",3-0,3.0,0,40.0,7.0,100.0,0.33,38.0,6.0,11.0,43.0,0.0,3.0,4.0,1.0,51.0,0.0,NJIT,3,13.333333333333334,2.3333333333333335,33.333333333333336,12.666666666666666,2.0,3.6666666666666665,14.333333333333334,0.0,1.0,1.3333333333333333,0.3333333333333333,17.0
09/10/2013,N.C. Central,3-0,3.0,0,50.0,17.0,98.0,0.337,43.0,5.0,11.0,30.0,3.0,1.0,6.0,0.0,59.0,0.0,N.C. Central,3,16.666666666666668,5.666666666666667,32.666666666666664,14.333333333333334,1.6666666666666667,3.6666666666666665,10.0,1.0,0.3333333333333333,2.0,0.0,19.666666666666668
09/13/2013,"Saint Francis (PA) @ Baltimore, Md.",3-1,4.0,0,39.0,22.0,116.0,0.147,35.0,11.0,9.0,54.0,10.0,6.0,18.0,3.0,65.0,0.0,Saint Francis ,4,9.75,5.5,29.0,8.75,2.75,2.25,13.5,2.5,1.5,4.5,0.75,16.25
09/13/2013,"Loyola Maryland @ Catonsville, Md.",3-0,3.0,0,35.0,12.0,86.0,0.267,31.0,5.0,7.0,31.0,5.0,1.0,16.0,0.0,49.0,1.0,Loyola Maryland,3,11.666666666666666,4.0,28.666666666666668,10.333333333333334,1.6666666666666667,2.3333333333333335,10.333333333333334,1.6666666666666667,0.3333333333333333,5.333333333333333,0.0,16.333333333333332
09/14/2013,"NJIT @ Baltimore, Md.",3-1,4.0,0,49.0,19.0,141.0,0.213,47.0,7.0,8.0,71.0,5.0,0.0,26.0,2.0,69.0,2.0,NJIT,4,12.25,4.75,35.25,11.75,1.75,2.0,17.75,1.25,0.0,6.5,0.5,17.25
09/19/2013,@ Manhattan,0-3,3.0,0,37.0,22.0,112.0,0.134,36.0,2.0,7.0,51.0,3.0,0.0,8.0,1.0,43.0,0.0,Manhattan,3,12.333333333333334,7.333333333333333,37.333333333333336,12.0,0.6666666666666666,2.3333333333333335,17.0,1.0,0.0,2.6666666666666665,0.3333333333333333,14.333333333333334
09/20/2013,"Morgan St. @ Providence, RI",3-2,5.0,0,71.0,30.0,177.0,0.232,68.0,6.0,15.0,68.0,4.0,0.0,20.0,1.0,87.0,0.0,Morgan St.,5,14.2,6.0,35.4,13.6,1.2,3.0,13.6,0.8,0.0,4.0,0.2,17.4
