date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,@ Furman,3-0,3.0,0,47.0,15.0,105.0,0.305,43.0,7.0,4.0,47.0,1.0,2.0,10.0,0.0,61.0,3.0,Furman,3,15.666666666666666,5.0,35.0,14.333333333333334,2.3333333333333335,1.3333333333333333,15.666666666666666,0.3333333333333333,0.6666666666666666,3.3333333333333335,0.0,20.333333333333332
08/31/2013,@ Georgia,0-3,3.0,0,39.0,18.0,123.0,0.171,36.0,1.0,5.0,52.0,4.0,0.0,8.0,3.0,44.0,2.0,Georgia,3,13.0,6.0,41.0,12.0,0.3333333333333333,1.6666666666666667,17.333333333333332,1.3333333333333333,0.0,2.6666666666666665,1.0,14.666666666666666
08/31/2013,"Lipscomb @ Athens, Ga.",3-1,4.0,0,45.0,12.0,128.0,0.258,37.0,7.0,6.0,38.0,6.0,6.0,30.0,3.0,73.0,1.0,Lipscomb,4,11.25,3.0,32.0,9.25,1.75,1.5,9.5,1.5,1.5,7.5,0.75,18.25
09/05/2013,@ UIC,3-1,4.0,0,49.0,14.0,109.0,0.321,44.0,4.0,7.0,44.0,2.0,4.0,16.0,1.0,65.0,0.0,UIC,4,12.25,3.5,27.25,11.0,1.0,1.75,11.0,0.5,1.0,4.0,0.25,16.25
09/06/2013,"Southern California @ Milwaukee, Wis.",1-3,4.0,0,45.0,18.0,145.0,0.186,41.0,0.0,6.0,61.0,9.0,1.0,16.0,2.0,54.0,0.0,Southern California,4,11.25,4.5,36.25,10.25,0.0,1.5,15.25,2.25,0.25,4.0,0.5,13.5
09/07/2013,@ Marquette,1-3,4.0,0,46.0,16.0,138.0,0.217,43.0,2.0,5.0,59.0,8.0,1.0,10.0,8.0,54.0,1.0,Marquette,4,11.5,4.0,34.5,10.75,0.5,1.25,14.75,2.0,0.25,2.5,2.0,13.5
09/11/2013,North Texas,3-0,3.0,0,38.0,15.0,103.0,0.223,36.0,7.0,5.0,36.0,1.0,1.0,10.0,4.0,51.0,0.0,North Texas,3,12.666666666666666,5.0,34.333333333333336,12.0,2.3333333333333335,1.6666666666666667,12.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,1.3333333333333333,17.0
09/13/2013,SFA,3-1,4.0,0,57.0,14.0,122.0,0.352,53.0,7.0,10.0,47.0,4.0,2.0,16.0,4.0,74.0,0.0,SFA,4,14.25,3.5,30.5,13.25,1.75,2.5,11.75,1.0,0.5,4.0,1.0,18.5
09/13/2013,Houston,3-1,4.0,0,49.0,14.0,116.0,0.302,45.0,5.0,6.0,49.0,3.0,0.0,22.0,5.0,65.0,4.0,Houston,4,12.25,3.5,29.0,11.25,1.25,1.5,12.25,0.75,0.0,5.5,1.25,16.25
09/14/2013,Ole Miss,3-2,5.0,0,65.0,22.0,153.0,0.281,62.0,2.0,5.0,54.0,8.0,2.0,22.0,5.0,80.0,0.0,Ole Miss,5,13.0,4.4,30.6,12.4,0.4,1.0,10.8,1.6,0.4,4.4,1.0,16.0
