date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,Marist,1-3,4.0,0,45.0,23.0,129.0,0.171,41.0,4.0,4.0,43.0,7.0,1.0,8.0,2.0,54.0,1.0,Marist,4,11.25,5.75,32.25,10.25,1.0,1.0,10.75,1.75,0.25,2.0,0.5,13.5
08/30/2013,Loyola Chicago,3-2,5.0,0,63.0,24.0,167.0,0.234,60.0,2.0,11.0,65.0,5.0,2.0,16.0,3.0,75.0,0.0,Loyola Chicago,5,12.6,4.8,33.4,12.0,0.4,2.2,13.0,1.0,0.4,3.2,0.6,15.0
08/31/2013,Eastern Ill.,3-2,5.0,0,69.0,34.0,179.0,0.196,67.0,8.0,13.0,78.0,4.0,1.0,12.0,2.0,84.0,1.0,Eastern Ill.,5,13.8,6.8,35.8,13.4,1.6,2.6,15.6,0.8,0.2,2.4,0.4,16.8
09/01/2013,West Virginia,0-3,3.0,0,36.0,20.0,113.0,0.142,35.0,4.0,7.0,45.0,0.0,4.0,4.0,1.0,46.0,1.0,West Virginia,3,12.0,6.666666666666667,37.666666666666664,11.666666666666666,1.3333333333333333,2.3333333333333335,15.0,0.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,15.333333333333334
09/06/2013,"Saint Francis (PA) @ Youngstown, Ohio",3-0,3.0,0,35.0,15.0,85.0,0.235,34.0,7.0,6.0,38.0,2.0,3.0,12.0,3.0,51.0,3.0,Saint Francis ,3,11.666666666666666,5.0,28.333333333333332,11.333333333333334,2.3333333333333335,2.0,12.666666666666666,0.6666666666666666,1.0,4.0,1.0,17.0
09/06/2013,"Tulane @ Youngstown, Ohio",1-3,4.0,0,59.0,22.0,162.0,0.228,53.0,5.0,7.0,56.0,3.0,1.0,16.0,8.0,73.0,2.0,Tulane,4,14.75,5.5,40.5,13.25,1.25,1.75,14.0,0.75,0.25,4.0,2.0,18.25
09/07/2013,@ Youngstown St.,3-2,5.0,0,56.0,33.0,167.0,0.138,51.0,7.0,4.0,78.0,6.0,2.0,22.0,2.0,76.0,1.0,Youngstown St.,5,11.2,6.6,33.4,10.2,1.4,0.8,15.6,1.2,0.4,4.4,0.4,15.2
09/13/2013,@ Portland,3-2,5.0,0,60.0,17.0,162.0,0.265,58.0,6.0,9.0,70.0,3.0,3.0,20.0,1.0,79.0,1.0,Portland,5,12.0,3.4,32.4,11.6,1.2,1.8,14.0,0.6,0.6,4.0,0.2,15.8
09/13/2013,Oregon St. @ Unknown,0-3,3.0,0,28.0,23.0,109.0,0.046,25.0,1.0,3.0,35.0,6.0,1.0,4.0,1.0,32.0,0.0,Oregon St.,3,9.333333333333334,7.666666666666667,36.333333333333336,8.333333333333334,0.3333333333333333,1.0,11.666666666666666,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,10.666666666666666
09/14/2013,"UC Davis @ Portland, Ore.",0-3,3.0,0,32.0,19.0,118.0,0.11,31.0,0.0,4.0,56.0,4.0,2.0,10.0,1.0,39.0,0.0,UC Davis,3,10.666666666666666,6.333333333333333,39.333333333333336,10.333333333333334,0.0,1.3333333333333333,18.666666666666668,1.3333333333333333,0.6666666666666666,3.3333333333333335,0.3333333333333333,13.0
09/20/2013,"UT Martin @ Indianapolis, IN",3-1,4.0,0,57.0,31.0,154.0,0.169,53.0,2.0,4.0,57.0,4.0,3.0,14.0,1.0,69.0,0.0,UT Martin,4,14.25,7.75,38.5,13.25,0.5,1.0,14.25,1.0,0.75,3.5,0.25,17.25
