date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,@ NIU,2-3,5.0,0,51.0,22.0,165.0,0.176,48.0,2.0,18.0,59.0,5.0,0.0,8.0,2.0,57.0,0.0,NIU,5,10.2,4.4,33.0,9.6,0.4,3.6,11.8,1.0,0.0,1.6,0.4,11.4
08/31/2013,"Ohio St. @ DeKalb, Ill.",2-3,5.0,0,47.0,22.0,153.0,0.163,43.0,0.0,9.0,64.0,8.0,10.0,22.0,4.0,68.0,0.0,Ohio St.,5,9.4,4.4,30.6,8.6,0.0,1.8,12.8,1.6,2.0,4.4,0.8,13.6
08/31/2013,"Liberty @ DeKalb, Ill.",3-0,3.0,0,41.0,22.0,120.0,0.158,40.0,3.0,7.0,52.0,3.0,1.0,8.0,1.0,49.0,0.0,Liberty,3,13.666666666666666,7.333333333333333,40.0,13.333333333333334,1.0,2.3333333333333335,17.333333333333332,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,16.333333333333332
09/05/2013,"Troy @ Auburn, Ala.",3-1,4.0,0,64.0,22.0,171.0,0.246,63.0,6.0,12.0,73.0,3.0,0.0,10.0,3.0,75.0,2.0,Troy,4,16.0,5.5,42.75,15.75,1.5,3.0,18.25,0.75,0.0,2.5,0.75,18.75
09/05/2013,@ Auburn,3-2,5.0,0,65.0,20.0,187.0,0.241,63.0,2.0,12.0,75.0,5.0,3.0,20.0,1.0,80.0,0.0,Auburn,5,13.0,4.0,37.4,12.6,0.4,2.4,15.0,1.0,0.6,4.0,0.2,16.0
09/06/2013,"Mercer @ Auburn, Ala.",3-0,3.0,0,41.0,20.0,103.0,0.204,39.0,3.0,6.0,39.0,3.0,1.0,12.0,2.0,51.0,1.0,Mercer,3,13.666666666666666,6.666666666666667,34.333333333333336,13.0,1.0,2.0,13.0,1.0,0.3333333333333333,4.0,0.6666666666666666,17.0
09/14/2013,@ UNI,1-3,4.0,0,48.0,28.0,158.0,0.127,45.0,4.0,5.0,66.0,6.0,1.0,9.0,3.0,57.5,0.0,UNI,4,12.0,7.0,39.5,11.25,1.0,1.25,16.5,1.5,0.25,2.25,0.75,14.375
09/14/2013,@ UNI,0-3,3.0,0,27.0,23.0,114.0,0.035,26.0,1.0,3.0,51.0,3.0,0.0,4.0,0.0,30.0,0.0,UNI,3,9.0,7.666666666666667,38.0,8.666666666666666,0.3333333333333333,1.0,17.0,1.0,0.0,1.3333333333333333,0.0,10.0
09/17/2013,Marquette,0-3,3.0,0,34.0,20.0,113.0,0.124,32.0,4.0,9.0,44.0,7.0,1.0,2.0,3.0,40.0,1.0,Marquette,3,11.333333333333334,6.666666666666667,37.666666666666664,10.666666666666666,1.3333333333333333,3.0,14.666666666666666,2.333333333333333,0.3333333333333333,0.6666666666666666,1.0,13.333333333333334
09/20/2013,@ Butler,0-3,3.0,0,42.0,17.0,106.0,0.236,40.0,3.0,10.0,40.0,2.0,2.0,0.0,2.0,47.0,3.0,Butler,3,14.0,5.666666666666667,35.333333333333336,13.333333333333334,1.0,3.3333333333333335,13.333333333333334,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,15.666666666666666
09/21/2013,"Toledo @ Indianapolis, IN",0-3,3.0,0,38.0,23.0,97.0,0.155,37.0,3.0,7.0,34.0,5.0,1.0,6.0,0.0,45.0,1.0,Toledo,3,12.666666666666666,7.666666666666667,32.333333333333336,12.333333333333334,1.0,2.3333333333333335,11.333333333333334,1.6666666666666667,0.3333333333333333,2.0,0.0,15.0
09/21/2013,"UT Martin @ Indianapolis, Ind.",3-0,3.0,0,42.0,13.0,96.0,0.302,38.0,8.0,9.0,40.0,2.0,0.0,4.0,1.0,52.0,0.0,UT Martin,3,14.0,4.333333333333333,32.0,12.666666666666666,2.6666666666666665,3.0,13.333333333333334,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,17.333333333333332
09/27/2013,Wright St.,3-0,3.0,0,46.0,13.0,95.0,0.347,45.0,4.0,3.0,44.0,9.0,1.0,10.0,1.0,56.0,2.0,Wright St.,3,15.333333333333334,4.333333333333333,31.666666666666668,15.0,1.3333333333333333,1.0,14.666666666666666,3.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,18.666666666666668
09/28/2013,Oakland,3-2,5.0,0,69.0,27.0,185.0,0.227,68.0,11.0,8.0,88.0,6.0,3.0,4.0,0.0,85.0,0.0,Oakland,5,13.8,5.4,37.0,13.6,2.2,1.6,17.6,1.2,0.6,0.8,0.0,17.0
10/04/2013,@ Valparaiso,2-3,5.0,0,64.0,26.0,160.0,0.238,59.0,4.0,3.0,76.0,4.0,1.0,14.0,2.0,76.0,1.0,Valparaiso,5,12.8,5.2,32.0,11.8,0.8,0.6,15.2,0.8,0.2,2.8,0.4,15.2
10/05/2013,@ UIC,3-0,3.0,0,42.0,14.0,89.0,0.315,41.0,7.0,8.0,36.0,2.0,1.0,18.0,0.0,59.0,0.0,UIC,3,14.0,4.666666666666667,29.666666666666668,13.666666666666666,2.3333333333333335,2.6666666666666665,12.0,0.6666666666666666,0.3333333333333333,6.0,0.0,19.666666666666668
10/11/2013,@ Milwaukee,1-3,4.0,0,56.0,22.0,153.0,0.222,53.0,7.0,5.0,55.0,7.0,0.0,13.0,2.0,69.5,3.0,Milwaukee,4,14.0,5.5,38.25,13.25,1.75,1.25,13.75,1.75,0.0,3.25,0.5,17.375
10/15/2013,@ DePaul,2-3,5.0,0,60.0,26.0,170.0,0.2,59.0,2.0,5.0,75.0,14.0,6.0,10.0,1.0,73.0,0.0,DePaul,5,12.0,5.2,34.0,11.8,0.4,1.0,15.0,2.8,1.2,2.0,0.2,14.6
10/18/2013,Youngstown St.,1-3,4.0,0,49.0,33.0,137.0,0.117,48.0,4.0,9.0,53.0,3.0,3.0,10.0,4.0,61.0,0.0,Youngstown St.,4,12.25,8.25,34.25,12.0,1.0,2.25,13.25,0.75,0.75,2.5,1.0,15.25
10/19/2013,Cleveland St.,3-1,4.0,0,65.0,20.0,155.0,0.29,64.0,3.0,7.0,57.0,3.0,1.0,10.0,1.0,74.0,0.0,Cleveland St.,4,16.25,5.0,38.75,16.0,0.75,1.75,14.25,0.75,0.25,2.5,0.25,18.5
10/25/2013,@ Oakland,1-3,4.0,0,45.0,22.0,127.0,0.181,44.0,3.0,6.0,75.0,11.0,1.0,14.0,1.0,56.0,2.0,Oakland,4,11.25,5.5,31.75,11.0,0.75,1.5,18.75,2.75,0.25,3.5,0.25,14.0
10/26/2013,@ Wright St.,3-2,5.0,0,62.0,29.0,155.0,0.213,58.0,7.0,10.0,70.0,5.0,0.0,14.0,3.0,76.0,1.0,Wright St.,5,12.4,5.8,31.0,11.6,1.4,2.0,14.0,1.0,0.0,2.8,0.6,15.2
11/01/2013,UIC,3-0,3.0,0,39.0,7.0,103.0,0.311,38.0,5.0,13.0,44.0,3.0,1.0,20.0,1.0,55.0,1.0,UIC,3,13.0,2.3333333333333335,34.333333333333336,12.666666666666666,1.6666666666666667,4.333333333333333,14.666666666666666,1.0,0.3333333333333333,6.666666666666667,0.3333333333333333,18.333333333333332
11/02/2013,Valparaiso,3-2,5.0,0,64.0,26.0,196.0,0.194,63.0,2.0,12.0,85.0,4.0,2.0,26.0,4.0,81.0,0.0,Valparaiso,5,12.8,5.2,39.2,12.6,0.4,2.4,17.0,0.8,0.4,5.2,0.8,16.2
11/09/2013,Milwaukee,1-3,4.0,0,53.0,25.0,161.0,0.174,53.0,4.0,9.0,61.0,4.0,1.0,14.0,2.0,65.0,0.0,Milwaukee,4,13.25,6.25,40.25,13.25,1.0,2.25,15.25,1.0,0.25,3.5,0.5,16.25
11/15/2013,@ Cleveland St.,3-2,5.0,0,63.0,28.0,175.0,0.2,61.0,5.0,3.0,87.0,6.0,1.0,32.0,1.0,85.0,1.0,Cleveland St.,5,12.6,5.6,35.0,12.2,1.0,0.6,17.4,1.2,0.2,6.4,0.2,17.0
11/16/2013,@ Youngstown St.,3-0,3.0,0,42.0,17.0,119.0,0.21,40.0,6.0,5.0,56.0,3.0,1.0,14.0,2.0,56.0,1.0,Youngstown St.,3,14.0,5.666666666666667,39.666666666666664,13.333333333333334,2.0,1.6666666666666667,18.666666666666668,1.0,0.3333333333333333,4.666666666666667,0.6666666666666666,18.666666666666668
11/22/2013,"Youngstown St. @ Milwaukee, Wis.",2-3,5.0,0,63.0,29.0,175.0,0.194,61.0,4.0,7.0,72.0,6.0,1.0,12.0,3.0,74.0,2.0,Youngstown St.,5,12.6,5.8,35.0,12.2,0.8,1.4,14.4,1.2,0.2,2.4,0.6,14.8
