date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2013,@ Texas Southern,3-0,3.0,0,45.0,9.0,92.0,0.391,37.0,5.0,4.0,43.0,5.0,4.0,2.0,0.0,55.0,0.0,Texas Southern,3,15.0,3.0,30.666666666666668,12.333333333333334,1.6666666666666667,1.3333333333333333,14.333333333333334,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.0,18.333333333333332
08/31/2013,@ Prairie View,3-0,3.0,0,40.0,10.0,70.0,0.429,34.0,8.0,5.0,32.0,4.0,4.0,12.0,0.0,58.0,0.0,Prairie View,3,13.333333333333334,3.3333333333333335,23.333333333333332,11.333333333333334,2.6666666666666665,1.6666666666666667,10.666666666666666,1.3333333333333333,1.3333333333333333,4.0,0.0,19.333333333333332
08/31/2013,"Southern U. @ Houston,Texas",3-0,3.0,0,49.0,7.0,81.0,0.519,31.0,6.0,5.0,26.0,2.0,2.0,4.0,1.0,59.0,0.0,Southern U.,3,16.333333333333332,2.3333333333333335,27.0,10.333333333333334,2.0,1.6666666666666667,8.666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,19.666666666666668
09/03/2013,@ Tulsa,2-3,5.0,0,40.0,33.0,179.0,0.039,39.0,5.0,9.0,78.0,5.0,2.0,20.0,4.0,57.0,1.0,Tulsa,5,8.0,6.6,35.8,7.8,1.0,1.8,15.6,1.0,0.4,4.0,0.8,11.4
09/06/2013,"Texas Southern @ El Paso, Texas",3-0,3.0,0,52.0,13.0,99.0,0.394,48.0,4.0,3.0,42.0,2.0,1.0,6.0,0.0,60.0,0.0,Texas Southern,3,17.333333333333332,4.333333333333333,33.0,16.0,1.3333333333333333,1.0,14.0,0.6666666666666666,0.3333333333333333,2.0,0.0,20.0
09/06/2013,@ UTEP,3-1,4.0,0,58.0,19.0,152.0,0.257,52.0,5.0,6.0,65.0,2.0,2.0,2.0,3.0,66.0,0.0,UTEP,4,14.5,4.75,38.0,13.0,1.25,1.5,16.25,0.5,0.5,0.5,0.75,16.5
09/07/2013,"Southern U. @ El Paso, Texas",3-0,3.0,0,53.0,8.0,98.0,0.459,50.0,3.0,9.0,37.0,3.0,0.0,12.0,1.0,62.0,0.0,Southern U.,3,17.666666666666668,2.6666666666666665,32.666666666666664,16.666666666666668,1.0,3.0,12.333333333333334,1.0,0.0,4.0,0.3333333333333333,20.666666666666668
09/13/2013,"North Dakota St. @ Statesboro, Ga.",3-0,3.0,0,50.0,11.0,124.0,0.315,46.0,6.0,8.0,48.0,3.0,3.0,2.0,1.0,60.0,1.0,North Dakota St.,3,16.666666666666668,3.6666666666666665,41.333333333333336,15.333333333333334,2.0,2.6666666666666665,16.0,1.0,1.0,0.6666666666666666,0.3333333333333333,20.0
09/14/2013,"High Point @ Statesboro, Ga.",3-1,4.0,0,61.0,22.0,167.0,0.234,57.0,7.0,6.0,78.0,6.0,2.0,16.0,0.0,78.0,1.0,High Point,4,15.25,5.5,41.75,14.25,1.75,1.5,19.5,1.5,0.5,4.0,0.0,19.5
09/14/2013,@ Ga. Southern,1-3,4.0,0,45.0,26.0,152.0,0.125,41.0,6.0,3.0,60.0,5.0,1.0,18.0,0.0,61.0,0.0,Ga. Southern,4,11.25,6.5,38.0,10.25,1.5,0.75,15.0,1.25,0.25,4.5,0.0,15.25
09/19/2013,UIW,3-0,3.0,0,43.0,15.0,103.0,0.272,42.0,9.0,4.0,48.0,1.0,0.0,14.0,2.0,59.0,1.0,UIW,3,14.333333333333334,5.0,34.333333333333336,14.0,3.0,1.3333333333333333,16.0,0.3333333333333333,0.0,4.666666666666667,0.6666666666666666,19.666666666666668
09/21/2013,Abilene Christian,3-0,3.0,0,46.0,17.0,118.0,0.246,44.0,6.0,6.0,47.0,1.0,1.0,6.0,0.0,56.0,2.0,Abilene Christian,3,15.333333333333334,5.666666666666667,39.333333333333336,14.666666666666666,2.0,2.0,15.666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.0,18.666666666666668
09/26/2013,@ New Orleans,3-0,3.0,0,32.0,14.0,75.0,0.24,30.0,8.0,9.0,44.0,3.0,8.0,10.0,0.0,53.0,0.0,New Orleans,3,10.666666666666666,4.666666666666667,25.0,10.0,2.6666666666666665,3.0,14.666666666666666,1.0,2.6666666666666665,3.3333333333333335,0.0,17.666666666666668
09/28/2013,@ Southeastern La.,3-0,3.0,0,42.0,17.0,129.0,0.194,39.0,6.0,6.0,60.0,4.0,2.0,8.0,0.0,54.0,0.0,Southeastern La.,3,14.0,5.666666666666667,43.0,13.0,2.0,2.0,20.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.0,18.0
10/03/2013,SFA,3-2,5.0,0,72.0,29.0,184.0,0.234,66.0,1.0,5.0,79.0,7.0,1.0,24.0,0.0,86.0,1.0,SFA,5,14.4,5.8,36.8,13.2,0.2,1.0,15.8,1.4,0.2,4.8,0.0,17.2
10/05/2013,Northwestern St.,2-3,5.0,0,69.0,32.0,195.0,0.19,68.0,2.0,8.0,94.0,5.0,0.0,14.0,3.0,78.0,4.0,Northwestern St.,5,13.8,6.4,39.0,13.6,0.4,1.6,18.8,1.0,0.0,2.8,0.6,15.6
10/12/2013,@ Central Ark.,1-3,4.0,0,48.0,23.0,144.0,0.174,44.0,6.0,5.0,60.0,5.0,2.0,18.0,0.0,65.0,2.0,Central Ark.,4,12.0,5.75,36.0,11.0,1.5,1.25,15.0,1.25,0.5,4.5,0.0,16.25
10/17/2013,@ Nicholls,3-0,3.0,0,43.0,8.0,91.0,0.385,43.0,8.0,3.0,45.0,4.0,1.0,14.0,1.0,59.0,1.0,Nicholls,3,14.333333333333334,2.6666666666666665,30.333333333333332,14.333333333333334,2.6666666666666665,1.0,15.0,1.3333333333333333,0.3333333333333333,4.666666666666667,0.3333333333333333,19.666666666666668
