date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2013,Morgan St.,3-0,3.0,0,39.0,7.0,89.0,0.36,35.0,7.0,4.0,50.0,0.0,2.0,10.0,0.0,53.0,0.0,Morgan St.,3,13.0,2.333333333333333,29.666666666666668,11.666666666666666,2.333333333333333,1.3333333333333333,16.666666666666668,0.0,0.6666666666666666,3.333333333333333,0.0,17.666666666666668,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/31/2013,Central Ark.,3-1,4.0,0,51.0,18.0,142.0,0.232,48.0,9.0,9.0,73.0,10.0,6.0,14.0,8.0,73.0,2.0,Central Ark.,4,12.75,4.5,35.5,12.0,2.25,2.25,18.25,2.5,1.5,3.5,2.0,18.25,,6.5,,1.1666666666666665,,14.833333333333334,,0.18,,5.833333333333333,,1.1666666666666665,,0.6666666666666666,,8.333333333333334,,0.3333333333333333,,1.6666666666666665,,0.0,,8.833333333333334
08/31/2013,Kansas,1-3,4.0,0,56.0,20.0,172.0,0.209,53.0,2.0,5.0,61.0,6.0,2.0,12.0,2.0,66.0,1.0,Kansas,4,14.0,5.0,43.0,13.25,0.5,1.25,15.25,1.5,0.5,3.0,0.5,16.5,,8.583333333333334,,2.2777777777777777,,21.722222222222225,,0.19733333333333333,,7.888888888888888,,1.5277777777777777,,1.1944444444444444,,11.638888888888891,,0.7222222222222222,,2.2777777777777777,,0.6666666666666666,,11.972222222222223
09/06/2013,Butler,3-0,3.0,0,47.0,17.0,119.0,0.252,40.0,2.0,1.0,50.0,0.0,1.0,11.0,0.0,55.5,1.0,Butler,3,15.666666666666666,5.666666666666667,39.66666666666666,13.333333333333334,0.6666666666666666,0.3333333333333333,16.666666666666668,0.0,0.3333333333333333,3.6666666666666665,0.0,18.5,13.25,9.9375,3.944444444444444,2.958333333333333,36.05555555555556,27.041666666666668,0.26699999999999996,0.20024999999999998,12.305555555555555,9.229166666666666,1.6944444444444444,1.2708333333333333,1.611111111111111,1.2083333333333333,16.722222222222225,12.541666666666668,0.8888888888888888,0.6666666666666666,3.2777777777777772,2.458333333333333,0.8333333333333334,0.625,17.472222222222225,13.104166666666668
09/07/2013,Utah Valley,3-0,3.0,0,44.0,15.0,110.0,0.264,42.0,3.0,8.0,51.0,1.0,2.0,10.0,0.0,54.0,0.0,Utah Valley,3,14.666666666666666,5.0,36.66666666666666,14.0,1.0,2.6666666666666665,17.0,0.3333333333333333,0.6666666666666666,3.333333333333333,0.0,18.0,14.138888888888888,11.083333333333332,5.055555555555556,3.5,39.388888888888886,29.566666666666663,0.231,0.21059999999999998,12.861111111111112,10.05,1.1388888888888888,1.15,1.277777777777778,1.0333333333333332,16.72222222222222,13.366666666666669,0.7777777777777778,0.6,3.388888888888889,2.6999999999999997,0.8333333333333334,0.5,17.75,14.183333333333334
09/07/2013,Eastern Ky.,3-0,3.0,0,47.0,14.0,108.0,0.306,43.0,3.0,3.0,57.0,2.0,2.0,6.0,2.0,55.0,0.0,Eastern Ky.,3,15.666666666666666,4.666666666666667,36.0,14.333333333333334,1.0,1.0,19.0,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,18.33333333333333,14.777777777777777,11.680555555555555,5.222222222222222,3.75,39.77777777777777,30.749999999999996,0.2416666666666667,0.2195,13.527777777777779,10.708333333333334,0.7222222222222222,1.125,1.4166666666666667,1.3055555555555554,16.305555555555557,13.972222222222223,0.5,0.611111111111111,3.3333333333333335,2.8055555555555554,0.16666666666666666,0.4166666666666667,17.666666666666668,14.819444444444445
09/12/2013,"Northwestern @ Honolulu, O'ahu",3-1,4.0,0,63.0,27.0,179.0,0.201,60.0,4.0,8.0,82.0,1.0,2.0,8.0,4.0,73.0,0.0,Northwestern,4,15.75,6.75,44.75,15.0,1.0,2.0,20.5,0.25,0.5,2.0,1.0,18.25,15.333333333333334,12.25,5.111111111111112,3.880952380952381,37.444444444444436,31.499999999999996,0.27399999999999997,0.23185714285714284,13.888888888888891,11.226190476190476,0.8888888888888888,1.1071428571428572,1.3333333333333333,1.2619047619047616,17.555555555555557,14.690476190476192,0.5555555555555555,0.619047619047619,3.0,2.6904761904761902,0.2222222222222222,0.4523809523809524,18.277777777777775,15.321428571428571
09/13/2013,"Portland St. @ Honolulu, O'ahu",3-1,4.0,0,57.0,27.0,170.0,0.176,52.0,2.0,9.0,90.0,6.0,4.0,33.0,4.0,79.5,0.0,Portland St.,4,14.25,6.75,42.5,13.0,0.5,2.25,22.5,1.5,1.0,8.25,1.0,19.875,15.361111111111112,12.6875,5.472222222222222,4.239583333333334,39.138888888888886,33.15625,0.25700000000000006,0.228,14.444444444444445,11.697916666666666,1.0,1.09375,1.8888888888888886,1.3541666666666665,18.833333333333332,15.416666666666668,0.6111111111111112,0.6041666666666666,2.4444444444444446,2.6041666666666665,0.5555555555555555,0.5208333333333333,18.194444444444443,15.6875
09/14/2013,@ Hawaii,1-3,4.0,0,51.0,15.0,139.0,0.259,47.0,2.0,11.0,49.0,3.0,4.0,23.0,5.0,68.5,0.0,Hawaii,4,12.75,3.75,34.75,11.75,0.5,2.75,12.25,0.75,1.0,5.75,1.25,17.125,15.222222222222221,12.86111111111111,6.055555555555556,4.518518518518519,41.083333333333336,34.19444444444444,0.22766666666666668,0.2222222222222222,14.111111111111112,11.842592592592592,0.8333333333333334,1.0277777777777777,1.75,1.4537037037037035,20.666666666666668,16.203703703703706,0.7222222222222222,0.6481481481481481,4.083333333333333,3.2314814814814814,0.8888888888888888,0.574074074074074,18.819444444444443,16.15277777777778
09/20/2013,Loyola Maryland,3-0,3.0,0,41.0,10.0,88.0,0.352,37.0,2.0,5.0,44.0,3.0,3.0,12.0,1.0,52.0,0.0,Loyola Maryland,3,13.666666666666666,3.333333333333333,29.33333333333333,12.333333333333334,0.6666666666666666,1.6666666666666667,14.666666666666666,1.0,1.0,4.0,0.3333333333333333,17.333333333333332,14.25,12.85,5.75,4.441666666666667,40.666666666666664,34.25,0.212,0.2259,13.25,11.833333333333332,0.6666666666666666,0.975,2.3333333333333335,1.5833333333333333,18.416666666666668,15.808333333333334,0.8333333333333334,0.6833333333333333,5.333333333333333,3.483333333333333,1.0833333333333333,0.6416666666666666,18.416666666666668,16.25
