date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
09/06/2013,@ Marist,1-3,4.0,0,43.0,25.0,130.0,0.138,41.0,7.0,8.0,49.0,4.0,3.0,14.0,3.0,60.0,1.0,Marist,4,10.75,6.25,32.5,10.25,1.75,2.0,12.25,1.0,0.75,3.5,0.75,15.0
09/07/2013,"Hartford @ Poughkeepsie, N.Y.",3-0,3.0,0,28.0,12.0,95.0,0.168,26.0,7.0,3.0,46.0,2.0,1.0,16.0,4.0,44.0,0.0,Hartford,3,9.333333333333334,4.0,31.666666666666668,8.666666666666666,2.3333333333333335,1.0,15.333333333333334,0.6666666666666666,0.3333333333333333,5.333333333333333,1.3333333333333333,14.666666666666666
09/07/2013,"UMass Lowell @ Poughkeepsie, N.Y.",3-0,3.0,0,47.0,16.0,113.0,0.274,44.0,2.0,9.0,50.0,4.0,2.0,10.0,3.0,56.0,0.0,UMass Lowell,3,15.666666666666666,5.333333333333333,37.666666666666664,14.666666666666666,0.6666666666666666,3.0,16.666666666666668,1.3333333333333333,0.6666666666666666,3.3333333333333335,1.0,18.666666666666668
09/13/2013,Manhattan,3-1,4.0,0,49.0,28.0,164.0,0.128,46.0,7.0,8.0,71.0,1.0,0.0,20.0,0.0,66.0,0.0,Manhattan,4,12.25,7.0,41.0,11.5,1.75,2.0,17.75,0.25,0.0,5.0,0.0,16.5
09/13/2013,Central Conn. St.,3-0,3.0,0,46.0,13.0,114.0,0.289,44.0,6.0,10.0,53.0,5.0,0.0,28.0,0.0,66.0,0.0,Central Conn. St.,3,15.333333333333334,4.333333333333333,38.0,14.666666666666666,2.0,3.3333333333333335,17.666666666666668,1.6666666666666667,0.0,9.333333333333334,0.0,22.0
09/14/2013,Grand Canyon,2-3,5.0,0,62.0,27.0,183.0,0.191,61.0,2.0,6.0,94.0,6.0,3.0,16.0,0.0,75.0,0.0,Grand Canyon,5,12.4,5.4,36.6,12.2,0.4,1.2,18.8,1.2,0.6,3.2,0.0,15.0
09/14/2013,Providence,3-1,4.0,0,58.0,11.0,152.0,0.309,57.0,5.0,9.0,84.0,4.0,2.0,18.0,0.0,74.0,0.0,Providence,4,14.5,2.75,38.0,14.25,1.25,2.25,21.0,1.0,0.5,4.5,0.0,18.5
09/20/2013,UConn,0-3,3.0,0,34.0,22.0,107.0,0.112,33.0,2.0,3.0,46.0,5.0,1.0,8.0,4.0,41.0,0.0,UConn,3,11.333333333333334,7.333333333333333,35.666666666666664,11.0,0.6666666666666666,1.0,15.333333333333334,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.3333333333333333,13.666666666666666
09/20/2013,Rhode Island,3-1,4.0,0,44.0,15.0,153.0,0.19,42.0,4.0,6.0,66.0,3.0,3.0,20.0,0.0,61.0,0.0,Rhode Island,4,11.0,3.75,38.25,10.5,1.0,1.5,16.5,0.75,0.75,5.0,0.0,15.25
09/21/2013,New Hampshire,3-1,4.0,0,67.0,21.0,159.0,0.289,61.0,2.0,8.0,82.0,4.0,2.0,8.0,1.0,75.0,0.0,New Hampshire,4,16.75,5.25,39.75,15.25,0.5,2.0,20.5,1.0,0.5,2.0,0.25,18.75
