date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2013,Gonzaga,3-0,3.0,0,48.0,11.0,81.0,0.457,46.0,8.0,7.0,36.0,1.0,2.0,8.0,3.0,62.0,0.0,Gonzaga,3,16.0,3.6666666666666665,27.0,15.333333333333334,2.6666666666666665,2.333333333333333,12.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,20.666666666666668,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/31/2013,@ Washington,0-3,3.0,0,28.0,24.0,106.0,0.038,27.0,0.0,3.0,41.0,6.0,2.0,14.0,1.0,37.0,0.0,Washington,3,9.333333333333334,8.0,35.333333333333336,9.0,0.0,1.0,13.666666666666666,2.0,0.6666666666666666,4.666666666666667,0.3333333333333333,12.333333333333334,,8.0,,1.8333333333333333,,13.5,,0.2285,,7.666666666666667,,1.3333333333333333,,1.1666666666666665,,6.0,,0.3333333333333333,,1.3333333333333333,,0.5,,10.333333333333334
08/31/2013,Boise St.,3-0,3.0,0,47.0,13.0,106.0,0.321,45.0,4.0,11.0,46.0,2.0,1.0,12.0,0.0,58.0,0.0,Boise St.,3,15.666666666666666,4.333333333333333,35.333333333333336,15.0,1.3333333333333333,3.6666666666666665,15.333333333333334,0.6666666666666666,0.3333333333333333,4.0,0.0,19.33333333333333,,8.444444444444445,,3.888888888888889,,20.77777777777778,,0.165,,8.111111111111112,,0.8888888888888888,,1.111111111111111,,8.555555555555555,,0.4444444444444444,,2.4444444444444446,,0.4444444444444444,,11.0
09/03/2013,@ Oregon,0-3,3.0,0,24.0,19.0,120.0,0.042,24.0,1.0,2.0,45.0,4.0,1.0,8.0,2.0,30.0,1.0,Oregon,3,8.0,6.333333333333333,40.0,8.0,0.3333333333333333,0.6666666666666666,15.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,10.0,13.666666666666666,10.25,5.333333333333333,4.0,32.55555555555556,24.416666666666668,0.272,0.20400000000000001,13.111111111111112,9.833333333333334,1.3333333333333333,1.0,2.3333333333333335,1.75,13.666666666666666,10.25,0.5555555555555555,0.41666666666666663,3.7777777777777772,2.8333333333333335,0.4444444444444444,0.3333333333333333,17.444444444444443,13.083333333333332
09/06/2013,BYU,0-3,3.0,0,48.0,24.0,122.0,0.197,48.0,1.0,7.0,47.0,2.0,2.0,0.0,0.0,51.0,1.0,BYU,3,16.0,8.0,40.66666666666666,16.0,0.3333333333333333,2.333333333333333,15.666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,17.0,11.0,9.8,6.222222222222221,4.466666666666667,36.88888888888889,27.53333333333334,0.13366666666666666,0.17160000000000003,10.666666666666666,9.466666666666667,0.5555555555555555,0.8666666666666666,1.7777777777777777,1.5333333333333334,14.666666666666666,11.2,0.4444444444444444,0.39999999999999997,3.777777777777778,2.8,0.3333333333333333,0.4,13.888888888888886,12.466666666666665
09/07/2013,Pacific,3-2,5.0,0,64.0,28.0,198.0,0.182,59.0,9.0,10.0,78.0,7.0,2.0,20.0,3.0,85.0,0.0,Pacific,5,12.8,5.6,39.6,11.8,1.8,2.0,15.6,1.4,0.4,4.0,0.6,17.0,13.222222222222221,10.833333333333334,6.222222222222221,5.055555555555555,38.666666666666664,29.722222222222225,0.18666666666666668,0.17583333333333337,13.0,10.555555555555555,0.6666666666666666,0.7777777777777777,2.222222222222222,1.6666666666666667,15.333333333333334,11.944444444444445,0.4444444444444444,0.4444444444444444,2.222222222222222,2.3333333333333335,0.22222222222222224,0.3333333333333333,15.444444444444443,13.222222222222221
09/07/2013,Oklahoma,1-3,4.0,0,58.0,20.0,147.0,0.259,51.0,5.0,12.0,61.0,6.0,1.0,12.0,5.0,70.0,0.0,Oklahoma,4,14.5,5.0,36.75,12.75,1.25,3.0,15.25,1.5,0.25,3.0,1.25,17.5,12.266666666666666,11.114285714285714,6.644444444444445,5.133333333333333,40.08888888888888,31.133333333333333,0.14033333333333334,0.17671428571428574,11.933333333333332,10.733333333333334,0.8222222222222223,0.9238095238095237,1.6666666666666667,1.7142857142857142,15.422222222222222,12.466666666666667,0.4666666666666666,0.43809523809523804,2.222222222222222,2.5714285714285716,0.4222222222222222,0.37142857142857144,14.666666666666666,13.761904761904761
09/12/2013,@ Hawaii,0-3,3.0,0,30.0,18.0,107.0,0.112,29.0,2.0,8.0,36.0,6.0,1.0,16.0,1.0,41.0,2.0,Hawaii,3,10.0,6.0,35.666666666666664,9.666666666666666,0.6666666666666666,2.6666666666666665,12.0,2.0,0.3333333333333333,5.333333333333333,0.3333333333333333,13.666666666666666,14.433333333333332,11.5375,6.2,5.116666666666666,39.00555555555555,31.835416666666667,0.2126666666666667,0.187,13.516666666666666,10.985416666666667,1.1277777777777775,0.9645833333333332,2.444444444444444,1.875,15.505555555555555,12.814583333333333,0.43888888888888883,0.4145833333333333,2.333333333333333,2.625,0.6166666666666666,0.48125,17.166666666666668,14.229166666666666
09/13/2013,"Arizona @ Honolulu, O'ahu",1-3,4.0,0,47.0,31.0,187.0,0.086,44.0,6.0,13.0,75.0,2.0,1.0,24.0,1.0,66.0,0.0,Arizona,4,11.75,7.75,46.75,11.0,1.5,3.25,18.75,0.5,0.25,6.0,0.25,16.5,12.433333333333332,11.366666666666667,5.533333333333334,5.214814814814814,37.33888888888889,32.26111111111111,0.18433333333333335,0.17866666666666667,11.405555555555557,10.83888888888889,1.238888888888889,0.9314814814814815,2.555555555555556,1.962962962962963,14.283333333333333,12.724074074074075,0.3277777777777778,0.40555555555555556,4.111111111111111,2.9259259259259256,0.7277777777777777,0.46481481481481485,16.055555555555554,14.166666666666666
09/14/2013,"Northwestern @ Honolulu, O'ahu",0-3,3.0,0,30.0,23.0,112.0,0.062,30.0,2.0,8.0,42.0,1.0,0.0,2.0,1.0,33.0,0.0,Northwestern,3,10.0,7.666666666666667,37.333333333333336,10.0,0.6666666666666666,2.6666666666666665,14.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,11.0,12.083333333333334,11.405,6.25,5.468333333333333,39.72222222222222,33.71,0.15233333333333335,0.16940000000000002,11.138888888888891,10.855,1.1388888888888888,0.9883333333333333,2.972222222222222,2.091666666666667,15.333333333333334,13.326666666666664,0.27777777777777773,0.39,4.777777777777778,3.233333333333333,0.611111111111111,0.44333333333333336,15.888888888888888,14.4
