date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2013,"Troy @ Hattiesburg, Miss.",3-2,5.0,0,70.0,17.0,185.0,0.286,67.0,3.0,6.0,82.0,2.0,0.0,18.0,3.0,82.0,0.0,Troy,5,14.0,3.4,37.0,13.4,0.6,1.2,16.4,0.4,0.0,3.6,0.6,16.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/31/2013,@ Southern Miss.,3-0,3.0,0,46.0,14.0,117.0,0.274,40.0,6.0,4.0,47.0,3.0,3.0,14.0,1.0,62.0,0.0,Southern Miss.,3,15.333333333333334,4.666666666666667,39.0,13.333333333333334,2.0,1.3333333333333333,15.666666666666666,1.0,1.0,4.666666666666667,0.3333333333333333,20.666666666666668,,7.0,,1.7,,18.5,,0.143,,6.7,,0.3,,0.6,,8.2,,0.0,,1.8,,0.3,,8.2
08/31/2013,"Jackson St. @ Hattiesburg, Miss.",3-0,3.0,0,38.0,13.0,71.0,0.352,33.0,9.0,2.0,27.0,0.0,0.0,10.0,0.0,52.0,1.0,Jackson St.,3,12.666666666666666,4.333333333333333,23.666666666666668,11.0,3.0,0.6666666666666666,9.0,0.0,0.0,3.333333333333333,0.0,17.333333333333332,,9.777777777777779,,2.6888888888888887,,25.333333333333332,,0.18666666666666668,,8.911111111111111,,0.8666666666666667,,0.8444444444444444,,10.688888888888888,,0.3333333333333333,,2.755555555555556,,0.3111111111111111,,12.355555555555554
09/02/2013,@ ULM,3-0,3.0,0,33.0,16.0,99.0,0.172,32.0,9.0,5.0,40.0,2.0,1.0,12.0,4.0,49.0,0.0,ULM,3,11.0,5.333333333333333,33.0,10.666666666666666,3.0,1.6666666666666667,13.333333333333334,0.6666666666666666,0.3333333333333333,4.0,1.3333333333333333,16.333333333333332,14.0,10.5,4.133333333333334,3.0999999999999996,33.22222222222222,24.916666666666668,0.304,0.228,12.577777777777778,9.433333333333334,1.8666666666666665,1.4,1.0666666666666667,0.7999999999999999,13.688888888888888,10.266666666666666,0.3333333333333333,0.25,3.8666666666666667,2.9000000000000004,0.3111111111111111,0.23333333333333334,18.133333333333333,13.599999999999998
09/06/2013,"George Washington @ Orlando, Fla.",2-3,5.0,0,56.0,24.0,134.0,0.239,50.0,5.0,10.0,48.0,7.0,3.0,12.0,3.0,70.0,2.0,George Washington,5,11.2,4.8,26.8,10.0,1.0,2.0,9.6,1.4,0.6,2.4,0.6,14.0,13.0,10.6,4.777777777777778,3.546666666666666,31.88888888888889,26.53333333333334,0.26599999999999996,0.21680000000000002,11.666666666666666,9.68,2.6666666666666665,1.72,1.2222222222222223,0.9733333333333333,12.666666666666666,10.879999999999999,0.4444444444444444,0.26666666666666666,4.0,3.12,0.5555555555555555,0.4533333333333333,18.11111111111111,14.146666666666665
09/06/2013,"Elon @ Orlando, Fla.",3-2,5.0,0,54.0,28.0,148.0,0.176,51.0,9.0,9.0,67.0,9.0,3.0,14.0,0.0,73.0,0.0,Elon,5,10.8,5.6,29.6,10.2,1.8,1.8,13.4,1.8,0.6,2.8,0.0,14.6,11.62222222222222,10.700000000000001,4.822222222222222,3.755555555555555,27.822222222222223,26.577777777777783,0.25433333333333336,0.2205,10.555555555555555,9.733333333333333,2.3333333333333335,1.5999999999999999,1.4444444444444446,1.1444444444444444,10.644444444444446,10.666666666666666,0.3111111111111111,0.3222222222222222,3.244444444444444,3.0,0.6444444444444445,0.4777777777777778,15.888888888888886,14.12222222222222
09/07/2013,@ UCF,2-3,5.0,0,58.0,27.0,166.0,0.187,55.0,9.0,6.0,47.0,2.0,4.0,8.0,3.0,75.0,1.0,UCF,5,11.6,5.4,33.2,11.0,1.8,1.2,9.4,0.4,0.8,1.6,0.6,15.0,11.0,10.714285714285714,5.2444444444444445,4.019047619047619,29.8,27.009523809523813,0.19566666666666666,0.21414285714285713,10.28888888888889,9.799999999999999,1.9333333333333333,1.6285714285714286,1.8222222222222222,1.238095238095238,12.111111111111112,11.057142857142859,0.5111111111111111,0.3619047619047619,3.0666666666666664,2.9714285714285715,0.6444444444444445,0.4095238095238095,14.977777777777776,14.190476190476188
09/10/2013,Louisiana Tech,3-2,5.0,0,59.0,28.0,185.0,0.168,58.0,5.0,6.0,86.0,2.0,1.0,14.0,1.0,72.0,1.0,Louisiana Tech,5,11.8,5.6,37.0,11.6,1.0,1.2,17.2,0.4,0.2,2.8,0.2,14.4,11.200000000000001,10.825,5.266666666666667,4.191666666666666,29.86666666666667,27.78333333333334,0.20066666666666666,0.21075,10.4,9.95,1.5333333333333332,1.6500000000000001,1.6666666666666667,1.2333333333333332,10.799999999999999,10.850000000000001,0.6666666666666666,0.41666666666666663,2.266666666666666,2.8000000000000003,0.4000000000000001,0.43333333333333335,14.533333333333333,14.291666666666664
09/13/2013,@ TCU,1-3,4.0,0,47.0,22.0,125.0,0.2,43.0,4.0,9.0,45.0,7.0,0.0,20.0,2.0,61.0,0.0,TCU,4,11.75,5.5,31.25,10.75,1.0,2.25,11.25,1.75,0.0,5.0,0.5,15.25,11.4,10.933333333333332,5.533333333333334,4.348148148148148,33.26666666666667,28.80740740740741,0.17700000000000002,0.206,10.933333333333332,10.133333333333333,1.5333333333333332,1.577777777777778,1.4000000000000001,1.2296296296296294,13.333333333333334,11.555555555555557,0.5333333333333333,0.3925925925925926,2.3999999999999995,2.8000000000000003,0.2666666666666668,0.40740740740740744,14.666666666666666,14.303703703703702
09/13/2013,"Ole Miss @ Fort Worth, Texas",0-3,3.0,0,33.0,19.0,88.0,0.159,29.0,4.0,5.0,33.0,8.0,0.0,6.0,1.0,40.0,0.0,Ole Miss,3,11.0,6.333333333333333,29.33333333333333,9.666666666666666,1.3333333333333333,1.6666666666666667,11.0,2.6666666666666665,0.0,2.0,0.3333333333333333,13.333333333333334,11.716666666666667,11.014999999999999,5.5,4.463333333333333,33.81666666666667,29.05166666666667,0.18500000000000003,0.20539999999999997,11.116666666666665,10.194999999999999,1.2666666666666668,1.52,1.55,1.3316666666666666,12.616666666666667,11.525000000000002,0.3333333333333333,0.35333333333333333,3.133333333333333,3.0200000000000005,0.4333333333333334,0.4166666666666667,14.883333333333333,14.398333333333332
