date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2013,@ Georgia Tech,0-3,3.0,0,29.0,17.0,97.0,0.124,27.0,3.0,11.0,37.0,2.0,2.0,2.0,4.0,35.0,0.0,Georgia Tech,3,9.666666666666666,5.666666666666667,32.333333333333336,9.0,1.0,3.6666666666666665,12.333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,11.666666666666666,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/30/2013,"Col. of Charleston @ Atlanta, Ga.",2-3,5.0,0,49.0,22.0,169.0,0.16,44.0,9.0,7.0,58.0,4.0,1.0,4.0,4.0,61.0,4.0,Col. of Charleston,5,9.8,4.4,33.8,8.8,1.8,1.4,11.6,0.8,0.2,0.8,0.8,12.2,,4.833333333333333,,2.8333333333333335,,16.166666666666668,,0.062,,4.5,,0.5,,1.8333333333333333,,6.166666666666667,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,5.833333333333333
09/01/2013,"Florida A&M @ Atlanta, Ga.",2-3,5.0,0,54.0,23.0,150.0,0.207,46.0,6.0,8.0,64.0,6.0,4.0,10.0,2.0,69.0,7.0,Florida A&M,5,10.8,4.6,30.0,9.2,1.2,1.6,12.8,1.2,0.8,2.0,0.4,13.8,,6.48888888888889,,3.3555555555555556,,22.04444444444444,,0.09466666666666668,,5.933333333333334,,0.9333333333333332,,1.6888888888888889,,7.977777777777778,,0.2888888888888889,,0.48888888888888893,,0.7111111111111111,,7.955555555555556
09/05/2013,Tennessee,0-3,3.0,0,28.0,20.0,139.0,0.058,25.0,4.0,9.0,53.0,2.0,2.0,6.0,5.0,37.0,2.0,Tennessee,3,9.333333333333334,6.666666666666667,46.333333333333336,8.333333333333334,1.3333333333333333,3.0,17.666666666666668,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,12.333333333333334,10.088888888888889,7.566666666666667,4.888888888888889,3.6666666666666665,32.044444444444444,24.03333333333333,0.16366666666666665,0.12275,9.0,6.75,1.3333333333333333,1.0,2.222222222222222,1.6666666666666665,12.244444444444445,9.183333333333334,0.5555555555555556,0.4166666666666667,1.1555555555555557,0.8666666666666667,0.8444444444444444,0.6333333333333333,12.555555555555555,9.416666666666668
09/06/2013,Charlotte,2-3,5.0,0,49.0,27.0,194.0,0.113,44.0,1.0,6.0,93.0,4.0,3.0,18.0,6.0,62.0,1.0,Charlotte,5,9.8,5.4,38.8,8.8,0.2,1.2,18.6,0.8,0.6,3.6,1.2,12.4,9.97777777777778,7.92,5.222222222222222,4.266666666666667,36.71111111111111,28.493333333333332,0.14166666666666666,0.10980000000000001,8.777777777777779,7.066666666666667,1.4444444444444444,1.0666666666666667,2.0,1.9333333333333331,14.02222222222222,10.88,0.5555555555555555,0.4666666666666667,1.6000000000000003,1.0933333333333333,0.9555555555555557,0.8400000000000001,12.777777777777779,10.000000000000002
09/07/2013,UNC Asheville,1-3,4.0,0,39.0,27.0,144.0,0.083,38.0,6.0,10.0,75.0,11.0,3.0,14.0,4.0,55.0,1.0,UNC Asheville,4,9.75,6.75,36.0,9.5,1.5,2.5,18.75,2.75,0.75,3.5,1.0,13.75,9.977777777777778,8.233333333333334,5.5555555555555545,4.455555555555556,38.37777777777777,30.21111111111111,0.126,0.11033333333333334,8.777777777777779,7.355555555555557,0.9111111111111111,0.9222222222222222,1.9333333333333333,1.811111111111111,16.355555555555558,12.166666666666666,0.6888888888888888,0.48888888888888893,2.5333333333333337,1.511111111111111,1.088888888888889,0.9,12.844444444444443,10.4
09/07/2013,UT Martin,2-3,5.0,0,45.0,17.0,167.0,0.168,45.0,5.0,7.0,73.0,11.0,3.0,22.0,5.0,64.0,2.0,UT Martin,5,9.0,3.4,33.4,9.0,1.0,1.4,14.6,2.2,0.6,4.4,1.0,12.8,9.627777777777778,8.450000000000001,6.272222222222223,4.783333333333333,40.37777777777777,31.038095238095234,0.08466666666666667,0.10642857142857143,8.877777777777778,7.661904761904763,1.011111111111111,1.0047619047619047,2.2333333333333334,1.9095238095238094,18.33888888888889,13.107142857142858,0.6722222222222222,0.5261904761904762,3.033333333333333,1.7952380952380953,1.288888888888889,0.9142857142857144,12.827777777777778,10.87857142857143
09/10/2013,@ Belmont,0-3,3.0,0,22.0,13.0,91.0,0.099,18.0,0.0,3.0,39.0,11.0,1.0,6.0,6.0,26.0,5.0,Belmont,3,7.333333333333333,4.333333333333333,30.33333333333333,6.0,0.0,1.0,13.0,3.6666666666666665,0.3333333333333333,2.0,2.0,8.666666666666666,9.516666666666667,8.51875,5.183333333333334,4.610416666666667,36.06666666666666,31.333333333333332,0.12133333333333335,0.114125,9.1,7.8291666666666675,0.9,1.0041666666666667,1.7,1.8458333333333332,17.316666666666666,13.29375,0.65,0.5354166666666667,3.8333333333333335,2.1208333333333336,1.0666666666666667,0.925,12.983333333333334,11.11875
09/13/2013,@ FIU,0-3,3.0,0,30.0,13.0,108.0,0.157,27.0,7.0,9.0,52.0,6.0,1.0,12.0,0.0,44.0,0.0,FIU,3,10.0,4.333333333333333,36.0,9.0,2.333333333333333,3.0,17.333333333333332,2.0,0.3333333333333333,4.0,0.0,14.666666666666666,8.694444444444445,8.387037037037038,4.8277777777777775,4.57962962962963,33.24444444444445,31.22222222222222,0.11666666666666665,0.11244444444444444,8.166666666666666,7.625925925925927,0.8333333333333334,0.8925925925925926,1.6333333333333335,1.7518518518518518,15.450000000000001,13.261111111111111,0.5611111111111111,0.512962962962963,3.3000000000000003,2.1074074074074076,1.3333333333333333,1.0444444444444445,11.738888888888889,10.846296296296297
09/13/2013,Jacksonville,0-3,3.0,0,28.0,17.0,124.0,0.089,27.0,2.0,3.0,53.0,8.0,1.0,6.0,0.0,34.0,0.0,Jacksonville,3,9.333333333333334,5.666666666666667,41.333333333333336,9.0,0.6666666666666666,1.0,17.666666666666668,2.6666666666666665,0.3333333333333333,2.0,0.0,11.333333333333334,8.777777777777777,8.548333333333334,4.022222222222222,4.555000000000001,33.24444444444444,31.7,0.14133333333333334,0.1169,8.0,7.763333333333334,1.111111111111111,1.0366666666666666,1.8,1.8766666666666665,14.977777777777776,13.668333333333333,0.4222222222222222,0.49499999999999994,3.466666666666667,2.296666666666667,1.0,0.9400000000000001,12.044444444444444,11.228333333333335
