date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2017,Nicholls,3-0,3.0,0,51.0,12.0,92.0,0.424,47.0,3.0,6.0,46.0,3.0,0.0,12.0,1.0,60.0,1.0,Nicholls,3,17.0,4.0,30.666666666666668,15.666666666666666,1.0,2.0,15.333333333333334,0.0,4.0,0.3333333333333333,20.0
08/25/2017,Miami (FL),2-3,5.0,0,63.0,24.0,154.0,0.253,58.0,0.0,9.0,61.0,11.0,8.0,12.0,3.0,77.0,2.0,Miami ,5,12.6,4.8,30.8,11.6,0.0,1.8,12.2,1.6,2.4,0.6,15.4
08/26/2017,Little Rock,3-2,5.0,0,68.0,25.0,170.0,0.253,65.0,9.0,12.0,66.0,8.0,4.0,6.0,4.0,84.0,1.0,Little Rock,5,13.6,5.0,34.0,13.0,1.8,2.4,13.2,0.8,1.2,0.8,16.8
08/26/2017,Jackson St.,3-0,3.0,0,48.0,12.0,85.0,0.424,47.0,9.0,3.0,33.0,0.0,1.0,8.0,5.0,62.0,0.0,Jackson St.,3,16.0,4.0,28.333333333333332,15.666666666666666,3.0,1.0,11.0,0.3333333333333333,2.6666666666666665,1.6666666666666667,20.666666666666668
08/30/2017,Louisiana,3-0,3.0,0,52.0,17.0,99.0,0.354,50.0,1.0,6.0,48.0,2.0,4.0,2.0,3.0,58.0,1.0,Louisiana,3,17.333333333333332,5.666666666666667,33.0,16.666666666666668,0.3333333333333333,2.0,16.0,1.3333333333333333,0.6666666666666666,1.0,19.333333333333332
09/01/2017,"McNeese @ Mobile, Ala.",3-1,4.0,0,62.0,20.0,150.0,0.28,57.0,5.0,10.0,65.0,2.0,1.0,16.0,0.0,76.0,3.0,McNeese,4,15.5,5.0,37.5,14.25,1.25,2.5,16.25,0.25,4.0,0.0,19.0
09/02/2017,"Alabama @ Mobile, Ala.",3-0,3.0,0,48.0,15.0,98.0,0.337,45.0,2.0,4.0,43.0,1.0,1.0,14.0,0.0,58.0,1.0,Alabama,3,16.0,5.0,32.666666666666664,15.0,0.6666666666666666,1.3333333333333333,14.333333333333334,0.3333333333333333,4.666666666666667,0.0,19.333333333333332
09/02/2017,@ South Alabama,2-3,5.0,0,54.0,36.0,167.0,0.108,47.0,5.0,9.0,62.0,6.0,3.0,10.0,0.0,67.0,1.0,South Alabama,5,10.8,7.2,33.4,9.4,1.0,1.8,12.4,0.6,2.0,0.0,13.4
09/05/2017,ULM,3-0,3.0,0,39.0,13.0,94.0,0.277,36.0,5.0,2.0,44.0,4.0,1.0,10.0,2.0,50.0,1.0,ULM,3,13.0,4.333333333333333,31.333333333333332,12.0,1.6666666666666667,0.6666666666666666,14.666666666666666,0.3333333333333333,3.3333333333333335,0.6666666666666666,16.666666666666668
09/08/2017,@ Tulane,1-3,4.0,0,46.0,29.0,113.0,0.15,46.0,3.0,5.0,35.0,10.0,2.0,10.0,1.0,56.0,0.0,Tulane,4,11.5,7.25,28.25,11.5,0.75,1.25,8.75,0.5,2.5,0.25,14.0
