date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,"Georgetown @ Washington, DC",1-3,4.0,0,42.0,17.0,133.0,0.188,40.0,1.0,19.0,57.0,4.0,2.0,8.0,4.0,49.0,2.0,Georgetown
08/26/2017,Santa Clara,3-1,4.0,0,51.0,17.0,150.0,0.227,47.0,4.0,14.0,60.0,2.0,0.0,24.0,1.0,67.0,1.0,Santa Clara
08/26/2017,American,0-3,3.0,0,36.0,16.0,101.0,0.198,35.0,8.0,13.0,39.0,1.0,1.0,14.0,1.0,52.0,0.0,American
08/28/2017,Washington St.,1-3,4.0,0,48.0,26.0,164.0,0.134,45.0,3.0,7.0,66.0,1.0,0.0,12.0,3.0,57.0,0.0,Washington St.
09/01/2017,"Southern Utah @ Fullerton, Calif.",2-3,5.0,0,77.0,23.0,177.0,0.305,73.0,6.0,8.0,78.0,5.0,1.0,16.0,11.0,92.0,0.0,Southern Utah
09/02/2017,"San Jose St. @ Fullerton, Calif.",0-3,3.0,0,30.0,20.0,102.0,0.098,26.0,3.0,3.0,38.0,7.0,0.0,6.0,2.0,36.0,0.0,San Jose St.
09/02/2017,@ UC Riverside,0-3,3.0,0,29.0,22.0,122.0,0.057,28.0,1.0,7.0,50.0,0.0,0.0,6.0,1.0,33.0,0.0,UC Riverside
09/08/2017,"Ohio @ Charlottesville, Va.",1-3,4.0,0,50.0,16.0,133.0,0.256,46.0,5.0,10.0,51.0,7.0,3.0,14.0,4.0,65.0,2.0,Ohio
09/09/2017,@ Virginia,3-1,4.0,0,57.0,18.0,146.0,0.267,53.0,9.0,12.0,54.0,4.0,1.0,14.0,4.0,74.0,0.0,Virginia
09/09/2017,"VCU @ Charlottesville, Va.",2-3,5.0,0,64.0,45.0,206.0,0.092,59.0,8.0,10.0,82.0,2.0,2.0,20.0,2.0,84.0,0.0,VCU
09/15/2017,Iowa,1-3,4.0,0,51.0,27.0,131.0,0.183,43.0,1.0,9.0,43.0,2.0,2.0,18.0,0.0,63.0,0.0,Iowa
09/16/2017,"Princeton @ Washington, DC",1-3,4.0,0,45.0,28.0,140.0,0.121,45.0,2.0,8.0,49.0,8.0,1.0,14.0,4.0,55.0,2.0,Princeton
09/16/2017,@ American,0-3,3.0,0,43.0,17.0,119.0,0.218,40.0,3.0,6.0,43.0,5.0,0.0,10.0,1.0,51.0,2.0,American
09/19/2017,@ UMBC,0-3,3.0,0,41.0,30.0,127.0,0.087,38.0,4.0,2.0,63.0,4.0,1.0,6.0,3.0,49.0,1.0,UMBC
09/29/2017,@ UMES,2-3,5.0,0,54.0,27.0,169.0,0.16,48.0,6.0,11.0,82.0,6.0,5.0,20.0,0.0,75.0,2.0,UMES
10/01/2017,Delaware St.,3-0,3.0,0,46.0,12.0,97.0,0.351,44.0,6.0,9.0,52.0,0.0,0.0,10.0,0.0,57.0,0.0,Delaware St.
10/03/2017,George Washington,3-0,3.0,0,43.0,11.0,101.0,0.317,38.0,4.0,13.0,49.0,3.0,0.0,8.0,1.0,51.0,0.0,George Washington
10/04/2017,@ Morgan St.,3-1,4.0,0,51.0,17.0,123.0,0.276,45.0,7.0,11.0,62.0,4.0,1.0,4.0,1.0,61.0,0.0,Morgan St.
10/08/2017,@ Coppin St.,3-0,3.0,0,45.0,6.0,94.0,0.415,43.0,5.0,5.0,51.0,4.0,0.0,12.0,0.0,56.0,1.0,Coppin St.
