date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,"Mississippi St. @ Dallas, Texas",2-3,5.0,0,61.0,25.0,153.0,0.235,58.0,5.0,5.0,75.0,10.0,2.0,10.0,1.0,73.0,1.0,Mississippi St.
08/25/2017,"Rice @ Dallas, Texas",3-1,4.0,0,48.0,20.0,154.0,0.182,45.0,4.0,5.0,73.0,1.0,2.0,4.0,0.0,56.0,2.0,Rice
08/26/2017,@ SMU,0-3,3.0,0,37.0,12.0,119.0,0.21,35.0,4.0,3.0,44.0,5.0,1.0,10.0,1.0,47.0,1.0,SMU
09/01/2017,"San Diego St. @ East Lansing, Mich.",0-3,3.0,0,30.0,12.0,88.0,0.205,30.0,2.0,6.0,31.0,8.0,1.0,12.0,3.0,39.0,0.0,San Diego St.
09/02/2017,"Marshall @ East Lansing, Mich.",3-0,3.0,0,45.0,11.0,102.0,0.333,42.0,5.0,3.0,49.0,5.0,1.0,4.0,1.0,53.0,0.0,Marshall
09/02/2017,@ Michigan St.,0-3,3.0,0,31.0,12.0,90.0,0.211,30.0,0.0,8.0,32.0,5.0,0.0,2.0,0.0,32.0,0.0,Michigan St.
09/05/2017,UTRGV,3-1,4.0,0,42.0,18.0,124.0,0.194,37.0,14.0,10.0,43.0,6.0,3.0,18.0,2.0,68.0,0.0,UTRGV
09/07/2017,@ Texas,0-3,3.0,0,25.0,17.0,99.0,0.081,23.0,3.0,5.0,37.0,5.0,1.0,6.0,3.0,32.0,1.0,Texas
09/07/2017,"Minnesota @ Austin, Texas",0-3,3.0,0,35.0,20.0,112.0,0.134,32.0,2.0,9.0,38.0,3.0,1.0,6.0,1.0,41.0,1.0,Minnesota
09/08/2017,"Denver @ Austin, Texas",1-3,4.0,0,52.0,20.0,151.0,0.212,46.0,4.0,6.0,71.0,11.0,2.0,6.0,1.0,61.0,0.0,Denver
09/13/2017,@ UTRGV,0-3,3.0,0,40.0,28.0,151.0,0.079,39.0,3.0,5.0,70.0,3.0,1.0,0.0,1.0,44.0,0.0,UTRGV
09/21/2017,@ Southeastern La.,3-0,3.0,0,40.0,18.0,102.0,0.216,37.0,2.0,4.0,48.0,4.0,1.0,8.0,1.0,47.0,4.0,Southeastern La.
09/23/2017,@ New Orleans,3-2,5.0,0,69.0,21.0,168.0,0.286,69.0,7.0,9.0,72.0,6.0,2.0,10.0,3.0,83.0,2.0,New Orleans
09/26/2017,@ UIW,3-0,3.0,0,41.0,16.0,124.0,0.202,39.0,8.0,5.0,65.0,4.0,1.0,4.0,0.0,52.0,0.0,UIW
09/28/2017,Nicholls,3-1,4.0,0,53.0,16.0,126.0,0.294,48.0,7.0,12.0,63.0,1.0,0.0,12.0,1.0,66.0,6.0,Nicholls
09/30/2017,McNeese,3-1,4.0,0,56.0,17.0,143.0,0.273,53.0,10.0,15.0,71.0,7.0,1.0,12.0,1.0,73.0,1.0,McNeese
10/05/2017,@ Central Ark.,2-3,5.0,0,72.0,17.0,168.0,0.327,66.0,1.0,7.0,75.0,4.0,1.0,12.0,0.0,80.0,2.0,Central Ark.
10/07/2017,@ Northwestern St.,0-3,3.0,0,38.0,13.0,111.0,0.225,38.0,0.0,12.0,53.0,5.0,2.0,2.0,1.0,41.0,1.0,Northwestern St.
10/12/2017,Lamar University,3-0,3.0,0,43.0,14.0,102.0,0.284,39.0,6.0,13.0,34.0,7.0,0.0,6.0,0.0,52.0,0.0,Lamar University
10/14/2017,SFA,2-3,5.0,0,69.0,23.0,180.0,0.256,64.0,8.0,11.0,82.0,8.0,3.0,4.0,1.0,82.0,2.0,SFA
10/19/2017,@ Abilene Christian,2-3,5.0,0,64.0,32.0,175.0,0.183,61.0,4.0,7.0,76.0,7.0,1.0,16.0,0.0,77.0,0.0,Abilene Christian
10/21/2017,@ Sam Houston,2-3,5.0,0,76.0,29.0,213.0,0.221,69.0,2.0,9.0,89.0,5.0,3.0,6.0,1.0,84.0,0.0,Sam Houston
10/26/2017,Houston Christian,3-0,3.0,0,42.0,18.0,102.0,0.235,40.0,5.0,5.0,53.0,6.0,1.0,4.0,1.0,50.0,0.0,Houston Christian
10/31/2017,@ SFA,3-0,3.0,0,56.0,16.0,150.0,0.267,52.0,4.0,6.0,76.0,3.0,2.0,14.0,1.0,69.0,1.0,SFA
11/04/2017,UIW,3-0,3.0,0,43.0,16.0,103.0,0.262,42.0,8.0,4.0,42.0,1.0,3.0,6.0,2.0,57.0,0.0,UIW
11/09/2017,Sam Houston,3-0,3.0,0,48.0,12.0,118.0,0.305,45.0,2.0,5.0,68.0,3.0,1.0,8.0,4.0,55.0,1.0,Sam Houston
11/11/2017,Abilene Christian,3-0,3.0,0,52.0,10.0,133.0,0.316,47.0,7.0,6.0,68.0,1.0,2.0,4.0,1.0,63.0,0.0,Abilene Christian
11/17/2017,Sam Houston,3-1,4.0,0,65.0,16.0,150.0,0.327,60.0,6.0,7.0,69.0,4.0,2.0,10.0,1.0,78.0,2.0,Sam Houston
11/18/2017,@ Central Ark.,2-3,5.0,0,52.0,35.0,174.0,0.098,52.0,2.0,6.0,74.0,5.0,3.0,10.0,2.0,62.0,1.0,Central Ark.
