date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/25/2017,"UT Martin @ Morgantown, W.Va.",3-0,3.0,0,43.0,12.0,78.0,0.397,40.0,6.0,5.0,33.0,1.0,3.0,12.0,0.0,58.0,1.0,UT Martin,3,14.333333333333334,4.0,26.0,13.333333333333334,2.0,1.6666666666666667,11.0,1.0,4.0,0.0,19.33333333333333,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/26/2017,"Delaware @ Morgantown, W.Va.",3-0,3.0,0,48.0,8.0,77.0,0.519,43.0,3.0,11.0,38.0,1.0,1.0,10.0,0.0,57.0,1.0,Delaware,3,16.0,2.6666666666666665,25.666666666666668,14.333333333333334,1.0,3.6666666666666665,12.666666666666666,0.3333333333333333,3.333333333333333,0.0,19.0,,7.166666666666667,,2.0,,13.0,,0.1985,,6.666666666666667,,1.0,,0.8333333333333334,,5.5,,0.5,,2.0,,0.0,,9.666666666666664
08/26/2017,@ West Virginia,3-0,3.0,0,42.0,6.0,73.0,0.493,40.0,3.0,3.0,38.0,2.0,3.0,12.0,1.0,54.0,1.0,West Virginia,3,14.0,2.0,24.33333333333333,13.333333333333334,1.0,1.0,12.666666666666666,1.0,4.0,0.3333333333333333,18.0,,10.111111111111112,,2.222222222222222,,17.222222222222225,,0.30533333333333335,,9.222222222222223,,1.0,,1.7777777777777777,,7.888888888888888,,0.4444444444444444,,2.444444444444444,,0.0,,12.777777777777777
09/01/2017,"Stanford @ College Station, TX",3-1,4.0,0,53.0,16.0,144.0,0.257,51.0,4.0,4.0,65.0,3.0,2.0,20.0,1.0,69.0,1.0,Stanford,4,13.25,4.0,36.0,12.75,1.0,1.0,16.25,0.5,5.0,0.25,17.25,14.777777777777779,11.083333333333334,2.888888888888889,2.1666666666666665,25.333333333333332,19.0,0.4696666666666667,0.35225,13.666666666666666,10.25,1.3333333333333333,1.0,2.111111111111111,1.5833333333333333,12.111111111111109,9.083333333333332,0.7777777777777777,0.5833333333333333,3.7777777777777772,2.833333333333333,0.1111111111111111,0.08333333333333333,18.777777777777775,14.083333333333332
09/02/2017,@ Texas A&M,3-2,5.0,0,71.0,19.0,160.0,0.325,69.0,6.0,8.0,59.0,7.0,1.0,16.0,1.0,86.0,3.0,Texas A&M,5,14.2,3.8,32.0,13.8,1.2,1.6,11.8,0.2,3.2,0.2,17.2,14.416666666666666,11.516666666666667,2.888888888888889,2.533333333333333,28.666666666666668,22.4,0.42300000000000004,0.3332,13.472222222222221,10.75,1.0,1.0,1.8888888888888886,1.4666666666666666,13.861111111111109,10.516666666666666,0.611111111111111,0.5666666666666667,4.111111111111111,3.2666666666666666,0.19444444444444442,0.11666666666666665,18.083333333333332,14.716666666666665
09/08/2017,"Colorado @ Champaign, Ill.",3-0,3.0,0,53.0,18.0,114.0,0.307,49.0,4.0,6.0,48.0,1.0,1.0,8.0,2.0,62.0,0.0,Colorado,3,17.666666666666668,6.0,38.0,16.333333333333332,1.3333333333333333,2.0,16.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,20.666666666666668,13.816666666666668,11.963888888888889,3.266666666666667,2.744444444444444,30.777777777777775,24.0,0.35833333333333334,0.3318333333333333,13.294444444444444,11.258333333333333,1.0666666666666667,1.0333333333333334,1.2000000000000002,1.488888888888889,13.572222222222223,10.730555555555554,0.5666666666666667,0.5055555555555555,4.066666666666667,3.255555555555555,0.2611111111111111,0.13055555555555554,17.483333333333334,15.130555555555555
09/09/2017,"Stanford @ Champaign, Ill.",3-2,5.0,0,64.0,26.0,146.0,0.26,58.0,4.0,12.0,59.0,3.0,5.0,30.0,2.0,88.0,0.0,Stanford,5,12.8,5.2,29.2,11.6,0.8,2.4,11.8,1.0,6.0,0.4,17.6,15.03888888888889,12.778571428571428,4.6000000000000005,3.2095238095238092,35.333333333333336,26.0,0.29633333333333334,0.3282857142857143,14.294444444444444,11.983333333333333,1.1777777777777778,1.0761904761904761,1.5333333333333334,1.561904761904762,14.683333333333332,11.483333333333333,0.3444444444444444,0.48095238095238096,3.622222222222222,3.1714285714285713,0.37222222222222223,0.2071428571428571,18.372222222222224,15.921428571428573
09/15/2017,Yale,3-0,3.0,0,38.0,7.0,72.0,0.431,33.0,7.0,5.0,36.0,0.0,2.0,22.0,1.0,58.0,0.0,Yale,3,12.666666666666666,2.333333333333333,24.0,11.0,2.333333333333333,1.6666666666666667,12.0,0.6666666666666666,7.333333333333333,0.3333333333333333,19.33333333333333,14.888888888888891,12.78125,5.0,3.458333333333333,33.06666666666667,26.4,0.29733333333333334,0.31975,13.911111111111111,11.935416666666665,1.111111111111111,1.0416666666666667,2.0,1.6666666666666667,13.200000000000001,11.522916666666665,0.5111111111111111,0.5458333333333334,3.9555555555555557,3.525,0.4222222222222222,0.23124999999999996,18.48888888888889,16.13125
09/16/2017,Wake Forest,3-0,3.0,0,38.0,8.0,60.0,0.5,35.0,8.0,4.0,21.0,1.0,2.0,18.0,3.0,57.0,0.0,Wake Forest,3,12.666666666666666,2.6666666666666665,20.0,11.666666666666666,2.6666666666666665,1.3333333333333333,7.0,0.6666666666666666,6.0,1.0,19.0,14.37777777777778,12.768518518518519,4.51111111111111,3.333333333333333,30.400000000000002,26.133333333333333,0.33266666666666667,0.3321111111111111,12.97777777777778,11.83148148148148,1.4888888888888887,1.1851851851851853,2.0222222222222226,1.6666666666666667,13.266666666666666,11.575925925925924,0.6666666666666666,0.5592592592592593,5.333333333333333,3.9481481481481477,0.4666666666666666,0.24259259259259258,19.2,16.487037037037037
09/16/2017,Ohio,3-0,3.0,0,43.0,11.0,81.0,0.395,43.0,6.0,3.0,41.0,6.0,2.0,10.0,0.0,56.0,1.0,Ohio,3,14.333333333333334,3.6666666666666665,27.0,14.333333333333334,2.0,1.0,13.666666666666666,0.6666666666666666,3.333333333333333,0.0,18.666666666666668,12.71111111111111,12.758333333333335,3.4,3.2666666666666666,24.400000000000002,25.52,0.397,0.3489,11.422222222222222,11.815,1.933333333333333,1.3333333333333335,1.8,1.6333333333333333,10.266666666666667,11.118333333333332,0.7777777777777777,0.5700000000000001,6.444444444444444,4.153333333333333,0.5777777777777777,0.3183333333333333,18.644444444444442,16.738333333333333
