date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,@ Texas A&M,0-3,3.0,0,30.0,17.0,105.0,0.124,29.0,2.0,6.0,40.0,5.0,0.0,12.0,2.0,38.0,0.0,Texas A&M
08/25/2017,"Texas St. @ College Station, TX",0-3,3.0,0,35.0,22.0,108.0,0.12,29.0,1.0,6.0,31.0,5.0,0.0,8.0,2.0,40.0,0.0,Texas St.
08/26/2017,@ VCU,1-3,4.0,0,50.0,30.0,141.0,0.142,48.0,2.0,9.0,54.0,6.0,0.0,9.0,0.0,56.5,0.0,VCU
09/01/2017,@ Chattanooga,0-3,3.0,0,39.0,23.0,122.0,0.131,39.0,4.0,8.0,52.0,0.0,0.0,8.0,2.0,47.0,1.0,Chattanooga
09/02/2017,"ULM @ Chattanooga, Tenn.",3-0,3.0,0,48.0,17.0,122.0,0.254,39.0,4.0,6.0,53.0,5.0,0.0,16.0,2.0,60.0,2.0,ULM
09/02/2017,"Murray St. @ Chattanooga, Tenn.",0-3,3.0,0,23.0,17.0,94.0,0.064,21.0,2.0,5.0,42.0,5.0,1.0,8.0,2.0,30.0,3.0,Murray St.
09/05/2017,Texas St.,2-3,5.0,0,55.0,26.0,179.0,0.162,51.0,6.0,9.0,75.0,1.0,0.0,14.0,3.0,68.0,1.0,Texas St.
09/08/2017,"Memphis @ Ruston, La.",2-3,5.0,0,65.0,34.0,182.0,0.17,62.0,5.0,20.0,76.0,3.0,1.0,14.0,0.0,78.0,4.0,Memphis
09/08/2017,"Ark.-Pine Bluff @ Ruston, La.",3-0,3.0,0,41.0,16.0,107.0,0.234,35.0,6.0,8.0,50.0,3.0,1.0,6.0,0.0,51.0,1.0,Ark.-Pine Bluff
09/09/2017,@ Louisiana Tech,3-0,3.0,0,42.0,17.0,92.0,0.272,37.0,6.0,5.0,41.0,1.0,0.0,22.0,1.0,59.0,0.0,Louisiana Tech
09/15/2017,"Arkansas @ Dallas, Texas",0-3,3.0,0,36.0,23.0,110.0,0.118,36.0,1.0,6.0,42.0,6.0,0.0,10.0,0.0,42.0,2.0,Arkansas
09/16/2017,"TCU @ Dallas, Texas",1-3,4.0,0,46.0,20.0,122.0,0.213,43.0,2.0,12.0,47.0,5.0,4.0,13.0,1.0,58.5,3.0,TCU
09/23/2017,@ Abilene Christian,3-1,4.0,0,55.0,27.0,146.0,0.192,48.0,5.0,3.0,66.0,3.0,1.0,16.0,4.0,69.0,0.0,Abilene Christian
09/26/2017,Nicholls,3-0,3.0,0,44.0,13.0,111.0,0.279,39.0,5.0,4.0,55.0,1.0,1.0,12.0,2.0,56.0,2.0,Nicholls
09/28/2017,New Orleans,3-1,4.0,0,55.0,19.0,139.0,0.259,51.0,7.0,4.0,59.0,8.0,0.0,10.0,2.0,67.0,2.0,New Orleans
09/30/2017,Southeastern La.,3-0,3.0,0,43.0,17.0,108.0,0.241,40.0,7.0,6.0,50.0,2.0,2.0,14.0,0.0,59.0,0.0,Southeastern La.
10/05/2017,@ Nicholls,3-0,3.0,0,37.0,18.0,99.0,0.192,34.0,7.0,6.0,43.0,6.0,0.0,16.0,4.0,52.0,0.0,Nicholls
10/07/2017,@ McNeese,3-1,4.0,0,62.0,29.0,153.0,0.216,62.0,4.0,6.0,72.0,2.0,0.0,13.0,1.0,72.5,3.0,McNeese
10/12/2017,@ Houston Christian,3-2,5.0,0,68.0,27.0,188.0,0.218,65.0,7.0,4.0,84.0,8.0,1.0,24.0,3.0,88.0,2.0,Houston Christian
10/14/2017,Prairie View,3-0,3.0,0,42.0,13.0,107.0,0.271,39.0,6.0,7.0,56.0,0.0,2.0,18.0,0.0,59.0,1.0,Prairie View
10/19/2017,UIW,3-1,4.0,0,65.0,22.0,170.0,0.253,60.0,4.0,6.0,76.0,2.0,1.0,14.0,2.0,77.0,0.0,UIW
10/21/2017,A&M-Corpus Christi,3-2,5.0,0,69.0,23.0,198.0,0.232,61.0,5.0,9.0,83.0,2.0,4.0,14.0,0.0,85.0,0.0,A&M-Corpus Christi
10/26/2017,@ Northwestern St.,1-3,4.0,0,54.0,20.0,177.0,0.192,49.0,3.0,7.0,94.0,7.0,2.0,18.0,2.0,68.0,1.0,Northwestern St.
10/28/2017,@ Central Ark.,1-3,4.0,0,39.0,24.0,128.0,0.117,37.0,4.0,3.0,53.0,4.0,2.0,26.0,0.0,58.0,5.0,Central Ark.
10/31/2017,Abilene Christian,0-3,3.0,0,34.0,20.0,130.0,0.108,32.0,2.0,6.0,51.0,5.0,2.0,16.0,2.0,46.0,1.0,Abilene Christian
11/02/2017,Lamar University,3-0,3.0,0,44.0,15.0,103.0,0.282,40.0,3.0,3.0,43.0,4.0,0.0,18.0,3.0,56.0,0.0,Lamar University
11/04/2017,SFA,0-3,3.0,0,37.0,26.0,124.0,0.089,34.0,0.0,1.0,55.0,6.0,0.0,8.0,1.0,41.0,0.0,SFA
11/09/2017,@ A&M-Corpus Christi,0-3,3.0,0,39.0,17.0,131.0,0.168,33.0,3.0,9.0,52.0,2.0,2.0,8.0,0.0,48.0,1.0,A&M-Corpus Christi
11/11/2017,@ UIW,1-3,4.0,0,46.0,25.0,162.0,0.13,43.0,6.0,3.0,74.0,7.0,1.0,10.0,0.0,58.0,0.0,UIW
11/17/2017,@ A&M-Corpus Christi,1-3,4.0,0,52.0,21.0,146.0,0.212,47.0,4.0,4.0,59.0,6.0,2.0,6.0,2.0,61.0,1.0,A&M-Corpus Christi
