date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,"Lamar University @ Clemson, S.C.",3-1,4.0,0,54.0,22.0,157.0,0.204,48.0,2.0,12.0,60.0,10.0,3.0,10.0,1.0,64.0,0.0,Lamar University
08/26/2017,@ Clemson,2-3,5.0,0,47.0,34.0,144.0,0.09,44.0,5.0,7.0,46.0,6.0,5.0,20.0,2.0,67.0,1.0,Clemson
08/26/2017,Bethune-Cookman,3-1,4.0,0,66.0,20.0,185.0,0.249,64.0,9.0,9.0,82.0,4.0,2.0,4.0,5.0,79.0,0.0,Bethune-Cookman
09/01/2017,"Purdue @ Laramie, Wyo.",0-3,3.0,0,30.0,16.0,78.0,0.179,30.0,2.0,7.0,15.0,7.0,3.0,2.0,1.0,36.0,0.0,Purdue
09/02/2017,"Eastern Mich. @ Laramie, Wyo.",0-3,3.0,0,33.0,21.0,108.0,0.111,30.0,3.0,7.0,40.0,6.0,2.0,4.0,2.0,40.0,0.0,Eastern Mich.
09/02/2017,@ Wyoming,1-3,4.0,0,45.0,31.0,142.0,0.099,41.0,1.0,10.0,52.0,6.0,2.0,12.0,4.0,54.0,0.0,Wyoming
09/08/2017,"Western Caro. @ Montgomery, Ala.",3-1,4.0,0,60.0,19.0,147.0,0.279,55.0,8.0,9.0,75.0,6.0,5.0,10.0,0.0,78.0,1.0,Western Caro.
09/09/2017,@ Alabama St.,2-3,5.0,0,54.0,27.0,180.0,0.15,51.0,3.0,9.0,80.0,7.0,4.0,6.0,0.0,64.0,2.0,Alabama St.
09/09/2017,"Southeastern La. @ Montgomery, Ala.",3-1,4.0,0,51.0,20.0,140.0,0.221,45.0,8.0,6.0,69.0,3.0,2.0,10.0,0.0,66.0,1.0,Southeastern La.
09/15/2017,"Presbyterian @ Jacksonville, Fla.",3-1,4.0,0,57.0,14.0,144.0,0.299,54.0,3.0,5.0,85.0,7.0,4.0,6.0,3.0,67.0,0.0,Presbyterian
09/16/2017,"Austin Peay @ Jacksonville, Fla.",1-3,4.0,0,51.0,20.0,153.0,0.203,48.0,1.0,4.0,67.0,9.0,5.0,2.0,4.0,58.0,2.0,Austin Peay
09/16/2017,"South Fla. @ Jacksonville, Fla.",0-3,3.0,0,35.0,22.0,125.0,0.104,33.0,3.0,2.0,48.0,7.0,1.0,6.0,3.0,42.0,0.0,South Fla.
09/22/2017,@ North Florida,3-1,4.0,0,58.0,26.0,166.0,0.193,56.0,3.0,5.0,71.0,2.0,1.0,16.0,1.0,70.0,0.0,North Florida
09/29/2017,@ USC Upstate,3-2,5.0,0,58.0,26.0,186.0,0.172,52.0,5.0,2.0,87.0,4.0,2.0,20.0,2.0,75.0,1.0,USC Upstate
10/01/2017,@ NJIT,3-0,3.0,0,37.0,13.0,97.0,0.247,35.0,9.0,7.0,49.0,2.0,4.0,12.0,1.0,56.0,1.0,NJIT
10/03/2017,"Bethune-Cookman @ Jacksonville, Fla.",3-2,5.0,0,72.0,33.0,195.0,0.2,70.0,4.0,7.0,91.0,4.0,2.0,12.0,7.0,84.0,2.0,Bethune-Cookman
10/06/2017,"Kennesaw St. @ Jacksonville, Fla.",3-1,4.0,0,63.0,15.0,149.0,0.322,60.0,1.0,9.0,68.0,3.0,1.0,12.0,0.0,71.0,1.0,Kennesaw St.
10/07/2017,"Lipscomb @ Jacksonville, Fla.",3-1,4.0,0,36.0,16.0,93.0,0.215,34.0,3.0,5.0,36.0,6.0,0.0,14.0,2.0,46.0,1.0,Lipscomb
10/13/2017,@ FGCU,0-3,3.0,0,30.0,26.0,124.0,0.032,28.0,6.0,7.0,56.0,3.0,3.0,4.0,0.0,41.0,0.0,FGCU
10/14/2017,@ Stetson,3-1,4.0,0,54.0,22.0,152.0,0.211,50.0,4.0,5.0,78.0,4.0,2.0,4.0,2.0,62.0,1.0,Stetson
10/20/2017,North Florida,3-0,3.0,0,50.0,7.0,116.0,0.371,45.0,2.0,4.0,63.0,3.0,1.0,8.0,0.0,57.0,1.0,North Florida
10/27/2017,Stetson,3-1,4.0,0,61.0,27.0,177.0,0.192,56.0,7.0,4.0,87.0,7.0,4.0,10.0,2.0,77.0,1.0,Stetson
10/28/2017,FGCU,3-1,4.0,0,62.0,24.0,171.0,0.222,57.0,4.0,5.0,84.0,4.0,2.0,15.0,2.0,75.5,1.0,FGCU
11/03/2017,@ Lipscomb,3-1,4.0,0,58.0,18.0,143.0,0.28,57.0,2.0,8.0,64.0,3.0,2.0,20.0,2.0,72.0,1.0,Lipscomb
11/04/2017,@ Kennesaw St.,0-3,3.0,0,29.0,24.0,109.0,0.046,28.0,1.0,6.0,47.0,3.0,2.0,4.0,3.0,34.0,1.0,Kennesaw St.
11/10/2017,NJIT,3-1,4.0,0,61.0,14.0,144.0,0.326,55.0,4.0,7.0,74.0,9.0,5.0,12.0,3.0,76.0,0.0,NJIT
11/11/2017,USC Upstate,3-2,5.0,0,72.0,35.0,215.0,0.172,68.0,6.0,3.0,105.0,3.0,3.0,8.0,1.0,85.0,0.0,USC Upstate
11/17/2017,"FGCU @ Nashville, Tennessee",0-3,3.0,0,41.0,19.0,131.0,0.168,38.0,2.0,3.0,67.0,7.0,1.0,14.0,0.0,51.0,1.0,FGCU
