date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,@ Arkansas,1-3,4.0,0,41.0,30.0,147.0,0.075,40.0,4.0,8.0,69.0,7.0,0.0,22.0,1.0,56.0,0.0,Arkansas
08/26/2017,"ULM @ Fayetteville, AK",3-0,3.0,0,39.0,16.0,114.0,0.202,37.0,7.0,5.0,54.0,8.0,0.0,16.0,1.0,54.0,0.0,ULM
08/26/2017,"Utah St. @ Fayetteville, AK",1-3,4.0,0,54.0,18.0,149.0,0.242,53.0,6.0,8.0,77.0,11.0,0.0,18.0,0.0,69.0,1.0,Utah St.
09/01/2017,"Valparaiso @ Brookings, S.D.",3-1,4.0,0,59.0,27.0,168.0,0.19,54.0,7.0,6.0,83.0,3.0,1.0,14.0,1.0,74.0,4.0,Valparaiso
09/01/2017,@ South Dakota St.,3-2,5.0,0,61.0,21.0,151.0,0.265,57.0,4.0,7.0,62.0,6.0,3.0,8.0,3.0,72.0,1.0,South Dakota St.
09/02/2017,"Northern Ariz. @ Brookings, SD",3-1,4.0,0,61.0,24.0,181.0,0.204,58.0,6.0,5.0,91.0,1.0,3.0,10.0,1.0,75.0,2.0,Northern Ariz.
09/05/2017,@ Fresno St.,0-3,3.0,0,34.0,29.0,128.0,0.039,33.0,3.0,4.0,54.0,3.0,0.0,6.0,0.0,40.0,1.0,Fresno St.
09/08/2017,"Arizona St. @ Flagstaff, AZ",0-3,3.0,0,29.0,20.0,107.0,0.084,27.0,1.0,6.0,39.0,4.0,1.0,6.0,3.0,34.0,1.0,Arizona St.
09/08/2017,"Utah St. @ Flagstaff, AZ",0-3,3.0,0,37.0,21.0,122.0,0.131,36.0,2.0,6.0,50.0,2.0,0.0,18.0,1.0,48.0,1.0,Utah St.
09/09/2017,@ Northern Ariz.,1-3,4.0,0,53.0,32.0,156.0,0.135,51.0,0.0,9.0,66.0,3.0,2.0,12.0,3.0,61.0,2.0,Northern Ariz.
09/12/2017,Fresno St.,2-3,5.0,0,68.0,20.0,151.0,0.318,68.0,8.0,13.0,72.0,7.0,5.0,18.0,3.0,90.0,0.0,Fresno St.
