date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2017,@ Austin Peay,1-3,4.0,0,49.0,18.0,147.0,0.211,40.0,2.0,3.0,60.0,12.0,6.0,18.0,6.0,66.0,1.0,Austin Peay,4,12.25,4.5,36.75,10.0,0.5,0.75,15.0,1.5,4.5,1.5,16.5
08/25/2017,"Missouri @ Clarksville, TN",2-3,5.0,0,57.0,25.0,162.0,0.198,53.0,5.0,4.0,68.0,9.0,3.0,13.0,3.0,71.5,1.0,Missouri,5,11.4,5.0,32.4,10.6,1.0,0.8,13.6,0.6,2.6,0.6,14.3
08/26/2017,"Kansas City @ Clarksville, TN",0-3,3.0,0,52.0,27.0,158.0,0.158,47.0,2.0,5.0,77.0,7.0,4.0,8.0,6.0,62.0,0.0,Kansas City,3,17.333333333333332,9.0,52.666666666666664,15.666666666666666,0.6666666666666666,1.6666666666666667,25.666666666666668,1.3333333333333333,2.6666666666666665,2.0,20.666666666666668
08/29/2017,@ Morehead St.,3-0,3.0,0,46.0,14.0,107.0,0.299,44.0,4.0,6.0,50.0,2.0,1.0,8.0,1.0,55.0,1.0,Morehead St.,3,15.333333333333334,4.666666666666667,35.666666666666664,14.666666666666666,1.3333333333333333,2.0,16.666666666666668,0.3333333333333333,2.6666666666666665,0.3333333333333333,18.333333333333332
09/01/2017,@ Michigan St.,0-3,3.0,0,30.0,26.0,107.0,0.037,30.0,4.0,5.0,39.0,6.0,0.0,10.0,1.0,39.0,1.0,Michigan St.,3,10.0,8.666666666666666,35.666666666666664,10.0,1.3333333333333333,1.6666666666666667,13.0,0.0,3.3333333333333335,0.3333333333333333,13.0
09/02/2017,"San Diego St. @ East Lansing, Mich.",3-0,3.0,0,49.0,11.0,106.0,0.358,44.0,6.0,8.0,42.0,5.0,3.0,14.0,1.0,65.0,0.0,San Diego St.,3,16.333333333333332,3.6666666666666665,35.333333333333336,14.666666666666666,2.0,2.6666666666666665,14.0,1.0,4.666666666666667,0.3333333333333333,21.666666666666668
09/02/2017,"A&M-Corpus Christi @ East Lansing, Mich.",0-3,3.0,0,37.0,18.0,106.0,0.179,32.0,5.0,4.0,43.0,5.0,3.0,8.0,3.0,49.0,1.0,A&M-Corpus Christi,3,12.333333333333334,6.0,35.333333333333336,10.666666666666666,1.6666666666666667,1.3333333333333333,14.333333333333334,1.0,2.6666666666666665,1.0,16.333333333333332
09/05/2017,@ Ohio,1-3,4.0,0,51.0,21.0,134.0,0.224,49.0,7.0,6.0,56.0,7.0,2.0,12.0,0.0,66.0,0.0,Ohio,4,12.75,5.25,33.5,12.25,1.75,1.5,14.0,0.5,3.0,0.0,16.5
09/08/2017,Virginia Tech,3-0,3.0,0,49.0,13.0,110.0,0.327,43.0,5.0,11.0,38.0,1.0,1.0,10.0,0.0,60.0,3.0,Virginia Tech,3,16.333333333333332,4.333333333333333,36.666666666666664,14.333333333333334,1.6666666666666667,3.6666666666666665,12.666666666666666,0.3333333333333333,3.3333333333333335,0.0,20.0
09/09/2017,Toledo,2-3,5.0,0,66.0,28.0,186.0,0.204,61.0,4.0,11.0,81.0,8.0,5.0,10.0,4.0,80.0,4.0,Toledo,5,13.2,5.6,37.2,12.2,0.8,2.2,16.2,1.0,2.0,0.8,16.0
09/09/2017,Maryland,0-3,3.0,0,28.0,20.0,86.0,0.093,27.0,1.0,4.0,30.0,6.0,1.0,4.0,0.0,32.0,2.0,Maryland,3,9.333333333333334,6.666666666666667,28.666666666666668,9.0,0.3333333333333333,1.3333333333333333,10.0,0.3333333333333333,1.3333333333333333,0.0,10.666666666666666
09/12/2017,West Virginia,0-3,3.0,0,35.0,24.0,102.0,0.108,31.0,6.0,3.0,35.0,4.0,1.0,10.0,2.0,47.0,1.0,West Virginia,3,11.666666666666666,8.0,34.0,10.333333333333334,2.0,1.0,11.666666666666666,0.3333333333333333,3.3333333333333335,0.6666666666666666,15.666666666666666
09/15/2017,@ Tennessee,0-3,3.0,0,23.0,29.0,112.0,-0.054,23.0,3.0,6.0,48.0,3.0,2.0,6.0,0.0,31.0,0.0,Tennessee,3,7.666666666666667,9.666666666666666,37.333333333333336,7.666666666666667,1.0,2.0,16.0,0.6666666666666666,2.0,0.0,10.333333333333334
09/16/2017,"USC Upstate @ Knoxville, Tenn.",3-0,3.0,0,47.0,14.0,107.0,0.308,43.0,5.0,10.0,45.0,3.0,1.0,14.0,1.0,60.0,0.0,USC Upstate,3,15.666666666666666,4.666666666666667,35.666666666666664,14.333333333333334,1.6666666666666667,3.3333333333333335,15.0,0.3333333333333333,4.666666666666667,0.3333333333333333,20.0
09/16/2017,"Furman @ Knoxville, Tenn.",3-1,4.0,0,55.0,22.0,112.0,0.295,48.0,7.0,8.0,49.0,3.0,3.0,14.0,0.0,72.0,1.0,Furman,4,13.75,5.5,28.0,12.0,1.75,2.0,12.25,0.75,3.5,0.0,18.0
09/22/2017,@ Charlotte,1-3,4.0,0,61.0,32.0,173.0,0.168,59.0,1.0,6.0,92.0,4.0,1.0,22.0,0.0,74.0,3.0,Charlotte,4,15.25,8.0,43.25,14.75,0.25,1.5,23.0,0.25,5.5,0.0,18.5
09/24/2017,@ Middle Tenn.,3-0,3.0,0,48.0,7.0,81.0,0.506,40.0,3.0,5.0,24.0,7.0,3.0,10.0,5.0,59.0,0.0,Middle Tenn.,3,16.0,2.3333333333333335,27.0,13.333333333333334,1.0,1.6666666666666667,8.0,1.0,3.3333333333333335,1.6666666666666667,19.666666666666668
