date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,Southern Utah,3-2,5.0,0,51.0,14.0,159.0,0.233,47.0,3.0,4.0,83.0,5.0,0.0,36.0,3.0,72.0,7.0,Southern Utah
08/25/2017,South Carolina St.,3-0,3.0,0,27.0,10.0,62.0,0.274,25.0,6.0,3.0,29.0,3.0,3.0,16.0,1.0,44.0,3.0,South Carolina St.
08/26/2017,Elon,2-3,5.0,0,49.0,20.0,179.0,0.162,47.0,7.0,4.0,95.0,5.0,4.0,22.0,6.0,71.0,3.0,Elon
08/26/2017,Belmont,2-3,5.0,0,46.0,18.0,156.0,0.179,43.0,3.0,6.0,76.0,4.0,2.0,26.0,1.0,64.0,5.0,Belmont
08/29/2017,@ UNC Greensboro,3-1,4.0,0,50.0,24.0,170.0,0.153,47.0,5.0,6.0,79.0,2.0,4.0,22.0,2.0,70.0,2.0,UNC Greensboro
09/01/2017,"Bethune-Cookman @ Statesboro, Ga.",2-3,5.0,0,71.0,29.0,203.0,0.207,69.0,3.0,5.0,97.0,5.0,3.0,12.0,5.0,83.0,4.0,Bethune-Cookman
09/02/2017,@ Ga. Southern,3-1,4.0,0,53.0,27.0,162.0,0.16,48.0,6.0,7.0,62.0,6.0,3.0,18.0,2.0,71.0,3.0,Ga. Southern
09/02/2017,"North Florida @ Statesboro, Ga.",3-0,3.0,0,36.0,9.0,93.0,0.29,34.0,3.0,5.0,51.0,4.0,3.0,14.0,1.0,49.0,5.0,North Florida
09/06/2017,USC Upstate,3-0,3.0,0,40.0,11.0,105.0,0.276,37.0,9.0,3.0,51.0,1.0,3.0,22.0,4.0,63.0,0.0,USC Upstate
09/08/2017,"Eastern Wash. @ Buffalo, N.Y.",3-0,3.0,0,38.0,6.0,98.0,0.327,30.0,3.0,6.0,52.0,3.0,2.0,14.0,4.0,50.0,2.0,Eastern Wash.
09/09/2017,@ Canisius,3-0,3.0,0,40.0,6.0,95.0,0.358,33.0,6.0,4.0,37.0,1.0,2.0,12.0,1.0,54.0,0.0,Canisius
09/09/2017,"Bucknell @ Buffalo, N.Y.",3-0,3.0,0,38.0,14.0,98.0,0.245,36.0,10.0,4.0,54.0,8.0,2.0,10.0,0.0,55.0,3.0,Bucknell
09/12/2017,Davidson,3-2,5.0,0,69.0,20.0,172.0,0.285,63.0,5.0,10.0,77.0,5.0,3.0,20.0,3.0,87.0,0.0,Davidson
09/15/2017,@ George Mason,3-1,4.0,0,51.0,12.0,129.0,0.302,44.0,4.0,3.0,58.0,5.0,2.0,30.0,0.0,72.0,3.0,George Mason
09/16/2017,"Hampton @ Fairfax, Va.",3-0,3.0,0,36.0,7.0,68.0,0.426,31.0,5.0,3.0,25.0,0.0,2.0,14.0,0.0,50.0,0.0,Hampton
09/16/2017,"Loyola Maryland @ Fairfax, Va.",3-0,3.0,0,47.0,11.0,102.0,0.353,40.0,2.0,7.0,41.0,0.0,0.0,8.0,1.0,53.0,0.0,Loyola Maryland
09/22/2017,Marshall,3-1,4.0,0,52.0,21.0,171.0,0.181,47.0,4.0,6.0,68.0,1.0,1.0,24.0,1.0,69.0,5.0,Marshall
09/24/2017,Western Ky.,0-3,3.0,0,37.0,12.0,106.0,0.236,35.0,4.0,5.0,37.0,3.0,1.0,6.0,2.0,45.0,1.0,Western Ky.
09/29/2017,@ UAB,3-1,4.0,0,50.0,19.0,139.0,0.223,47.0,7.0,7.0,63.0,3.0,5.0,20.0,0.0,72.0,6.0,UAB
10/01/2017,@ Fla. Atlantic,1-3,4.0,0,49.0,16.0,151.0,0.219,45.0,3.0,4.0,57.0,2.0,1.0,25.0,3.0,65.5,1.0,Fla. Atlantic
10/06/2017,UTEP,3-1,4.0,0,53.0,8.0,120.0,0.375,49.0,4.0,6.0,58.0,0.0,1.0,26.0,3.0,71.0,0.0,UTEP
10/13/2017,@ FIU,3-0,3.0,0,40.0,16.0,97.0,0.247,38.0,0.0,5.0,40.0,1.0,3.0,16.0,2.0,51.0,1.0,FIU
10/15/2017,@ Middle Tenn.,2-3,5.0,0,42.0,20.0,135.0,0.163,39.0,3.0,2.0,57.0,12.0,1.0,38.0,2.0,65.0,1.0,Middle Tenn.
10/22/2017,North Texas,2-3,5.0,0,62.0,23.0,184.0,0.212,61.0,3.0,4.0,81.0,2.0,2.0,20.0,3.0,77.0,0.0,North Texas
10/27/2017,Southern Miss.,0-3,3.0,0,34.0,15.0,133.0,0.143,30.0,4.0,3.0,60.0,4.0,2.0,16.0,6.0,48.0,1.0,Southern Miss.
10/29/2017,Rice,1-3,4.0,0,50.0,23.0,172.0,0.157,48.0,4.0,4.0,76.0,4.0,2.0,20.0,3.0,66.0,2.0,Rice
11/03/2017,@ Louisiana Tech,3-0,3.0,0,50.0,7.0,106.0,0.406,44.0,0.0,5.0,51.0,1.0,1.0,22.0,0.0,62.0,0.0,Louisiana Tech
11/05/2017,@ Marshall,0-3,3.0,0,33.0,13.0,101.0,0.198,32.0,0.0,7.0,44.0,5.0,1.0,12.0,1.0,40.0,5.0,Marshall
11/09/2017,@ UTSA,3-1,4.0,0,55.0,11.0,141.0,0.312,53.0,3.0,13.0,56.0,2.0,2.0,32.0,7.0,76.0,2.0,UTSA
11/11/2017,Fla. Atlantic,0-3,3.0,0,33.0,11.0,99.0,0.222,30.0,1.0,5.0,33.0,3.0,0.0,14.0,6.0,41.0,3.0,Fla. Atlantic
11/17/2017,@ Western Ky.,1-3,4.0,0,33.0,25.0,123.0,0.065,31.0,8.0,7.0,39.0,6.0,4.0,8.0,2.0,49.0,3.0,Western Ky.
