date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
09/01/2017,"North Texas @ Chestnut Hill, Mass.",1-3,4.0,0,50.0,21.0,175.0,0.166,45.0,6.0,8.0,56.0,3.0,1.0,12.0,1.0,63.0,3.0,North Texas
09/01/2017,@ Boston College,3-2,5.0,0,67.0,24.0,181.0,0.238,65.0,0.0,5.0,79.0,7.0,1.0,12.0,2.0,74.0,4.0,Boston College
09/02/2017,"Bryant @ Chestnut Hill, Mass.",3-0,3.0,0,45.0,14.0,116.0,0.267,43.0,2.0,4.0,60.0,2.0,0.0,18.0,2.0,56.0,2.0,Bryant
09/06/2017,Seton Hall,3-2,5.0,0,69.0,35.0,180.0,0.189,66.0,1.0,7.0,73.0,1.0,2.0,16.0,2.0,80.0,1.0,Seton Hall
09/08/2017,"UAlbany @ Villanova, Pa",3-0,3.0,0,54.0,16.0,134.0,0.284,53.0,6.0,4.0,61.0,2.0,0.0,4.0,2.0,62.0,2.0,UAlbany
09/08/2017,@ Villanova,3-0,3.0,0,38.0,11.0,111.0,0.243,36.0,7.0,2.0,42.0,6.0,5.0,10.0,2.0,55.0,0.0,Villanova
09/09/2017,"UConn @ Villanova, Pa",3-1,4.0,0,54.0,21.0,142.0,0.232,49.0,5.0,6.0,62.0,3.0,0.0,21.0,3.0,69.5,0.0,UConn
09/15/2017,@ American,1-3,4.0,0,50.0,26.0,147.0,0.163,50.0,2.0,4.0,53.0,5.0,2.0,16.0,2.0,62.0,1.0,American
09/16/2017,"Howard @ Washington, DC",3-1,4.0,0,51.0,17.0,128.0,0.266,49.0,8.0,6.0,56.0,2.0,2.0,14.0,2.0,68.0,2.0,Howard
09/16/2017,"Iowa @ Washington, DC",0-3,3.0,0,32.0,14.0,100.0,0.18,30.0,3.0,7.0,35.0,5.0,1.0,6.0,1.0,39.0,2.0,Iowa
09/22/2017,Penn,3-0,3.0,0,44.0,18.0,100.0,0.26,40.0,5.0,5.0,39.0,2.0,6.0,12.0,0.0,61.0,2.0,Penn
09/29/2017,@ Brown,3-0,3.0,0,44.0,7.0,101.0,0.366,41.0,2.0,5.0,46.0,5.0,2.0,16.0,3.0,56.0,0.0,Brown
09/30/2017,@ Yale,3-1,4.0,0,60.0,19.0,166.0,0.247,57.0,5.0,9.0,78.0,3.0,1.0,14.0,0.0,73.0,0.0,Yale
10/06/2017,Dartmouth,3-1,4.0,0,65.0,21.0,138.0,0.319,58.0,5.0,8.0,58.0,4.0,2.0,10.0,1.0,77.0,2.0,Dartmouth
10/07/2017,Harvard,3-0,3.0,0,46.0,10.0,86.0,0.419,39.0,8.0,4.0,40.0,3.0,0.0,12.0,1.0,60.0,0.0,Harvard
10/13/2017,@ Cornell,1-3,4.0,0,54.0,33.0,193.0,0.109,51.0,2.0,2.0,93.0,7.0,1.0,10.0,2.0,62.0,1.0,Cornell
10/14/2017,@ Columbia,2-3,5.0,0,67.0,27.0,169.0,0.237,64.0,6.0,9.0,71.0,5.0,0.0,10.0,3.0,78.0,0.0,Columbia
10/20/2017,@ Penn,3-0,3.0,0,39.0,15.0,94.0,0.255,36.0,5.0,7.0,44.0,3.0,2.0,14.0,0.0,53.0,0.0,Penn
10/27/2017,Yale,0-3,3.0,0,32.0,17.0,105.0,0.143,31.0,2.0,2.0,36.0,8.0,0.0,12.0,0.0,40.0,3.0,Yale
10/28/2017,Brown,3-0,3.0,0,47.0,8.0,100.0,0.39,42.0,3.0,7.0,46.0,5.0,1.0,10.0,1.0,56.0,4.0,Brown
11/03/2017,Columbia,3-0,3.0,0,52.0,14.0,115.0,0.33,48.0,1.0,5.0,50.0,3.0,0.0,2.0,0.0,54.0,1.0,Columbia
11/04/2017,Cornell,3-0,3.0,0,49.0,7.0,114.0,0.368,43.0,5.0,7.0,54.0,3.0,3.0,2.0,0.0,58.0,0.0,Cornell
11/10/2017,@ Harvard,3-0,3.0,0,49.0,13.0,120.0,0.3,48.0,3.0,1.0,56.0,4.0,3.0,6.0,0.0,58.0,0.0,Harvard
11/11/2017,@ Dartmouth,2-3,5.0,0,69.0,27.0,164.0,0.256,62.0,5.0,8.0,61.0,3.0,2.0,16.0,0.0,84.0,0.0,Dartmouth
11/18/2017,@ Yale,3-0,3.0,0,43.0,15.0,122.0,0.23,37.0,1.0,4.0,61.0,4.0,1.0,8.0,2.0,49.0,0.0,Yale
12/01/2017,@ Iowa St.,0-3,3.0,0,33.0,18.0,118.0,0.127,32.0,2.0,2.0,50.0,5.0,0.0,8.0,1.0,39.0,1.0,Iowa St.
