date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2017,"Fla. Atlantic @ DeLand, Fla.",0-3,3.0,0,30.0,11.0,105.0,0.181,29.0,3.0,5.0,42.0,2.0,0.0,10.0,3.0,38.0,1.0,Fla. Atlantic,3,10.0,3.6666666666666665,35.0,9.666666666666666,1.0,1.6666666666666667,14.0,0.0,3.3333333333333335,1.0,12.666666666666666
08/26/2017,@ Stetson,3-1,4.0,0,63.0,11.0,152.0,0.342,55.0,6.0,1.0,63.0,2.0,0.0,14.0,5.0,76.0,0.0,Stetson,4,15.75,2.75,38.0,13.75,1.5,0.25,15.75,0.0,3.5,1.25,19.0
08/26/2017,"Central Conn. St. @ DeLand, Fla.",3-1,4.0,0,57.0,28.0,174.0,0.167,52.0,5.0,7.0,90.0,5.0,1.0,22.0,2.0,74.0,1.0,Central Conn. St.,4,14.25,7.0,43.5,13.0,1.25,1.75,22.5,0.25,5.5,0.5,18.5
08/30/2017,@ ULM,3-0,3.0,0,40.0,10.0,112.0,0.268,36.0,7.0,6.0,60.0,5.0,0.0,10.0,2.0,52.0,0.0,ULM,3,13.333333333333334,3.3333333333333335,37.333333333333336,12.0,2.3333333333333335,2.0,20.0,0.0,3.3333333333333335,0.6666666666666666,17.333333333333332
09/01/2017,"South Fla. @ Starkville, Miss.",3-1,4.0,0,55.0,12.0,114.0,0.377,51.0,5.0,9.0,43.0,3.0,0.0,10.0,2.0,65.0,0.0,South Fla.,4,13.75,3.0,28.5,12.75,1.25,2.25,10.75,0.0,2.5,0.5,16.25
09/01/2017,"Grambling @ Starkville, Miss.",3-0,3.0,0,35.0,10.0,88.0,0.284,34.0,8.0,8.0,53.0,1.0,1.0,16.0,1.0,52.0,0.0,Grambling,3,11.666666666666666,3.3333333333333335,29.333333333333332,11.333333333333334,2.6666666666666665,2.6666666666666665,17.666666666666668,0.3333333333333333,5.333333333333333,0.3333333333333333,17.333333333333332
09/02/2017,@ Mississippi St.,3-0,3.0,0,44.0,12.0,103.0,0.311,42.0,3.0,3.0,53.0,1.0,1.0,6.0,1.0,51.0,0.0,Mississippi St.,3,14.666666666666666,4.0,34.333333333333336,14.0,1.0,1.0,17.666666666666668,0.3333333333333333,2.0,0.3333333333333333,17.0
09/02/2017,"Tulane @ Starkville, Miss.",3-1,4.0,0,46.0,13.0,133.0,0.248,42.0,11.0,8.0,62.0,4.0,1.0,22.0,1.0,69.0,0.0,Tulane,4,11.5,3.25,33.25,10.5,2.75,2.0,15.5,0.25,5.5,0.25,17.25
09/08/2017,Texas Southern,3-0,3.0,0,33.0,11.0,84.0,0.262,33.0,6.0,8.0,43.0,2.0,1.0,14.0,0.0,47.0,1.0,Texas Southern,3,11.0,3.6666666666666665,28.0,11.0,2.0,2.6666666666666665,14.333333333333334,0.3333333333333333,4.666666666666667,0.0,15.666666666666666
09/08/2017,Tulsa,3-2,5.0,0,56.0,20.0,176.0,0.205,51.0,7.0,9.0,81.0,2.0,0.0,21.0,4.0,73.5,4.0,Tulsa,5,11.2,4.0,35.2,10.2,1.4,1.8,16.2,0.0,4.2,0.8,14.7
