date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,"Chicago St. @ Macomb, Ill.",3-1,4.0,0,57.0,20.0,178.0,0.208,52.0,3.0,10.0,88.0,2.0,0.0,14.0,0.0,67.0,3.0,Chicago St.
08/26/2017,@ Western Ill.,3-2,5.0,0,56.0,26.0,214.0,0.14,51.0,5.0,5.0,110.0,3.0,3.0,16.0,1.0,72.0,6.0,Western Ill.
08/26/2017,"Manhattan @ Macomb, Ill.",3-0,3.0,0,47.0,19.0,127.0,0.22,45.0,9.0,2.0,68.0,1.0,0.0,8.0,0.0,60.0,0.0,Manhattan
09/01/2017,@ Morgan St.,3-2,5.0,0,58.0,25.0,151.0,0.219,55.0,14.0,5.0,73.0,5.0,0.0,16.0,0.0,80.0,0.0,Morgan St.
09/01/2017,Ark.-Pine Bluff,3-0,3.0,0,36.0,13.0,103.0,0.223,33.0,13.0,4.0,52.0,2.0,2.0,6.0,0.0,54.0,0.0,Ark.-Pine Bluff
09/02/2017,@ Southeast Mo. St.,2-3,5.0,0,60.0,25.0,170.0,0.206,53.0,7.0,2.0,67.0,8.0,2.0,6.0,0.0,72.0,3.0,Southeast Mo. St.
09/08/2017,Indiana,0-3,3.0,0,26.0,15.0,105.0,0.105,24.0,5.0,4.0,47.0,5.0,0.0,24.0,3.0,43.0,0.0,Indiana
09/09/2017,UAB,3-2,5.0,0,64.0,25.0,172.0,0.227,55.0,4.0,1.0,76.0,4.0,1.0,16.0,1.0,77.0,0.0,UAB
09/09/2017,UT Martin,1-3,4.0,0,43.0,26.0,148.0,0.115,36.0,2.0,7.0,49.0,4.0,1.0,14.0,5.0,53.0,0.0,UT Martin
09/14/2017,@ Ball St.,0-3,3.0,0,27.0,15.0,94.0,0.128,26.0,2.0,4.0,39.0,7.0,0.0,6.0,0.0,32.0,5.0,Ball St.
09/15/2017,@ Butler,0-3,3.0,0,36.0,31.0,134.0,0.037,29.0,3.0,3.0,55.0,4.0,3.0,4.0,0.0,44.0,1.0,Butler
09/16/2017,"Duquesne @ Indianapolis, Ind.",2-3,5.0,0,50.0,25.0,140.0,0.179,46.0,10.0,8.0,48.0,5.0,2.0,20.0,0.0,72.0,2.0,Duquesne
09/22/2017,@ Indiana St.,2-3,5.0,0,65.0,32.0,176.0,0.188,61.0,5.0,7.0,79.0,5.0,3.0,10.0,0.0,78.0,6.0,Indiana St.
09/25/2017,Illinois St.,0-3,3.0,0,25.0,20.0,89.0,0.056,23.0,0.0,2.0,35.0,9.0,2.0,4.0,2.0,29.0,0.0,Illinois St.
09/29/2017,@ Southern Ill.,2-3,5.0,0,55.0,30.0,175.0,0.143,53.0,9.0,11.0,77.0,5.0,2.0,10.0,2.0,71.0,2.0,Southern Ill.
09/30/2017,@ Missouri St.,0-3,3.0,0,20.0,25.0,104.0,-0.048,18.0,2.0,2.0,38.0,6.0,1.0,14.0,1.0,30.0,5.0,Missouri St.
10/06/2017,Drake,1-3,4.0,0,38.0,26.0,153.0,0.078,38.0,4.0,6.0,69.0,4.0,2.0,16.0,0.0,52.0,0.0,Drake
10/07/2017,UNI,0-3,3.0,0,28.0,16.0,103.0,0.117,26.0,2.0,6.0,45.0,4.0,0.0,4.0,1.0,32.0,0.0,UNI
10/09/2017,Bradley,3-2,5.0,0,66.0,27.0,200.0,0.195,64.0,3.0,6.0,94.0,5.0,1.0,28.0,3.0,84.0,0.0,Bradley
10/13/2017,@ Loyola Chicago,3-2,5.0,0,45.0,21.0,155.0,0.155,39.0,5.0,3.0,64.0,9.0,0.0,18.0,2.0,59.0,3.0,Loyola Chicago
10/14/2017,@ Valparaiso,0-3,3.0,0,28.0,16.0,120.0,0.1,26.0,2.0,2.0,56.0,5.0,2.0,4.0,2.0,34.0,4.0,Valparaiso
10/20/2017,Indiana St.,3-2,5.0,0,51.0,28.0,162.0,0.142,48.0,6.0,3.0,74.0,8.0,1.0,16.0,3.0,66.0,0.0,Indiana St.
10/27/2017,Missouri St.,0-3,3.0,0,47.0,14.0,132.0,0.25,46.0,1.0,3.0,48.0,1.0,0.0,12.0,0.0,54.0,0.0,Missouri St.
10/28/2017,Southern Ill.,3-0,3.0,0,45.0,18.0,114.0,0.237,41.0,8.0,4.0,57.0,4.0,1.0,21.0,0.0,64.5,0.0,Southern Ill.
11/03/2017,@ UNI,0-3,3.0,0,33.0,18.0,109.0,0.138,30.0,0.0,4.0,49.0,2.0,0.0,9.0,1.0,37.5,2.0,UNI
11/04/2017,@ Drake,0-3,3.0,0,48.0,20.0,158.0,0.177,43.0,3.0,4.0,76.0,1.0,0.0,12.0,0.0,57.0,0.0,Drake
11/10/2017,Valparaiso,1-3,4.0,0,51.0,34.0,178.0,0.096,48.0,2.0,4.0,85.0,3.0,1.0,10.0,1.0,59.0,2.0,Valparaiso
11/11/2017,Loyola Chicago,0-3,3.0,0,36.0,24.0,127.0,0.094,32.0,3.0,1.0,62.0,8.0,1.0,10.0,1.0,45.0,0.0,Loyola Chicago
11/17/2017,@ Bradley,0-3,3.0,0,44.0,24.0,141.0,0.142,39.0,3.0,5.0,63.0,3.0,0.0,13.0,0.0,53.5,1.0,Bradley
11/18/2017,@ Illinois St.,0-3,3.0,0,23.0,22.0,115.0,0.009,22.0,2.0,6.0,46.0,4.0,0.0,2.0,1.0,26.0,2.0,Illinois St.
