date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2017,"Ohio St. @ Provo, Utah",1-3,4.0,0,44.0,35.0,132.0,0.068,42.0,2.0,7.0,42.0,9.0,0.0,8.0,3.0,50.0,1.0,Ohio St.,4,11.0,8.75,33.0,10.5,0.5,1.75,10.5,0.0,2.0,0.75,12.5
08/25/2017,@ BYU,0-3,3.0,0,40.0,28.0,104.0,0.115,35.0,1.0,10.0,34.0,5.0,1.0,8.0,2.0,46.0,0.0,BYU,3,13.333333333333334,9.333333333333334,34.666666666666664,11.666666666666666,0.3333333333333333,3.3333333333333335,11.333333333333334,0.3333333333333333,2.6666666666666665,0.6666666666666666,15.333333333333334
08/26/2017,"UTRGV @ Provo, Utah",1-3,4.0,0,62.0,37.0,166.0,0.151,59.0,1.0,7.0,44.0,1.0,1.0,12.0,1.0,70.0,0.0,UTRGV,4,15.5,9.25,41.5,14.75,0.25,1.75,11.0,0.25,3.0,0.25,17.5
09/01/2017,Illinois St.,0-3,3.0,0,29.0,19.0,86.0,0.116,28.0,3.0,10.0,28.0,7.0,0.0,8.0,2.0,36.0,1.0,Illinois St.,3,9.666666666666666,6.333333333333333,28.666666666666668,9.333333333333334,1.0,3.3333333333333335,9.333333333333334,0.0,2.6666666666666665,0.6666666666666666,12.0
09/02/2017,Kennesaw St.,0-3,3.0,0,39.0,15.0,102.0,0.235,37.0,3.0,10.0,36.0,5.0,1.0,6.0,2.0,46.0,1.0,Kennesaw St.,3,13.0,5.0,34.0,12.333333333333334,1.0,3.3333333333333335,12.0,0.3333333333333333,2.0,0.6666666666666666,15.333333333333334
09/02/2017,UC Irvine,1-3,4.0,0,45.0,24.0,114.0,0.184,41.0,11.0,9.0,35.0,8.0,1.0,6.0,5.0,60.0,0.0,UC Irvine,4,11.25,6.0,28.5,10.25,2.75,2.25,8.75,0.25,1.5,1.25,15.0
09/08/2017,"Pittsburgh @ Bowling Green, Ky.",0-3,3.0,0,27.0,19.0,72.0,0.111,26.0,6.0,13.0,18.0,5.0,0.0,8.0,1.0,37.0,2.0,Pittsburgh,3,9.0,6.333333333333333,24.0,8.666666666666666,2.0,4.333333333333333,6.0,0.0,2.6666666666666665,0.3333333333333333,12.333333333333334
09/09/2017,@ Western Ky.,0-3,3.0,0,32.0,19.0,105.0,0.124,30.0,3.0,10.0,27.0,1.0,3.0,4.0,1.0,40.0,0.0,Western Ky.,3,10.666666666666666,6.333333333333333,35.0,10.0,1.0,3.3333333333333335,9.0,1.0,1.3333333333333333,0.3333333333333333,13.333333333333334
09/09/2017,"ETSU @ Bowling Green, Ky.",2-3,5.0,0,56.0,36.0,175.0,0.114,51.0,9.0,11.0,69.0,7.0,0.0,12.0,2.0,71.0,3.0,ETSU,5,11.2,7.2,35.0,10.2,1.8,2.2,13.8,0.0,2.4,0.4,14.2
09/12/2017,@ Western Ill.,3-1,4.0,0,65.0,22.0,150.0,0.287,63.0,10.0,12.0,69.0,3.0,1.0,8.0,2.0,80.0,0.0,Western Ill.,4,16.25,5.5,37.5,15.75,2.5,3.0,17.25,0.25,2.0,0.5,20.0
09/15/2017,DePaul,1-3,4.0,0,45.0,22.0,134.0,0.172,42.0,9.0,8.0,60.0,10.0,0.0,12.0,5.0,60.0,2.0,DePaul,4,11.25,5.5,33.5,10.5,2.25,2.0,15.0,0.0,3.0,1.25,15.0
09/16/2017,"Little Rock @ St. Louis, Mo.",3-1,4.0,0,60.0,23.0,142.0,0.261,56.0,7.0,6.0,66.0,7.0,1.0,8.0,9.0,72.0,2.0,Little Rock,4,15.0,5.75,35.5,14.0,1.75,1.5,16.5,0.25,2.0,2.25,18.0
09/16/2017,Louisiana Tech,3-1,4.0,0,58.0,20.0,129.0,0.295,50.0,9.0,11.0,58.0,7.0,0.0,18.0,3.0,76.0,0.0,Louisiana Tech,4,14.5,5.0,32.25,12.5,2.25,2.75,14.5,0.0,4.5,0.75,19.0
09/22/2017,Dayton,0-3,3.0,0,31.0,27.0,105.0,0.038,31.0,4.0,7.0,35.0,4.0,2.0,6.0,2.0,40.0,0.0,Dayton,3,10.333333333333334,9.0,35.0,10.333333333333334,1.3333333333333333,2.3333333333333335,11.666666666666666,0.6666666666666666,2.0,0.6666666666666666,13.333333333333334
09/29/2017,La Salle,3-0,3.0,0,34.0,14.0,71.0,0.282,31.0,10.0,9.0,22.0,3.0,0.0,14.0,1.0,51.0,0.0,La Salle,3,11.333333333333334,4.666666666666667,23.666666666666668,10.333333333333334,3.3333333333333335,3.0,7.333333333333333,0.0,4.666666666666667,0.3333333333333333,17.0
10/01/2017,Duquesne,3-2,5.0,0,63.0,26.0,177.0,0.209,61.0,10.0,13.0,70.0,4.0,1.0,20.0,3.0,84.0,0.0,Duquesne,5,12.6,5.2,35.4,12.2,2.0,2.6,14.0,0.2,4.0,0.6,16.8
10/06/2017,@ Rhode Island,3-1,4.0,0,62.0,20.0,141.0,0.298,58.0,7.0,13.0,55.0,9.0,0.0,16.0,4.0,77.0,0.0,Rhode Island,4,15.5,5.0,35.25,14.5,1.75,3.25,13.75,0.0,4.0,1.0,19.25
10/07/2017,@ Fordham,3-2,5.0,0,68.0,20.0,161.0,0.298,60.0,6.0,14.0,72.0,9.0,1.0,16.0,1.0,83.0,0.0,Fordham,5,13.6,4.0,32.2,12.0,1.2,2.8,14.4,0.2,3.2,0.2,16.6
10/13/2017,@ Dayton,1-3,4.0,0,53.0,24.0,133.0,0.218,46.0,1.0,8.0,48.0,13.0,0.0,12.0,3.0,60.0,0.0,Dayton,4,13.25,6.0,33.25,11.5,0.25,2.0,12.0,0.0,3.0,0.75,15.0
10/20/2017,George Washington,3-0,3.0,0,37.0,18.0,90.0,0.211,34.0,7.0,9.0,33.0,6.0,1.0,10.0,1.0,50.0,0.0,George Washington,3,12.333333333333334,6.0,30.0,11.333333333333334,2.3333333333333335,3.0,11.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,16.666666666666668
10/22/2017,George Mason,3-0,3.0,0,50.0,13.0,107.0,0.346,49.0,3.0,12.0,50.0,4.0,0.0,12.0,3.0,59.0,3.0,George Mason,3,16.666666666666668,4.333333333333333,35.666666666666664,16.333333333333332,1.0,4.0,16.666666666666668,0.0,4.0,1.0,19.666666666666668
10/27/2017,@ VCU,0-3,3.0,0,37.0,21.0,122.0,0.131,35.0,3.0,4.0,44.0,1.0,1.0,8.0,2.0,45.0,2.0,VCU,3,12.333333333333334,7.0,40.666666666666664,11.666666666666666,1.0,1.3333333333333333,14.666666666666666,0.3333333333333333,2.6666666666666665,0.6666666666666666,15.0
10/29/2017,@ Davidson,2-3,5.0,0,71.0,30.0,170.0,0.241,67.0,10.0,20.0,66.0,8.0,0.0,4.0,1.0,83.0,0.0,Davidson,5,14.2,6.0,34.0,13.4,2.0,4.0,13.2,0.0,0.8,0.2,16.6
11/03/2017,Fordham,3-1,4.0,0,53.0,16.0,134.0,0.276,51.0,9.0,14.0,66.0,4.0,1.0,14.0,0.0,70.0,1.0,Fordham,4,13.25,4.0,33.5,12.75,2.25,3.5,16.5,0.25,3.5,0.0,17.5
11/05/2017,Rhode Island,3-1,4.0,0,62.0,25.0,130.0,0.285,57.0,7.0,17.0,62.0,8.0,0.0,14.0,3.0,76.0,2.0,Rhode Island,4,15.5,6.25,32.5,14.25,1.75,4.25,15.5,0.0,3.5,0.75,19.0
11/10/2017,@ George Mason,3-0,3.0,0,42.0,22.0,113.0,0.177,39.0,6.0,4.0,49.0,4.0,0.0,2.0,0.0,49.0,1.0,George Mason,3,14.0,7.333333333333333,37.666666666666664,13.0,2.0,1.3333333333333333,16.333333333333332,0.0,0.6666666666666666,0.0,16.333333333333332
11/11/2017,@ George Washington,3-0,3.0,0,49.0,10.0,105.0,0.371,49.0,8.0,10.0,40.0,0.0,1.0,6.0,3.0,61.0,0.0,George Washington,3,16.333333333333332,3.3333333333333335,35.0,16.333333333333332,2.6666666666666665,3.3333333333333335,13.333333333333334,0.3333333333333333,2.0,1.0,20.333333333333332
11/17/2017,"George Washington @ Pittsburgh, PA",2-3,5.0,0,63.0,38.0,164.0,0.152,61.0,5.0,11.0,60.0,6.0,3.0,12.0,1.0,77.0,1.0,George Washington,5,12.6,7.6,32.8,12.2,1.0,2.2,12.0,0.6,2.4,0.2,15.4
