date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,"Saint Francis (PA) @ Annapolis, Md.",3-0,3.0,0,43.0,14.0,97.0,0.299,41.0,2.0,6.0,40.0,3.0,6.0,8.0,1.0,55.0,2.0,Saint Francis 
08/26/2017,"Akron @ Annapolis, Md.",2-3,5.0,0,59.0,22.0,153.0,0.242,52.0,7.0,14.0,59.0,9.0,3.0,20.0,1.0,79.0,1.0,Akron
08/26/2017,@ Navy,2-3,5.0,0,67.0,22.0,170.0,0.265,65.0,5.0,6.0,64.0,4.0,2.0,16.0,2.0,82.0,2.0,Navy
09/01/2017,"UMass Lowell @ Brooklyn Heights, NY",3-1,4.0,0,43.0,23.0,125.0,0.16,38.0,9.0,14.0,61.0,3.0,2.0,22.0,1.0,65.0,0.0,UMass Lowell
09/01/2017,"NJIT @ Brooklyn Heights, NY",3-2,5.0,0,57.0,22.0,140.0,0.25,54.0,9.0,16.0,67.0,6.0,1.0,18.0,7.0,76.0,1.0,NJIT
09/02/2017,"Saint Peter's @ Brooklyn Heights, NY",3-1,4.0,0,51.0,21.0,111.0,0.27,48.0,12.0,11.0,44.0,12.0,0.0,12.0,2.0,69.0,6.0,Saint Peter's
09/02/2017,@ St. Francis Brooklyn,3-0,3.0,0,45.0,12.0,94.0,0.351,40.0,12.0,6.0,29.0,4.0,0.0,8.0,1.0,61.0,1.0,St. Francis Brooklyn
09/08/2017,"USC Upstate @ Winston-Salem, NC",3-1,4.0,0,57.0,20.0,162.0,0.228,53.0,10.0,8.0,71.0,2.0,3.0,16.0,0.0,78.0,0.0,USC Upstate
09/09/2017,@ Wake Forest,0-3,3.0,0,33.0,14.0,93.0,0.204,31.0,6.0,12.0,27.0,1.0,0.0,6.0,0.0,42.0,0.0,Wake Forest
09/09/2017,"William & Mary @ Winston-Salem, N.C.",3-0,3.0,0,46.0,9.0,115.0,0.322,43.0,5.0,6.0,56.0,0.0,2.0,10.0,3.0,58.0,1.0,William & Mary
