date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,@ Col. of Charleston,0-3,3.0,0,23.0,21.0,130.0,0.015,21.0,0.0,4.0,60.0,3.0,1.0,6.0,0.0,27.0,0.0,Col. of Charleston
08/26/2017,"Denver @ Charleston, S.C.",1-3,4.0,0,41.0,24.0,152.0,0.112,39.0,5.0,3.0,60.0,5.0,3.0,2.0,0.0,50.0,1.0,Denver
08/26/2017,"Tennessee St. @ Charleston, S.C.",2-3,5.0,0,53.0,25.0,218.0,0.128,51.0,11.0,5.0,106.0,9.0,3.0,12.0,4.0,73.0,2.0,Tennessee St.
09/01/2017,"Wofford @ Boiling Springs, NC",0-3,3.0,0,31.0,16.0,114.0,0.132,26.0,3.0,2.0,47.0,5.0,0.0,8.0,0.0,38.0,0.0,Wofford
09/01/2017,@ Gardner-Webb,3-2,5.0,0,56.0,23.0,149.0,0.221,51.0,5.0,7.0,64.0,4.0,2.0,12.0,1.0,69.0,1.0,Gardner-Webb
09/02/2017,"N.C. Central @ Boiling Springs, NC",3-0,3.0,0,46.0,24.0,125.0,0.176,42.0,3.0,3.0,63.0,2.0,2.0,8.0,0.0,55.0,1.0,N.C. Central
09/06/2017,@ Charlotte,0-3,3.0,0,40.0,24.0,122.0,0.131,38.0,1.0,2.0,51.0,9.0,0.0,8.0,1.0,45.0,0.0,Charlotte
09/08/2017,"UMES @ Winston-Salem, NC",1-3,4.0,0,51.0,25.0,158.0,0.165,50.0,2.0,4.0,79.0,10.0,0.0,10.0,0.0,58.0,0.0,UMES
09/09/2017,"William & Mary @ Winston-Salem, N.C.",3-2,5.0,0,49.0,18.0,155.0,0.2,47.0,6.0,5.0,58.0,6.0,1.0,16.0,0.0,64.0,0.0,William & Mary
09/09/2017,@ Wake Forest,2-3,5.0,0,47.0,26.0,196.0,0.107,41.0,5.0,9.0,78.0,8.0,2.0,16.0,1.0,62.0,0.0,Wake Forest
09/15/2017,"Furman @ Knoxville, Tenn.",0-3,3.0,0,20.0,14.0,89.0,0.067,18.0,3.0,8.0,33.0,7.0,1.0,4.0,1.0,26.0,2.0,Furman
09/16/2017,"Marshall @ Knoxville, Tenn.",0-3,3.0,0,30.0,15.0,98.0,0.153,29.0,3.0,8.0,39.0,5.0,0.0,6.0,1.0,36.0,0.0,Marshall
09/16/2017,@ Tennessee,1-3,4.0,0,43.0,17.0,140.0,0.186,41.0,3.0,6.0,62.0,6.0,1.0,2.0,0.0,48.0,3.0,Tennessee
09/23/2017,@ NJIT,3-2,5.0,0,44.0,19.0,147.0,0.17,40.0,7.0,7.0,51.0,10.0,5.0,10.0,1.0,61.0,1.0,NJIT
09/29/2017,Jacksonville,2-3,5.0,0,65.0,33.0,199.0,0.161,56.0,4.0,7.0,94.0,5.0,3.0,6.0,6.0,75.0,1.0,Jacksonville
10/01/2017,North Florida,3-0,3.0,0,49.0,15.0,121.0,0.281,42.0,5.0,8.0,51.0,6.0,1.0,14.0,3.0,62.0,0.0,North Florida
10/06/2017,@ FGCU,0-3,3.0,0,31.0,13.0,107.0,0.168,28.0,1.0,10.0,33.0,2.0,0.0,12.0,0.0,38.0,1.0,FGCU
10/07/2017,@ Stetson,1-3,4.0,0,62.0,29.0,195.0,0.169,59.0,2.0,6.0,85.0,5.0,0.0,6.0,4.0,67.0,2.0,Stetson
10/13/2017,@ Kennesaw St.,0-3,3.0,0,28.0,14.0,99.0,0.141,26.0,0.0,6.0,37.0,6.0,2.0,8.0,1.0,34.0,0.0,Kennesaw St.
10/14/2017,@ Lipscomb,0-3,3.0,0,31.0,12.0,97.0,0.196,28.0,0.0,4.0,31.0,6.0,0.0,12.0,2.0,37.0,0.0,Lipscomb
10/18/2017,@ Presbyterian,3-2,5.0,0,76.0,30.0,197.0,0.234,69.0,3.0,6.0,88.0,5.0,4.0,2.0,2.0,84.0,4.0,Presbyterian
10/21/2017,NJIT,3-1,4.0,0,44.0,19.0,140.0,0.179,41.0,8.0,4.0,61.0,5.0,2.0,14.0,2.0,61.0,0.0,NJIT
10/27/2017,Lipscomb,0-3,3.0,0,42.0,12.0,107.0,0.28,36.0,1.0,4.0,42.0,4.0,2.0,4.0,3.0,47.0,0.0,Lipscomb
10/29/2017,Kennesaw St.,0-3,3.0,0,30.0,21.0,118.0,0.076,28.0,3.0,4.0,50.0,3.0,2.0,6.0,1.0,38.0,1.0,Kennesaw St.
11/03/2017,Stetson,3-0,3.0,0,56.0,17.0,168.0,0.232,51.0,6.0,6.0,73.0,4.0,0.0,8.0,1.0,66.0,0.0,Stetson
11/05/2017,FGCU,1-3,4.0,0,51.0,23.0,182.0,0.154,45.0,2.0,3.0,86.0,3.0,0.0,8.0,3.0,57.0,0.0,FGCU
11/10/2017,@ North Florida,0-3,3.0,0,30.0,15.0,120.0,0.125,25.0,1.0,3.0,51.0,5.0,2.0,10.0,3.0,38.0,0.0,North Florida
11/11/2017,@ Jacksonville,2-3,5.0,0,59.0,22.0,201.0,0.184,58.0,3.0,7.0,87.0,6.0,6.0,16.0,3.0,76.0,1.0,Jacksonville
11/16/2017,"FGCU @ Nashville, Tennessee",0-3,3.0,0,31.0,19.0,128.0,0.094,27.0,3.0,4.0,52.0,6.0,0.0,4.0,1.0,36.0,0.0,FGCU
