date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,"McNeese @ Arligton, Texas",2-3,5.0,0,70.0,40.0,221.0,0.136,65.0,8.0,9.0,93.0,2.0,2.0,4.0,4.0,82.0,5.0,McNeese
08/26/2017,"Southern U. @ Arlington, Texas",3-0,3.0,0,40.0,15.0,92.0,0.272,37.0,10.0,13.0,33.0,2.0,2.0,2.0,2.0,53.0,3.0,Southern U.
08/26/2017,@ UT Arlington,2-3,5.0,0,58.0,21.0,161.0,0.23,54.0,7.0,10.0,64.0,3.0,1.0,20.0,3.0,76.0,3.0,UT Arlington
09/08/2017,McNeese,2-3,5.0,0,62.0,39.0,208.0,0.111,57.0,9.0,8.0,97.0,6.0,5.0,10.0,7.0,81.0,2.0,McNeese
09/08/2017,Stetson,3-1,4.0,0,57.0,26.0,158.0,0.196,54.0,5.0,9.0,74.0,5.0,6.0,16.0,1.0,76.0,2.0,Stetson
09/09/2017,Mississippi St.,3-1,4.0,0,48.0,26.0,130.0,0.169,44.0,11.0,12.0,52.0,3.0,1.0,6.0,0.0,63.0,2.0,Mississippi St.
09/13/2017,Prairie View,3-0,3.0,0,43.0,17.0,110.0,0.236,38.0,5.0,5.0,53.0,4.0,4.0,6.0,3.0,55.0,2.0,Prairie View
09/16/2017,@ LSU,0-3,3.0,0,29.0,27.0,101.0,0.02,29.0,4.0,4.0,34.0,6.0,2.0,8.0,0.0,39.0,1.0,LSU
09/22/2017,@ Tulsa,1-3,4.0,0,42.0,32.0,154.0,0.065,37.0,5.0,4.0,71.0,6.0,1.0,14.0,2.0,55.0,4.0,Tulsa
09/24/2017,@ SMU,0-3,3.0,0,36.0,22.0,126.0,0.111,34.0,5.0,8.0,55.0,2.0,0.0,16.0,2.0,49.0,1.0,SMU
09/29/2017,UConn,3-0,3.0,0,36.0,14.0,107.0,0.206,35.0,4.0,7.0,46.0,0.0,6.0,10.0,3.0,51.0,1.0,UConn
10/01/2017,Temple,2-3,5.0,0,71.0,25.0,192.0,0.24,66.0,6.0,11.0,78.0,5.0,4.0,6.0,3.0,84.0,3.0,Temple
10/06/2017,Memphis,3-0,3.0,0,46.0,13.0,120.0,0.275,44.0,6.0,2.0,53.0,0.0,0.0,22.0,0.0,63.0,5.0,Memphis
10/08/2017,Wichita St.,0-3,3.0,0,26.0,20.0,107.0,0.056,25.0,2.0,4.0,40.0,0.0,1.0,2.0,1.0,30.0,1.0,Wichita St.
10/13/2017,@ Cincinnati,1-3,4.0,0,57.0,26.0,168.0,0.185,52.0,4.0,7.0,71.0,3.0,3.0,6.0,1.0,67.0,4.0,Cincinnati
10/15/2017,@ East Carolina,1-3,4.0,0,56.0,23.0,164.0,0.201,50.0,3.0,10.0,66.0,3.0,2.0,8.0,2.0,65.0,6.0,East Carolina
10/20/2017,UCF,3-1,4.0,0,67.0,23.0,178.0,0.247,64.0,4.0,5.0,83.0,3.0,3.0,12.0,1.0,80.0,1.0,UCF
10/22/2017,South Fla.,3-0,3.0,0,50.0,12.0,126.0,0.302,47.0,9.0,4.0,62.0,4.0,1.0,8.0,4.0,64.0,0.0,South Fla.
10/27/2017,@ Temple,0-3,3.0,0,40.0,17.0,125.0,0.184,38.0,1.0,4.0,55.0,1.0,1.0,10.0,3.0,47.0,4.0,Temple
10/29/2017,@ UConn,3-2,5.0,0,60.0,26.0,189.0,0.18,57.0,8.0,4.0,82.0,3.0,2.0,13.0,0.0,76.5,5.0,UConn
11/03/2017,SMU,2-3,5.0,0,71.0,37.0,233.0,0.146,68.0,4.0,10.0,115.0,3.0,1.0,22.0,1.0,87.0,7.0,SMU
11/05/2017,Tulsa,1-3,4.0,0,46.0,20.0,178.0,0.146,44.0,10.0,8.0,81.0,6.0,2.0,8.0,2.0,62.0,3.0,Tulsa
11/10/2017,@ South Fla.,3-0,3.0,0,54.0,13.0,126.0,0.325,48.0,6.0,6.0,52.0,3.0,1.0,6.0,1.0,64.0,3.0,South Fla.
11/12/2017,@ UCF,0-3,3.0,0,22.0,22.0,110.0,0.0,21.0,3.0,4.0,51.0,3.0,0.0,6.0,0.0,28.0,1.0,UCF
11/17/2017,East Carolina,2-3,5.0,0,59.0,25.0,184.0,0.185,53.0,15.0,7.0,84.0,7.0,4.0,10.0,1.0,83.0,2.0,East Carolina
11/19/2017,Cincinnati,0-3,3.0,0,33.0,16.0,112.0,0.152,32.0,1.0,9.0,48.0,7.0,2.0,12.0,3.0,42.0,2.0,Cincinnati
11/22/2017,Tulane,3-1,4.0,0,54.0,18.0,145.0,0.248,51.0,8.0,11.0,70.0,4.0,4.0,20.0,3.0,76.0,0.0,Tulane
11/24/2017,@ Tulane,3-2,5.0,0,63.0,20.0,187.0,0.23,63.0,4.0,7.0,92.0,4.0,5.0,14.0,3.0,79.0,4.0,Tulane
