date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,"Fordham @ New Orleans, La.",1-3,4.0,0,37.0,22.0,94.0,0.16,33.0,7.0,10.0,25.0,15.0,3.0,10.0,0.0,52.0,4.0,Fordham
08/25/2017,"Alcorn @ New Orleans, La.",3-0,3.0,0,34.0,13.0,78.0,0.269,34.0,6.0,7.0,41.0,2.0,1.0,12.0,3.0,47.0,4.0,Alcorn
08/26/2017,@ New Orleans,2-3,5.0,0,49.0,26.0,134.0,0.172,45.0,5.0,7.0,58.0,9.0,1.0,18.0,4.0,64.0,1.0,New Orleans
09/01/2017,Ark.-Pine Bluff,3-0,3.0,0,37.0,11.0,81.0,0.321,34.0,9.0,2.0,39.0,2.0,1.0,12.0,0.0,53.0,0.0,Ark.-Pine Bluff
09/01/2017,Morgan St.,3-0,3.0,0,35.0,15.0,86.0,0.233,34.0,8.0,5.0,39.0,7.0,3.0,8.0,0.0,50.0,0.0,Morgan St.
09/02/2017,Evansville,3-2,5.0,0,61.0,29.0,177.0,0.181,57.0,8.0,4.0,70.0,7.0,1.0,14.0,0.0,77.0,2.0,Evansville
09/04/2017,Western Ill.,3-2,5.0,0,68.0,17.0,138.0,0.37,62.0,8.0,8.0,56.0,8.0,0.0,16.0,0.0,84.0,2.0,Western Ill.
09/08/2017,"Montana @ Des Moines, Iowa",2-3,5.0,0,45.0,25.0,153.0,0.131,43.0,6.0,6.0,58.0,7.0,3.0,14.0,2.0,61.0,1.0,Montana
09/08/2017,@ Drake,0-3,3.0,0,28.0,24.0,118.0,0.034,28.0,4.0,3.0,55.0,4.0,2.0,12.0,2.0,40.0,1.0,Drake
09/09/2017,"Omaha @ Des Moines, Iowa",1-3,4.0,0,42.0,23.0,124.0,0.153,36.0,7.0,6.0,46.0,5.0,3.0,20.0,4.0,62.0,3.0,Omaha
09/12/2017,@ Southern Ill.,2-3,5.0,0,63.0,24.0,164.0,0.238,59.0,6.0,4.0,66.0,7.0,2.0,12.0,1.0,77.0,1.0,Southern Ill.
09/15/2017,"Eastern Mich. @ Chicago, IL",0-3,3.0,0,34.0,21.0,101.0,0.129,34.0,2.0,5.0,32.0,3.0,5.0,8.0,0.0,45.0,2.0,Eastern Mich.
09/15/2017,Wright St. @ Chicago State,0-3,3.0,0,28.0,15.0,96.0,0.135,26.0,3.0,3.0,34.0,3.0,0.0,10.0,1.0,36.0,2.0,Wright St.
09/16/2017,@ Chicago St.,2-3,5.0,0,67.0,23.0,163.0,0.27,62.0,3.0,5.0,72.0,3.0,4.0,18.0,1.0,83.0,2.0,Chicago St.
09/19/2017,@ UT Martin,1-3,4.0,0,56.0,26.0,145.0,0.207,50.0,2.0,3.0,56.0,4.0,5.0,10.0,14.0,68.0,4.0,UT Martin
09/23/2017,Jacksonville St.,3-0,3.0,0,47.0,11.0,101.0,0.356,44.0,10.0,2.0,40.0,1.0,1.0,14.0,1.0,65.0,1.0,Jacksonville St.
09/29/2017,Austin Peay,0-3,3.0,0,32.0,11.0,104.0,0.202,30.0,0.0,2.0,52.0,6.0,2.0,6.0,0.0,37.0,7.0,Austin Peay
09/30/2017,Murray St.,1-3,4.0,0,42.0,23.0,154.0,0.123,38.0,7.0,11.0,67.0,9.0,1.0,34.0,0.0,67.0,2.0,Murray St.
10/06/2017,@ Eastern Ill.,0-3,3.0,0,30.0,20.0,112.0,0.089,30.0,3.0,4.0,60.0,8.0,0.0,14.0,2.0,40.0,1.0,Eastern Ill.
10/07/2017,@ SIUE,1-3,4.0,0,39.0,21.0,157.0,0.115,36.0,5.0,7.0,73.0,7.0,2.0,20.0,1.0,56.0,4.0,SIUE
10/13/2017,@ Tennessee St.,3-0,3.0,0,42.0,12.0,115.0,0.261,39.0,3.0,2.0,56.0,0.0,1.0,6.0,3.0,49.0,0.0,Tennessee St.
10/14/2017,@ Belmont,0-3,3.0,0,18.0,18.0,87.0,0.0,15.0,5.0,4.0,34.0,4.0,0.0,8.0,1.0,27.0,1.0,Belmont
10/20/2017,Morehead St.,3-0,3.0,0,48.0,9.0,105.0,0.371,47.0,6.0,7.0,39.0,1.0,2.0,8.0,0.0,60.0,2.0,Morehead St.
10/21/2017,Eastern Ky.,0-3,3.0,0,36.0,18.0,120.0,0.15,35.0,1.0,6.0,59.0,4.0,5.0,14.0,0.0,49.0,3.0,Eastern Ky.
10/24/2017,UT Martin,3-2,5.0,0,62.0,23.0,173.0,0.225,58.0,8.0,6.0,73.0,6.0,0.0,24.0,0.0,82.0,4.0,UT Martin
10/27/2017,@ Tennessee Tech,3-0,3.0,0,45.0,14.0,125.0,0.248,44.0,2.0,5.0,57.0,4.0,3.0,8.0,0.0,54.0,4.0,Tennessee Tech
11/03/2017,@ Murray St.,2-3,5.0,0,61.0,25.0,196.0,0.184,56.0,3.0,4.0,109.0,7.0,1.0,16.0,1.0,73.0,3.0,Murray St.
11/04/2017,@ Austin Peay,0-3,3.0,0,28.0,11.0,107.0,0.159,27.0,1.0,1.0,45.0,9.0,2.0,17.0,1.0,39.5,3.0,Austin Peay
11/10/2017,SIUE,2-3,5.0,0,54.0,17.0,155.0,0.239,47.0,3.0,5.0,68.0,7.0,4.0,16.0,0.0,69.0,2.0,SIUE
11/11/2017,Eastern Ill.,3-2,5.0,0,64.0,25.0,165.0,0.236,59.0,5.0,2.0,81.0,5.0,2.0,10.0,4.0,76.0,1.0,Eastern Ill.
