date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2017,"Saint Louis @ Provo, Utah",3-1,4.0,0,46.0,14.0,106.0,0.302,45.0,9.0,9.0,44.0,2.0,4.0,28.0,4.0,73.0,0.0,Saint Louis,4,11.5,3.5,26.5,11.25,2.25,2.25,11.0,1.0,7.0,1.0,18.25
08/25/2017,"UTRGV @ Provo, Utah",3-0,3.0,0,47.0,6.0,91.0,0.451,44.0,8.0,7.0,46.0,1.0,2.0,4.0,3.0,59.0,0.0,UTRGV,3,15.666666666666666,2.0,30.333333333333332,14.666666666666666,2.6666666666666665,2.3333333333333335,15.333333333333334,0.6666666666666666,1.3333333333333333,1.0,19.666666666666668
08/26/2017,@ BYU,1-3,4.0,0,45.0,24.0,143.0,0.147,43.0,3.0,9.0,65.0,3.0,1.0,18.0,5.0,58.0,0.0,BYU,4,11.25,6.0,35.75,10.75,0.75,2.25,16.25,0.25,4.5,1.25,14.5
09/01/2017,Missouri St.,1-3,4.0,0,61.0,18.0,148.0,0.291,58.0,2.0,12.0,65.0,8.0,0.0,12.0,2.0,69.0,1.0,Missouri St.,4,15.25,4.5,37.0,14.5,0.5,3.0,16.25,0.0,3.0,0.5,17.25
09/02/2017,Lipscomb,3-0,3.0,0,44.0,10.0,105.0,0.324,42.0,1.0,6.0,57.0,6.0,3.0,26.0,0.0,61.0,2.0,Lipscomb,3,14.666666666666666,3.3333333333333335,35.0,14.0,0.3333333333333333,2.0,19.0,1.0,8.666666666666666,0.0,20.333333333333332
09/02/2017,Oakland,3-1,4.0,0,60.0,17.0,148.0,0.291,56.0,3.0,12.0,69.0,5.0,2.0,20.0,2.0,75.0,0.0,Oakland,4,15.0,4.25,37.0,14.0,0.75,3.0,17.25,0.5,5.0,0.5,18.75
09/08/2017,Notre Dame,3-0,3.0,0,46.0,15.0,124.0,0.25,43.0,1.0,5.0,56.0,3.0,2.0,8.0,1.0,53.0,0.0,Notre Dame,3,15.333333333333334,5.0,41.333333333333336,14.333333333333334,0.3333333333333333,1.6666666666666667,18.666666666666668,0.6666666666666666,2.6666666666666665,0.3333333333333333,17.666666666666668
09/10/2017,@ Notre Dame,1-3,4.0,0,61.0,32.0,205.0,0.141,59.0,3.0,8.0,109.0,3.0,0.0,6.0,3.0,67.0,1.0,Notre Dame,4,15.25,8.0,51.25,14.75,0.75,2.0,27.25,0.0,1.5,0.75,16.75
09/15/2017,NIU,3-1,4.0,0,62.0,30.0,168.0,0.19,56.0,4.0,10.0,71.0,2.0,3.0,6.0,1.0,72.0,1.0,NIU,4,15.5,7.5,42.0,14.0,1.0,2.5,17.75,0.75,1.5,0.25,18.0
09/15/2017,Western Ky.,0-3,3.0,0,38.0,11.0,91.0,0.297,33.0,1.0,10.0,18.0,5.0,0.0,8.0,1.0,43.0,2.0,Western Ky.,3,12.666666666666666,3.6666666666666665,30.333333333333332,11.0,0.3333333333333333,3.3333333333333335,6.0,0.0,2.6666666666666665,0.3333333333333333,14.333333333333334
