date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,Southeastern La.,3-0,3.0,0,40.0,15.0,98.0,0.255,40.0,7.0,7.0,40.0,3.0,2.0,8.0,1.0,53.0,2.0,Southeastern La.
08/25/2017,Ohio,2-3,5.0,0,55.0,24.0,148.0,0.209,50.0,11.0,15.0,60.0,4.0,0.0,14.0,3.0,73.0,3.0,Ohio
08/26/2017,Murray St.,1-3,4.0,0,44.0,22.0,137.0,0.161,42.0,5.0,19.0,52.0,6.0,1.0,14.0,4.0,57.0,3.0,Murray St.
09/01/2017,"Milwaukee @ Chicago, Ill.",0-3,3.0,0,39.0,24.0,133.0,0.113,39.0,5.0,5.0,49.0,5.0,1.0,4.0,1.0,47.0,2.0,Milwaukee
09/02/2017,"Fairfield @ Chicago, Ill.",3-2,5.0,0,55.0,21.0,152.0,0.224,54.0,2.0,12.0,67.0,6.0,1.0,20.0,2.0,68.0,4.0,Fairfield
09/03/2017,@ Loyola Chicago,1-3,4.0,0,60.0,24.0,151.0,0.238,57.0,2.0,11.0,56.0,2.0,0.0,8.0,3.0,66.0,2.0,Loyola Chicago
09/08/2017,"Delaware St. @ Las Cruces, N.M.",3-0,3.0,0,45.0,12.0,90.0,0.367,40.0,5.0,5.0,44.0,6.0,0.0,0.0,0.0,50.0,0.0,Delaware St.
09/08/2017,@ UTEP,1-3,4.0,0,49.0,23.0,136.0,0.191,47.0,4.0,6.0,47.0,4.0,3.0,4.0,5.0,58.0,0.0,UTEP
09/09/2017,"Abilene Christian @ Las Cruces, N.M.",2-3,5.0,0,53.0,35.0,155.0,0.116,49.0,5.0,3.0,64.0,7.0,0.0,12.0,0.0,64.0,4.0,Abilene Christian
09/09/2017,@ New Mexico St.,0-3,3.0,0,32.0,19.0,114.0,0.114,31.0,2.0,1.0,48.0,6.0,0.0,10.0,1.0,39.0,1.0,New Mexico St.
09/12/2017,Alabama,1-3,4.0,0,43.0,31.0,153.0,0.078,42.0,5.0,10.0,66.0,7.0,1.0,6.0,1.0,52.0,4.0,Alabama
09/15/2017,"FGCU @ Bloomington, Ind.",0-3,3.0,0,40.0,15.0,98.0,0.255,37.0,5.0,12.0,42.0,10.0,2.0,12.0,1.0,53.0,2.0,FGCU
09/16/2017,"UNLV @ Bloomington, Ind.",3-1,4.0,0,57.0,23.0,128.0,0.266,56.0,7.0,9.0,61.0,5.0,0.0,4.0,0.0,66.0,3.0,UNLV
09/16/2017,@ Indiana,3-2,5.0,0,55.0,24.0,160.0,0.194,51.0,7.0,7.0,59.0,5.0,2.0,12.0,1.0,70.0,2.0,Indiana
09/22/2017,The Citadel,0-3,3.0,0,33.0,21.0,114.0,0.105,32.0,1.0,8.0,49.0,6.0,0.0,14.0,3.0,41.0,1.0,The Citadel
09/23/2017,Wofford,3-1,4.0,0,57.0,17.0,147.0,0.272,54.0,5.0,9.0,61.0,5.0,2.0,4.0,4.0,66.0,1.0,Wofford
09/29/2017,@ Western Caro.,3-1,4.0,0,59.0,22.0,162.0,0.228,58.0,8.0,11.0,81.0,6.0,2.0,10.0,3.0,74.0,2.0,Western Caro.
09/30/2017,@ UNC Greensboro,3-2,5.0,0,63.0,21.0,183.0,0.23,62.0,11.0,18.0,93.0,4.0,2.0,8.0,2.0,80.0,0.0,UNC Greensboro
10/06/2017,@ Chattanooga,1-3,4.0,0,44.0,24.0,145.0,0.138,42.0,6.0,7.0,77.0,5.0,0.0,14.0,5.0,57.0,2.0,Chattanooga
10/07/2017,@ ETSU,1-3,4.0,0,36.0,22.0,130.0,0.108,35.0,2.0,7.0,61.0,7.0,2.0,24.0,0.0,52.0,0.0,ETSU
10/11/2017,Mercer,3-1,4.0,0,61.0,27.0,176.0,0.193,58.0,4.0,10.0,95.0,3.0,0.0,10.0,1.0,70.0,3.0,Mercer
10/14/2017,Furman,0-3,3.0,0,39.0,22.0,123.0,0.138,37.0,3.0,5.0,56.0,8.0,1.0,8.0,1.0,47.0,3.0,Furman
10/20/2017,@ Wofford,0-3,3.0,0,38.0,17.0,100.0,0.21,38.0,3.0,8.0,41.0,5.0,1.0,4.0,1.0,44.0,2.0,Wofford
10/21/2017,@ The Citadel,3-1,4.0,0,48.0,16.0,133.0,0.241,43.0,8.0,11.0,57.0,6.0,1.0,12.0,0.0,63.0,0.0,The Citadel
10/27/2017,UNC Greensboro,2-3,5.0,0,56.0,33.0,158.0,0.146,53.0,8.0,7.0,53.0,6.0,2.0,8.0,6.0,70.0,5.0,UNC Greensboro
10/28/2017,Western Caro.,3-1,4.0,0,62.0,21.0,182.0,0.225,60.0,2.0,7.0,81.0,4.0,0.0,12.0,4.0,70.0,3.0,Western Caro.
11/03/2017,ETSU,1-3,4.0,0,43.0,27.0,126.0,0.127,42.0,2.0,6.0,41.0,4.0,1.0,4.0,2.0,48.0,1.0,ETSU
11/04/2017,Chattanooga,3-2,5.0,0,65.0,19.0,162.0,0.284,60.0,9.0,12.0,65.0,8.0,3.0,14.0,4.0,84.0,5.0,Chattanooga
11/08/2017,@ Mercer,3-2,5.0,0,61.0,23.0,188.0,0.202,60.0,7.0,13.0,86.0,7.0,4.0,16.0,2.0,80.0,0.0,Mercer
11/10/2017,@ Furman,0-3,3.0,0,35.0,24.0,129.0,0.085,34.0,3.0,8.0,55.0,3.0,2.0,14.0,3.0,47.0,2.0,Furman
11/17/2017,"Wofford @ Cullowhee, N.C.",2-3,5.0,0,66.0,23.0,186.0,0.231,62.0,4.0,12.0,80.0,4.0,4.0,8.0,4.0,78.0,0.0,Wofford
