date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2017,Presbyterian,3-0,3.0,0,40.0,11.0,96.0,0.302,40.0,7.0,10.0,39.0,6.0,0.0,4.0,2.0,49.0,1.0,Presbyterian,3,13.333333333333334,3.6666666666666665,32.0,13.333333333333334,2.3333333333333335,3.3333333333333335,13.0,0.0,1.3333333333333333,0.6666666666666666,16.333333333333332
08/25/2017,George Mason,3-0,3.0,0,39.0,10.0,86.0,0.337,34.0,5.0,11.0,35.0,2.0,1.0,8.0,3.0,49.0,0.0,George Mason,3,13.0,3.3333333333333335,28.666666666666668,11.333333333333334,1.6666666666666667,3.6666666666666665,11.666666666666666,0.3333333333333333,2.6666666666666665,1.0,16.333333333333332
08/26/2017,UNC Asheville,3-0,3.0,0,46.0,15.0,99.0,0.313,40.0,7.0,7.0,44.0,3.0,0.0,6.0,1.0,56.0,0.0,UNC Asheville,3,15.333333333333334,5.0,33.0,13.333333333333334,2.3333333333333335,2.3333333333333335,14.666666666666666,0.0,2.0,0.3333333333333333,18.666666666666668
08/26/2017,LIU,3-0,3.0,0,41.0,15.0,89.0,0.292,39.0,2.0,6.0,45.0,2.0,0.0,12.0,2.0,49.0,1.0,LIU,3,13.666666666666666,5.0,29.666666666666668,13.0,0.6666666666666666,2.0,15.0,0.0,4.0,0.6666666666666666,16.333333333333332
09/01/2017,@ Ohio,3-0,3.0,0,45.0,13.0,93.0,0.344,45.0,7.0,3.0,45.0,2.0,1.0,10.0,0.0,58.0,0.0,Ohio,3,15.0,4.333333333333333,31.0,15.0,2.3333333333333335,1.0,15.0,0.3333333333333333,3.3333333333333335,0.0,19.333333333333332
09/01/2017,"High Point @ Athens, Ohio",1-3,4.0,0,57.0,21.0,154.0,0.234,55.0,4.0,12.0,66.0,8.0,2.0,12.0,0.0,69.0,0.0,High Point,4,14.25,5.25,38.5,13.75,1.0,3.0,16.5,0.5,3.0,0.0,17.25
09/02/2017,"Oklahoma @ Athens, Ohio",3-0,3.0,0,46.0,19.0,93.0,0.29,43.0,6.0,4.0,40.0,1.0,1.0,16.0,0.0,61.0,0.0,Oklahoma,3,15.333333333333334,6.333333333333333,31.0,14.333333333333334,2.0,1.3333333333333333,13.333333333333334,0.3333333333333333,5.333333333333333,0.0,20.333333333333332
09/08/2017,@ Davidson,3-1,4.0,0,65.0,19.0,158.0,0.291,63.0,7.0,10.0,70.0,5.0,5.0,10.0,1.0,82.0,0.0,Davidson,4,16.25,4.75,39.5,15.75,1.75,2.5,17.5,1.25,2.5,0.25,20.5
09/09/2017,"FGCU @ Davidson, N.C.",3-0,3.0,0,47.0,10.0,99.0,0.374,43.0,5.0,5.0,41.0,2.0,1.0,10.0,3.0,58.0,0.0,FGCU,3,15.666666666666666,3.3333333333333335,33.0,14.333333333333334,1.6666666666666667,1.6666666666666667,13.666666666666666,0.3333333333333333,3.3333333333333335,1.0,19.333333333333332
09/09/2017,"Wofford @ Davidson, N.C.",2-3,5.0,0,51.0,27.0,138.0,0.174,50.0,17.0,11.0,45.0,2.0,1.0,15.0,2.0,76.5,3.0,Wofford,5,10.2,5.4,27.6,10.0,3.4,2.2,9.0,0.2,3.0,0.4,15.3
