date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/25/2017,UCF,2-3,5.0,0,64.0,27.0,182.0,0.203,62.0,3.0,8.0,83.0,3.0,3.0,8.0,4.0,74.0,4.0,UCF,5,12.8,5.4,36.4,12.4,0.6,1.6,16.6,0.6,1.6,0.8,14.8,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/26/2017,Duke,0-3,3.0,0,30.0,18.0,79.0,0.152,28.0,1.0,7.0,28.0,3.0,1.0,0.0,3.0,32.0,1.0,Duke,3,10.0,6.0,26.33333333333333,9.333333333333334,0.3333333333333333,2.333333333333333,9.333333333333334,0.3333333333333333,0.0,1.0,10.666666666666666,,6.4,,2.7,,18.2,,0.1015,,6.2,,0.3,,0.8,,8.3,,0.3,,0.8,,0.4,,7.4
08/29/2017,@ Colorado St.,0-3,3.0,0,31.0,19.0,86.0,0.14,28.0,4.0,9.0,25.0,5.0,0.0,4.0,3.0,37.0,3.0,Colorado St.,3,10.333333333333334,6.333333333333333,28.666666666666668,9.333333333333334,1.3333333333333333,3.0,8.333333333333334,0.0,1.3333333333333333,1.0,12.333333333333334,,7.6000000000000005,,3.8000000000000003,,20.911111111111108,,0.11833333333333333,,7.2444444444444445,,0.3111111111111111,,1.3111111111111111,,8.644444444444446,,0.3111111111111111,,0.5333333333333333,,0.6,,8.488888888888889
09/01/2017,"San Francisco @ Fargo, ND",3-0,3.0,0,46.0,8.0,87.0,0.437,40.0,4.0,11.0,37.0,4.0,3.0,8.0,4.0,57.0,2.0,San Francisco,3,15.333333333333334,2.6666666666666665,29.0,13.333333333333334,1.3333333333333333,3.6666666666666665,12.333333333333334,1.0,2.6666666666666665,1.3333333333333333,19.0,11.044444444444444,8.283333333333333,5.911111111111111,4.433333333333334,30.466666666666665,22.849999999999998,0.165,0.12375,10.355555555555556,7.7666666666666675,0.7555555555555555,0.5666666666666667,2.3111111111111113,1.7333333333333334,11.422222222222222,8.566666666666668,0.3111111111111111,0.23333333333333334,0.9777777777777779,0.7333333333333334,0.9333333333333332,0.7,12.6,9.450000000000001
09/01/2017,@ North Dakota St.,0-3,3.0,0,29.0,18.0,119.0,0.092,26.0,6.0,12.0,52.0,9.0,5.0,8.0,1.0,44.0,4.0,North Dakota St.,3,9.666666666666666,6.0,39.66666666666666,8.666666666666666,2.0,4.0,17.333333333333332,1.6666666666666667,2.6666666666666665,0.3333333333333333,14.666666666666666,11.888888888888891,9.693333333333333,5.0,4.08,28.0,24.08,0.24300000000000002,0.18639999999999998,10.666666666666666,8.88,1.0,0.72,3.0,2.12,10.0,9.320000000000002,0.4444444444444445,0.38666666666666666,1.3333333333333333,1.1199999999999999,1.111111111111111,0.8266666666666665,14.0,11.360000000000001
09/02/2017,"Florida A&M @ Fargo, ND",3-1,4.0,0,53.0,17.0,146.0,0.247,47.0,8.0,10.0,60.0,4.0,4.0,14.0,1.0,72.0,1.0,Florida A&M,4,13.25,4.25,36.5,11.75,2.0,2.5,15.0,1.0,3.5,0.25,18.0,11.777777777777779,9.688888888888888,5.0,4.4,32.44444444444444,26.677777777777777,0.223,0.17066666666666666,10.444444444444445,8.844444444444445,1.5555555555555556,0.9333333333333332,3.5555555555555554,2.433333333333333,12.666666666666666,10.655555555555557,0.888888888888889,0.6,2.222222222222222,1.3777777777777775,0.8888888888888888,0.7444444444444444,15.333333333333334,11.911111111111111
09/08/2017,"UT Arlington @ Albuquerque, N.M.",3-1,4.0,0,58.0,23.0,140.0,0.25,52.0,5.0,9.0,49.0,4.0,4.0,10.0,1.0,72.0,1.0,UT Arlington,4,14.5,5.75,35.0,13.0,1.25,2.25,12.25,1.0,2.5,0.25,18.0,12.75,10.197619047619046,4.305555555555556,4.378571428571429,35.05555555555555,28.08095238095238,0.25866666666666666,0.18157142857142855,11.25,9.25952380952381,1.7777777777777777,1.0857142857142856,3.388888888888889,2.442857142857143,14.888888888888891,11.276190476190477,1.2222222222222223,0.6571428571428571,2.944444444444444,1.6809523809523808,0.6388888888888888,0.6738095238095237,17.22222222222222,12.780952380952382
09/08/2017,"Portland @ Albuquerque, N.M.",1-3,4.0,0,38.0,23.0,129.0,0.116,35.0,6.0,9.0,49.0,1.0,6.0,16.0,2.0,58.0,3.0,Portland,4,9.5,5.75,32.25,8.75,1.5,2.25,12.25,1.5,4.0,0.5,14.5,12.472222222222221,10.735416666666666,5.333333333333333,4.550000000000001,37.05555555555555,28.945833333333333,0.19633333333333336,0.190125,11.138888888888888,9.727083333333333,1.75,1.10625,2.9166666666666665,2.41875,14.861111111111109,11.397916666666667,1.2222222222222223,0.7,2.888888888888889,1.7833333333333332,0.27777777777777773,0.6208333333333332,16.88888888888889,13.433333333333334
09/09/2017,@ New Mexico,3-0,3.0,0,45.0,13.0,110.0,0.291,43.0,3.0,8.0,53.0,2.0,2.0,18.0,0.0,59.0,1.0,New Mexico,3,15.0,4.333333333333333,36.66666666666666,14.333333333333334,1.0,2.6666666666666665,17.666666666666668,0.6666666666666666,6.0,0.0,19.666666666666668,12.416666666666666,10.598148148148148,5.25,4.683333333333334,34.583333333333336,29.312962962962963,0.20433333333333337,0.18188888888888888,11.166666666666666,9.618518518518519,1.5833333333333333,1.15,2.3333333333333335,2.4000000000000004,13.166666666666666,11.492592592592594,1.1666666666666667,0.7888888888888889,3.3333333333333335,2.0296296296296297,0.3333333333333333,0.6074074074074073,16.833333333333332,13.551851851851852
09/12/2017,Ole Miss,0-3,3.0,0,39.0,24.0,105.0,0.143,35.0,3.0,4.0,41.0,2.0,3.0,8.0,0.0,49.0,4.0,Ole Miss,3,13.0,8.0,35.0,11.666666666666666,1.0,1.3333333333333333,13.666666666666666,1.0,2.6666666666666665,0.0,16.333333333333332,13.0,11.038333333333332,5.277777777777778,4.648333333333334,34.638888888888886,30.048333333333336,0.219,0.1928,12.027777777777779,10.09,1.25,1.135,2.388888888888889,2.4266666666666667,14.055555555555557,12.110000000000001,1.0555555555555556,0.7766666666666666,4.166666666666667,2.4266666666666667,0.25,0.5466666666666666,17.38888888888889,14.163333333333332
