date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,"North Florida @ Columbia, S.C.",2-3,5.0,0,55.0,36.0,161.0,0.118,49.0,9.0,13.0,59.0,3.0,4.0,10.0,0.0,73.0,2.0,North Florida
08/26/2017,@ South Carolina,0-3,3.0,0,39.0,21.0,89.0,0.202,38.0,4.0,10.0,31.0,3.0,0.0,10.0,1.0,48.0,1.0,South Carolina
08/26/2017,"Mercer @ Columbia, S.C.",1-3,4.0,0,51.0,23.0,112.0,0.25,48.0,10.0,21.0,27.0,4.0,0.0,8.0,0.0,65.0,2.0,Mercer
08/27/2017,@ Kennesaw St.,1-3,4.0,0,39.0,33.0,129.0,0.047,36.0,3.0,6.0,40.0,5.0,0.0,6.0,1.0,45.0,1.0,Kennesaw St.
09/01/2017,Northwestern St.,0-3,3.0,0,36.0,29.0,111.0,0.063,30.0,3.0,8.0,41.0,8.0,1.0,4.0,0.0,42.0,1.0,Northwestern St.
09/02/2017,Jackson St.,3-1,4.0,0,51.0,29.0,129.0,0.171,46.0,11.0,12.0,50.0,1.0,1.0,14.0,0.0,70.0,2.0,Jackson St.
09/02/2017,Winthrop,3-1,4.0,0,59.0,23.0,127.0,0.283,55.0,9.0,15.0,47.0,8.0,1.0,8.0,0.0,73.0,0.0,Winthrop
09/05/2017,UAB,3-2,5.0,0,61.0,31.0,167.0,0.18,55.0,6.0,15.0,43.0,5.0,1.0,16.0,0.0,76.0,1.0,UAB
09/08/2017,@ Morehead St.,0-3,3.0,0,34.0,26.0,104.0,0.077,32.0,4.0,10.0,37.0,4.0,1.0,4.0,1.0,41.0,0.0,Morehead St.
09/08/2017,"Middle Tenn. @ Morehead, Ky.",1-3,4.0,0,53.0,32.0,149.0,0.141,48.0,7.0,10.0,61.0,5.0,0.0,10.0,0.0,65.0,1.0,Middle Tenn.
