date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2017,Florida St.,1-3,4.0,0,57.0,23.0,151.0,0.225,48.0,8.0,16.0,51.0,2.0,0.0,20.0,1.0,75.0,0.0,Florida St.,4,14.25,5.75,37.75,12.0,2.0,4.0,12.75,0.0,5.0,0.25,18.75
08/26/2017,Illinois St.,3-0,3.0,0,43.0,14.0,114.0,0.254,41.0,5.0,5.0,63.0,0.0,2.0,8.0,1.0,54.0,0.0,Illinois St.,3,14.333333333333334,4.666666666666667,38.0,13.666666666666666,1.6666666666666667,1.6666666666666667,21.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,18.0
08/27/2017,UC Santa Barbara,3-0,3.0,0,42.0,10.0,111.0,0.288,37.0,2.0,6.0,53.0,2.0,2.0,14.0,2.0,53.0,0.0,UC Santa Barbara,3,14.0,3.3333333333333335,37.0,12.333333333333334,0.6666666666666666,2.0,17.666666666666668,0.6666666666666666,4.666666666666667,0.6666666666666666,17.666666666666668
08/31/2017,@ Washington St.,3-2,5.0,0,67.0,33.0,179.0,0.19,66.0,4.0,13.0,76.0,6.0,1.0,10.0,2.0,77.0,3.0,Washington St.,5,13.4,6.6,35.8,13.2,0.8,2.6,15.2,0.2,2.0,0.4,15.4
09/01/2017,"Quinnipiac @ Pullman, Wash.",3-0,3.0,0,52.0,10.0,90.0,0.467,49.0,7.0,6.0,36.0,3.0,1.0,6.0,2.0,63.0,0.0,Quinnipiac,3,17.333333333333332,3.3333333333333335,30.0,16.333333333333332,2.3333333333333335,2.0,12.0,0.3333333333333333,2.0,0.6666666666666666,21.0
09/02/2017,"Col. of Charleston @ Pullman, Wash.",2-3,5.0,0,68.0,28.0,176.0,0.227,65.0,6.0,9.0,69.0,3.0,1.0,14.0,4.0,82.0,0.0,Col. of Charleston,5,13.6,5.6,35.2,13.0,1.2,1.8,13.8,0.2,2.8,0.8,16.4
09/07/2017,"Nevada @ Honolulu, HI",3-1,4.0,0,62.0,22.0,151.0,0.265,59.0,6.0,13.0,79.0,4.0,1.0,24.0,1.0,81.0,2.0,Nevada,4,15.5,5.5,37.75,14.75,1.5,3.25,19.75,0.25,6.0,0.25,20.25
09/08/2017,@ Hawaii,2-3,5.0,0,58.0,19.0,145.0,0.269,57.0,4.0,5.0,71.0,3.0,4.0,10.0,4.0,71.0,3.0,Hawaii,5,11.6,3.8,29.0,11.4,0.8,1.0,14.2,0.8,2.0,0.8,14.2
09/09/2017,"BYU @ Honolulu, HI",3-2,5.0,0,77.0,26.0,192.0,0.266,74.0,4.0,11.0,89.0,6.0,2.0,23.0,1.0,94.5,1.0,BYU,5,15.4,5.2,38.4,14.8,0.8,2.2,17.8,0.4,4.6,0.2,18.9
09/13/2017,LSU,3-1,4.0,0,56.0,27.0,156.0,0.186,53.0,4.0,7.0,71.0,1.0,0.0,10.0,2.0,65.0,0.0,LSU,4,14.0,6.75,39.0,13.25,1.0,1.75,17.75,0.0,2.5,0.5,16.25
