date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,@ FDU,3-0,3.0,0,49.0,12.0,104.0,0.356,46.0,5.0,4.0,56.0,4.0,1.0,14.0,4.0,62.0,2.0,FDU
08/26/2017,"Bryant @ Fullerton, Calif.",0-3,3.0,0,43.0,25.0,146.0,0.123,43.0,3.0,6.0,75.0,3.0,1.0,4.0,0.0,49.0,2.0,Bryant
08/26/2017,"Drake @ Fullerton, Calif.",3-1,4.0,0,66.0,23.0,155.0,0.277,64.0,3.0,5.0,77.0,6.0,1.0,10.0,1.0,75.0,2.0,Drake
09/01/2017,Chicago St.,3-0,3.0,0,53.0,15.0,122.0,0.311,51.0,1.0,4.0,56.0,3.0,0.0,6.0,2.0,57.0,0.0,Chicago St.
09/01/2017,San Jose St.,3-1,4.0,0,51.0,16.0,131.0,0.267,49.0,5.0,5.0,65.0,6.0,2.0,12.0,5.0,64.0,1.0,San Jose St.
09/02/2017,Howard,3-0,3.0,0,46.0,14.0,121.0,0.264,43.0,0.0,3.0,62.0,1.0,3.0,6.0,1.0,52.0,1.0,Howard
09/08/2017,"UTRGV @ Lubbock, Texas",3-1,4.0,0,54.0,26.0,155.0,0.181,53.0,3.0,3.0,62.0,2.0,5.0,16.0,0.0,70.0,0.0,UTRGV
09/08/2017,@ Texas Tech,0-3,3.0,0,34.0,14.0,95.0,0.211,34.0,0.0,5.0,39.0,8.0,0.0,2.0,0.0,35.0,2.0,Texas Tech
09/09/2017,"Lamar University @ Lubbock, Texas",3-0,3.0,0,30.0,16.0,111.0,0.126,29.0,2.0,7.0,50.0,4.0,0.0,16.0,1.0,40.0,1.0,Lamar University
09/15/2017,"San Diego St. @ Denver, Colo.",3-2,5.0,0,51.0,27.0,158.0,0.152,49.0,3.0,6.0,67.0,3.0,0.0,25.0,3.0,66.5,1.0,San Diego St.
09/16/2017,@ Denver,0-3,3.0,0,31.0,20.0,112.0,0.098,29.0,2.0,2.0,55.0,8.0,0.0,2.0,0.0,34.0,0.0,Denver
09/16/2017,"Gonzaga @ Denver, Colo.",0-3,3.0,0,41.0,20.0,131.0,0.16,39.0,2.0,7.0,54.0,8.0,3.0,2.0,1.0,47.0,0.0,Gonzaga
09/19/2017,Long Beach St.,2-3,5.0,0,61.0,37.0,198.0,0.121,54.0,3.0,12.0,87.0,5.0,3.0,18.0,3.0,76.0,3.0,Long Beach St.
09/22/2017,@ UC Santa Barbara,0-3,3.0,0,36.0,24.0,129.0,0.093,33.0,3.0,2.0,44.0,4.0,1.0,10.0,2.0,45.0,0.0,UC Santa Barbara
09/23/2017,@ Cal Poly,0-3,3.0,0,37.0,21.0,110.0,0.145,37.0,3.0,2.0,43.0,5.0,2.0,10.0,0.0,47.0,2.0,Cal Poly
09/30/2017,Hawaii,2-3,5.0,0,56.0,24.0,158.0,0.203,55.0,4.0,13.0,61.0,0.0,3.0,10.0,4.0,68.0,0.0,Hawaii
10/07/2017,Cal St. Fullerton,3-1,4.0,0,71.0,22.0,146.0,0.336,70.0,6.0,8.0,65.0,2.0,0.0,14.0,1.0,84.0,1.0,Cal St. Fullerton
10/13/2017,UC Davis,1-3,4.0,0,47.0,25.0,161.0,0.137,45.0,1.0,6.0,75.0,2.0,2.0,22.0,2.0,61.0,4.0,UC Davis
10/14/2017,@ UC Irvine,0-3,3.0,0,27.0,20.0,109.0,0.064,27.0,2.0,3.0,39.0,4.0,0.0,12.0,0.0,35.0,0.0,UC Irvine
10/20/2017,@ Hawaii,0-3,3.0,0,25.0,19.0,117.0,0.051,25.0,0.0,3.0,61.0,5.0,0.0,4.0,0.0,27.0,0.0,Hawaii
10/28/2017,@ Cal St. Fullerton,1-3,4.0,0,47.0,34.0,168.0,0.077,46.0,3.0,5.0,68.0,9.0,3.0,4.0,3.0,55.0,1.0,Cal St. Fullerton
11/02/2017,UC Irvine,0-3,3.0,0,39.0,19.0,128.0,0.156,38.0,2.0,5.0,53.0,7.0,2.0,10.0,0.0,48.0,2.0,UC Irvine
11/04/2017,@ UC Davis,2-3,5.0,0,55.0,30.0,162.0,0.154,52.0,5.0,10.0,61.0,8.0,3.0,10.0,4.0,68.0,2.0,UC Davis
11/10/2017,@ Long Beach St.,2-3,5.0,0,58.0,22.0,154.0,0.234,56.0,3.0,6.0,67.0,3.0,3.0,14.0,6.0,71.0,1.0,Long Beach St.
11/11/2017,@ CSUN,0-3,3.0,0,36.0,22.0,103.0,0.136,34.0,2.0,5.0,41.0,6.0,6.0,2.0,2.0,45.0,0.0,CSUN
11/17/2017,Cal Poly,1-3,4.0,0,47.0,27.0,147.0,0.136,41.0,6.0,2.0,63.0,5.0,3.0,2.0,0.0,57.0,3.0,Cal Poly
11/18/2017,UC Santa Barbara,3-0,3.0,0,53.0,10.0,125.0,0.344,49.0,4.0,6.0,64.0,2.0,1.0,4.0,1.0,60.0,0.0,UC Santa Barbara
11/21/2017,CSUN,2-3,5.0,0,55.0,23.0,163.0,0.196,51.0,3.0,6.0,69.0,4.0,1.0,10.0,2.0,64.0,2.0,CSUN
