date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/25/2017,"Drake @ Fullerton, Calif.",1-3,4.0,0,47.0,22.0,168.0,0.149,46.0,4.0,5.0,78.0,5.0,2.0,2.0,3.0,54.0,2.0,Drake,4,11.75,5.5,42.0,11.5,1.0,1.25,19.5,0.5,0.5,0.75,13.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/26/2017,"UC Riverside @ Fullerton, Calif.",3-0,3.0,0,41.0,16.0,138.0,0.181,34.0,3.0,6.0,62.0,3.0,1.0,10.0,3.0,50.0,0.0,UC Riverside,3,13.666666666666666,5.333333333333333,46.0,11.333333333333334,1.0,2.0,20.666666666666668,0.3333333333333333,3.333333333333333,1.0,16.666666666666668,,5.875,,2.75,,21.0,,0.0745,,5.75,,0.5,,0.625,,9.75,,0.25,,0.25,,0.375,,6.75
08/26/2017,Cal St. Fullerton,0-3,3.0,0,33.0,20.0,116.0,0.112,31.0,4.0,5.0,57.0,5.0,1.0,6.0,2.0,41.0,0.0,Cal St. Fullerton,3,11.0,6.666666666666667,38.66666666666666,10.333333333333334,1.3333333333333333,1.6666666666666667,19.0,0.3333333333333333,2.0,0.6666666666666666,13.666666666666666,,8.472222222222221,,3.6111111111111107,,29.333333333333332,,0.10999999999999999,,7.611111111111112,,0.6666666666666666,,1.0833333333333333,,13.388888888888891,,0.27777777777777773,,1.2777777777777777,,0.5833333333333334,,10.055555555555555
08/29/2017,Quinnipiac,3-1,4.0,0,52.0,23.0,142.0,0.204,51.0,6.0,9.0,64.0,6.0,0.0,10.0,3.0,63.0,0.0,Quinnipiac,4,13.0,5.75,35.5,12.75,1.5,2.25,16.0,0.0,2.5,0.75,15.75,12.138888888888888,9.104166666666666,5.833333333333333,4.375,42.22222222222222,31.666666666666664,0.14733333333333334,0.11049999999999999,11.055555555555557,8.291666666666668,1.111111111111111,0.8333333333333333,1.638888888888889,1.2291666666666667,19.722222222222225,14.791666666666668,0.38888888888888884,0.29166666666666663,1.9444444444444444,1.4583333333333333,0.8055555555555555,0.6041666666666666,14.611111111111112,10.958333333333334
09/01/2017,@ Boston College,2-3,5.0,0,56.0,24.0,171.0,0.187,50.0,8.0,6.0,64.0,2.0,0.0,10.0,1.0,69.0,2.0,Boston College,5,11.2,4.8,34.2,10.0,1.6,1.2,12.8,0.0,2.0,0.2,13.8,12.555555555555555,9.883333333333333,5.916666666666667,4.65,40.05555555555555,32.43333333333333,0.16566666666666666,0.12919999999999998,11.472222222222223,9.183333333333334,1.2777777777777777,0.9666666666666666,1.9722222222222223,1.4333333333333333,18.555555555555557,15.033333333333335,0.2222222222222222,0.2333333333333333,2.611111111111111,1.6666666666666665,0.8055555555555555,0.6333333333333333,15.361111111111112,11.916666666666668
09/01/2017,"North Texas @ Chestnut Hill, Mass.",0-3,3.0,0,35.0,18.0,128.0,0.133,34.0,2.0,2.0,48.0,2.0,0.0,4.0,2.0,39.0,4.0,North Texas,3,11.666666666666666,6.0,42.66666666666666,11.333333333333334,0.6666666666666666,0.6666666666666666,16.0,0.0,1.3333333333333333,0.6666666666666666,13.0,11.733333333333334,10.102777777777776,5.73888888888889,4.675,36.12222222222222,32.72777777777778,0.16766666666666663,0.13883333333333334,11.027777777777777,9.319444444444445,1.4777777777777779,1.0722222222222222,1.7055555555555557,1.3944444444444446,15.933333333333332,14.661111111111111,0.1111111111111111,0.19444444444444442,2.1666666666666665,1.722222222222222,0.5388888888888889,0.5611111111111111,14.405555555555557,12.230555555555556
09/02/2017,"Princeton @ Chestnut Hill, Mass.",0-3,3.0,0,26.0,25.0,120.0,0.008,24.0,2.0,2.0,45.0,2.0,0.0,12.0,2.0,34.0,0.0,Princeton,3,8.666666666666666,8.333333333333334,40.0,8.0,0.6666666666666666,0.6666666666666666,15.0,0.0,4.0,0.6666666666666666,11.333333333333334,11.955555555555556,10.326190476190476,5.516666666666667,4.864285714285714,37.455555555555556,34.147619047619045,0.17466666666666666,0.13799999999999998,11.361111111111112,9.607142857142858,1.2555555555555558,1.0142857142857145,1.372222222222222,1.2904761904761906,14.933333333333332,14.852380952380953,0.0,0.16666666666666666,1.9444444444444444,1.6666666666666665,0.5388888888888889,0.5761904761904761,14.183333333333335,12.340476190476192
09/05/2017,@ New Hampshire,0-3,3.0,0,32.0,19.0,97.0,0.134,26.0,3.0,4.0,38.0,7.0,4.0,12.0,3.0,45.0,5.0,New Hampshire,3,10.666666666666666,6.333333333333333,32.333333333333336,8.666666666666666,1.0,1.3333333333333333,12.666666666666666,1.3333333333333333,4.0,1.0,15.0,10.511111111111111,10.11875,6.377777777777777,5.297916666666667,38.955555555555556,34.87916666666666,0.10933333333333334,0.12175,9.777777777777779,9.40625,0.9777777777777777,0.9708333333333334,0.8444444444444444,1.2125,14.6,14.870833333333334,0.0,0.14583333333333331,2.444444444444444,1.9583333333333333,0.5111111111111111,0.5875,12.711111111111114,12.214583333333334
09/08/2017,Manhattan,3-0,3.0,0,44.0,10.0,101.0,0.337,41.0,4.0,6.0,42.0,2.0,1.0,16.0,1.0,57.0,2.0,Manhattan,3,14.666666666666666,3.333333333333333,33.666666666666664,13.666666666666666,1.3333333333333333,2.0,14.0,0.3333333333333333,5.333333333333333,0.3333333333333333,19.0,10.333333333333332,10.17962962962963,6.888888888888888,5.412962962962963,38.333333333333336,34.59629629629629,0.09166666666666667,0.12311111111111112,9.333333333333334,9.324074074074074,0.7777777777777777,0.9740740740740742,0.8888888888888888,1.2259259259259259,14.555555555555555,14.625925925925925,0.4444444444444444,0.2777777777777778,3.1111111111111107,2.185185185185185,0.7777777777777777,0.6333333333333333,13.111111111111109,12.524074074074074
09/09/2017,Stony Brook,3-1,4.0,0,62.0,17.0,157.0,0.287,57.0,8.0,6.0,81.0,5.0,1.0,20.0,2.0,81.0,3.0,Stony Brook,4,15.5,4.25,39.25,14.25,2.0,1.5,20.25,0.25,5.0,0.5,20.25,11.333333333333334,10.628333333333334,6.0,5.205,35.333333333333336,34.50333333333333,0.15966666666666668,0.14450000000000002,10.111111111111109,9.758333333333335,1.0,1.0100000000000002,1.3333333333333333,1.3033333333333332,13.888888888888888,14.563333333333333,0.5555555555555555,0.2833333333333333,4.444444444444444,2.4999999999999996,0.6666666666666666,0.6033333333333333,15.111111111111109,13.171666666666667
