date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2017,@ Kentucky,0-3,3.0,0,36.0,25.0,98.0,0.112,34.0,2.0,6.0,33.0,3.0,2.0,4.0,5.0,42.0,0.0,Kentucky,3,12.0,8.333333333333334,32.666666666666664,11.333333333333334,0.6666666666666666,2.0,11.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,14.0
08/25/2017,"Cincinnati @ Lexington, Ky.",3-1,4.0,0,59.0,16.0,144.0,0.299,55.0,3.0,14.0,67.0,3.0,4.0,16.0,0.0,74.0,1.0,Cincinnati,4,14.75,4.0,36.0,13.75,0.75,3.5,16.75,1.0,4.0,0.0,18.5
08/26/2017,"Utah @ Lexington, Ky.",0-3,3.0,0,46.0,16.0,110.0,0.273,43.0,3.0,8.0,41.0,3.0,1.0,10.0,3.0,55.0,1.0,Utah,3,15.333333333333334,5.333333333333333,36.666666666666664,14.333333333333334,1.0,2.6666666666666665,13.666666666666666,0.3333333333333333,3.3333333333333335,1.0,18.333333333333332
08/29/2017,@ Southern Ill.,3-1,4.0,0,56.0,12.0,142.0,0.31,56.0,4.0,11.0,72.0,3.0,4.0,2.0,1.0,65.0,0.0,Southern Ill.,4,14.0,3.0,35.5,14.0,1.0,2.75,18.0,1.0,0.5,0.25,16.25
09/01/2017,Virginia Tech,1-3,4.0,0,50.0,33.0,165.0,0.103,47.0,2.0,6.0,65.0,1.0,6.0,6.0,1.0,61.0,0.0,Virginia Tech,4,12.5,8.25,41.25,11.75,0.5,1.5,16.25,1.5,1.5,0.25,15.25
09/02/2017,SMU,0-3,3.0,0,39.0,26.0,131.0,0.099,33.0,4.0,4.0,58.0,4.0,2.0,6.0,1.0,48.0,0.0,SMU,3,13.0,8.666666666666666,43.666666666666664,11.0,1.3333333333333333,1.3333333333333333,19.333333333333332,0.6666666666666666,2.0,0.3333333333333333,16.0
09/02/2017,Ole Miss,3-1,4.0,0,60.0,23.0,143.0,0.259,55.0,8.0,4.0,59.0,2.0,5.0,4.0,1.0,75.0,2.0,Ole Miss,4,15.0,5.75,35.75,13.75,2.0,1.0,14.75,1.25,1.0,0.25,18.75
09/07/2017,@ Central Ark.,1-3,4.0,0,45.0,27.0,144.0,0.125,42.0,3.0,6.0,61.0,3.0,3.0,8.0,0.0,55.0,3.0,Central Ark.,4,11.25,6.75,36.0,10.5,0.75,1.5,15.25,0.75,2.0,0.0,13.75
09/08/2017,"UCF @ Conway, Ark.",3-1,4.0,0,48.0,20.0,149.0,0.188,44.0,4.0,2.0,73.0,3.0,2.0,18.0,1.0,63.0,3.0,UCF,4,12.0,5.0,37.25,11.0,1.0,0.5,18.25,0.5,4.5,0.25,15.75
09/09/2017,"Southern U. @ Conway, Ark.",3-0,3.0,0,44.0,9.0,105.0,0.333,38.0,9.0,7.0,38.0,1.0,0.0,12.0,0.0,59.0,0.0,Southern U.,3,14.666666666666666,3.0,35.0,12.666666666666666,3.0,2.3333333333333335,12.666666666666666,0.0,4.0,0.0,19.666666666666668
09/15/2017,"Georgetown @ Houston, Texas",3-1,4.0,0,49.0,16.0,123.0,0.268,47.0,11.0,6.0,54.0,5.0,4.0,10.0,0.0,69.0,1.0,Georgetown,4,12.25,4.0,30.75,11.75,2.75,1.5,13.5,1.0,2.5,0.0,17.25
09/15/2017,@ Rice,2-3,5.0,0,64.0,32.0,178.0,0.18,62.0,3.0,5.0,77.0,5.0,3.0,8.0,8.0,74.0,2.0,Rice,5,12.8,6.4,35.6,12.4,0.6,1.0,15.4,0.6,1.6,1.6,14.8
09/16/2017,"SFA @ Houston, Texas",3-0,3.0,0,46.0,11.0,112.0,0.312,41.0,3.0,7.0,52.0,3.0,2.0,10.0,3.0,56.0,0.0,SFA,3,15.333333333333334,3.6666666666666665,37.333333333333336,13.666666666666666,1.0,2.3333333333333335,17.333333333333332,0.6666666666666666,3.3333333333333335,1.0,18.666666666666668
09/22/2017,Coastal Carolina,1-3,4.0,0,46.0,31.0,155.0,0.097,42.0,4.0,4.0,58.0,2.0,7.0,4.0,3.0,59.0,2.0,Coastal Carolina,4,11.5,7.75,38.75,10.5,1.0,1.0,14.5,1.75,1.0,0.75,14.75
