date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2017,Kent St.,3-0,3.0,0,41.0,21.0,110.0,0.182,36.0,2.0,8.0,53.0,3.0,1.0,18.0,4.0,53.0,1.0,Kent St.,3,13.666666666666666,7.0,36.666666666666664,12.0,0.6666666666666666,2.6666666666666665,17.666666666666668,0.3333333333333333,6.0,1.3333333333333333,17.666666666666668
08/26/2017,New Mexico,3-0,3.0,0,45.0,10.0,93.0,0.376,43.0,4.0,5.0,57.0,0.0,1.0,16.0,3.0,58.0,1.0,New Mexico,3,15.0,3.3333333333333335,31.0,14.333333333333334,1.3333333333333333,1.6666666666666667,19.0,0.3333333333333333,5.333333333333333,1.0,19.333333333333332
08/26/2017,Omaha,3-0,3.0,0,45.0,14.0,107.0,0.29,43.0,2.0,2.0,55.0,3.0,1.0,12.0,1.0,54.0,2.0,Omaha,3,15.0,4.666666666666667,35.666666666666664,14.333333333333334,0.6666666666666666,0.6666666666666666,18.333333333333332,0.3333333333333333,4.0,0.3333333333333333,18.0
09/01/2017,@ Dayton,3-0,3.0,0,33.0,16.0,107.0,0.159,30.0,3.0,3.0,55.0,4.0,3.0,16.0,2.0,47.0,7.0,Dayton,3,11.0,5.333333333333333,35.666666666666664,10.0,1.0,1.0,18.333333333333332,1.0,5.333333333333333,0.6666666666666666,15.666666666666666
09/02/2017,"Pittsburgh @ Dayton, OH",3-2,5.0,0,60.0,18.0,144.0,0.292,56.0,4.0,12.0,56.0,11.0,0.0,28.0,3.0,78.0,7.0,Pittsburgh,5,12.0,3.6,28.8,11.2,0.8,2.4,11.2,0.0,5.6,0.6,15.6
09/08/2017,@ Iowa,3-1,4.0,0,57.0,24.0,160.0,0.206,55.0,5.0,8.0,60.0,1.0,2.0,24.0,2.0,76.0,0.0,Iowa,4,14.25,6.0,40.0,13.75,1.25,2.0,15.0,0.5,6.0,0.5,19.0
09/09/2017,"NIU @ Iowa City, Iowa",3-0,3.0,0,46.0,13.0,115.0,0.287,45.0,4.0,3.0,66.0,2.0,4.0,12.0,4.0,60.0,0.0,NIU,3,15.333333333333334,4.333333333333333,38.333333333333336,15.0,1.3333333333333333,1.0,22.0,1.3333333333333333,4.0,1.3333333333333333,20.0
09/12/2017,UNI,2-3,5.0,0,62.0,35.0,173.0,0.156,59.0,3.0,3.0,92.0,4.0,0.0,26.0,4.0,78.0,1.0,UNI,5,12.4,7.0,34.6,11.8,0.6,0.6,18.4,0.0,5.2,0.8,15.6
09/16/2017,"Creighton @ Wichita, Kan.",3-2,5.0,0,55.0,25.0,167.0,0.18,51.0,1.0,9.0,78.0,3.0,3.0,25.0,4.0,71.5,1.0,Creighton,5,11.0,5.0,33.4,10.2,0.2,1.8,15.6,0.6,5.0,0.8,14.3
09/17/2017,@ Wichita St.,3-0,3.0,0,50.0,17.0,145.0,0.228,46.0,3.0,4.0,73.0,2.0,5.0,19.0,1.0,67.5,0.0,Wichita St.,3,16.666666666666668,5.666666666666667,48.333333333333336,15.333333333333334,1.0,1.3333333333333333,24.333333333333332,1.6666666666666667,6.333333333333333,0.3333333333333333,22.5
09/23/2017,Oklahoma,3-1,4.0,0,67.0,21.0,180.0,0.256,58.0,2.0,8.0,69.0,0.0,1.0,23.0,9.0,81.5,0.0,Oklahoma,4,16.75,5.25,45.0,14.5,0.5,2.0,17.25,0.25,5.75,2.25,20.375
09/27/2017,@ Kansas,2-3,5.0,0,66.0,25.0,195.0,0.21,59.0,3.0,10.0,82.0,2.0,1.0,22.0,1.0,81.0,1.0,Kansas,5,13.2,5.0,39.0,11.8,0.6,2.0,16.4,0.2,4.4,0.2,16.2
09/29/2017,@ Texas Tech,3-2,5.0,0,70.0,23.0,182.0,0.258,68.0,2.0,9.0,84.0,5.0,4.0,22.0,3.0,87.0,1.0,Texas Tech,5,14.0,4.6,36.4,13.6,0.4,1.8,16.8,0.8,4.4,0.6,17.4
10/04/2017,Baylor,0-3,3.0,0,28.0,16.0,106.0,0.113,26.0,1.0,8.0,45.0,2.0,2.0,8.0,1.0,35.0,5.0,Baylor,3,9.333333333333334,5.333333333333333,35.333333333333336,8.666666666666666,0.3333333333333333,2.6666666666666665,15.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,11.666666666666666
10/11/2017,Kansas St.,3-0,3.0,0,50.0,15.0,145.0,0.241,44.0,2.0,10.0,79.0,3.0,1.0,15.0,2.0,60.5,0.0,Kansas St.,3,16.666666666666668,5.0,48.333333333333336,14.666666666666666,0.6666666666666666,3.3333333333333335,26.333333333333332,0.3333333333333333,5.0,0.6666666666666666,20.166666666666668
10/14/2017,@ Texas,0-3,3.0,0,34.0,21.0,107.0,0.121,32.0,1.0,8.0,39.0,3.0,1.0,9.0,2.0,40.5,1.0,Texas,3,11.333333333333334,7.0,35.666666666666664,10.666666666666666,0.3333333333333333,2.6666666666666665,13.0,0.3333333333333333,3.0,0.6666666666666666,13.5
10/18/2017,West Virginia,3-1,4.0,0,53.0,12.0,143.0,0.287,49.0,6.0,4.0,71.0,2.0,1.0,37.0,1.0,78.5,2.0,West Virginia,4,13.25,3.0,35.75,12.25,1.5,1.0,17.75,0.25,9.25,0.25,19.625
10/21/2017,TCU,3-0,3.0,0,36.0,9.0,74.0,0.365,33.0,8.0,8.0,39.0,5.0,6.0,17.0,3.0,58.5,2.0,TCU,3,12.0,3.0,24.666666666666668,11.0,2.6666666666666665,2.6666666666666665,13.0,2.0,5.666666666666667,1.0,19.5
10/25/2017,@ Kansas St.,3-0,3.0,0,44.0,16.0,124.0,0.226,42.0,6.0,8.0,50.0,4.0,1.0,10.0,2.0,56.0,1.0,Kansas St.,3,14.666666666666666,5.333333333333333,41.333333333333336,14.0,2.0,2.6666666666666665,16.666666666666668,0.3333333333333333,3.3333333333333335,0.6666666666666666,18.666666666666668
10/28/2017,Kansas,3-1,4.0,0,62.0,17.0,180.0,0.25,59.0,5.0,15.0,82.0,2.0,0.0,18.0,2.0,76.0,0.0,Kansas,4,15.5,4.25,45.0,14.75,1.25,3.75,20.5,0.0,4.5,0.5,19.0
10/30/2017,North Dakota,3-0,3.0,0,44.0,11.0,122.0,0.27,38.0,6.0,8.0,66.0,1.0,1.0,8.0,3.0,55.0,0.0,North Dakota,3,14.666666666666666,3.6666666666666665,40.666666666666664,12.666666666666666,2.0,2.6666666666666665,22.0,0.3333333333333333,2.6666666666666665,1.0,18.333333333333332
11/04/2017,@ Baylor,0-3,3.0,0,36.0,16.0,104.0,0.192,35.0,3.0,11.0,32.0,3.0,1.0,13.0,3.0,46.5,0.0,Baylor,3,12.0,5.333333333333333,34.666666666666664,11.666666666666666,1.0,3.6666666666666665,10.666666666666666,0.3333333333333333,4.333333333333333,1.0,15.5
11/08/2017,@ West Virginia,3-0,3.0,0,41.0,13.0,97.0,0.289,38.0,6.0,9.0,43.0,2.0,1.0,24.0,1.0,60.0,1.0,West Virginia,3,13.666666666666666,4.333333333333333,32.333333333333336,12.666666666666666,2.0,3.0,14.333333333333334,0.3333333333333333,8.0,0.3333333333333333,20.0
11/11/2017,Texas,1-3,4.0,0,46.0,25.0,149.0,0.141,43.0,8.0,11.0,71.0,7.0,1.0,10.0,4.0,60.0,0.0,Texas,4,11.5,6.25,37.25,10.75,2.0,2.75,17.75,0.25,2.5,1.0,15.0
11/15/2017,@ Oklahoma,3-0,3.0,0,51.0,14.0,119.0,0.311,45.0,4.0,12.0,49.0,4.0,1.0,23.0,1.0,67.5,0.0,Oklahoma,3,17.0,4.666666666666667,39.666666666666664,15.0,1.3333333333333333,4.0,16.333333333333332,0.3333333333333333,7.666666666666667,0.3333333333333333,22.5
11/18/2017,@ TCU,3-0,3.0,0,37.0,9.0,96.0,0.292,34.0,10.0,6.0,39.0,3.0,3.0,17.0,3.0,58.5,0.0,TCU,3,12.333333333333334,3.0,32.0,11.333333333333334,3.3333333333333335,2.0,13.0,1.0,5.666666666666667,1.0,19.5
11/25/2017,Texas Tech,3-0,3.0,0,46.0,14.0,129.0,0.248,43.0,4.0,3.0,74.0,2.0,2.0,10.0,3.0,57.0,1.0,Texas Tech,3,15.333333333333334,4.666666666666667,43.0,14.333333333333334,1.3333333333333333,1.0,24.666666666666668,0.6666666666666666,3.3333333333333335,1.0,19.0
12/01/2017,Princeton,3-0,3.0,0,49.0,10.0,113.0,0.345,43.0,5.0,6.0,62.0,2.0,1.0,19.0,0.0,64.5,1.0,Princeton,3,16.333333333333332,3.3333333333333335,37.666666666666664,14.333333333333334,1.6666666666666667,2.0,20.666666666666668,0.3333333333333333,6.333333333333333,0.0,21.5
12/02/2017,Wisconsin,0-3,3.0,0,43.0,15.0,121.0,0.231,41.0,2.0,5.0,52.0,4.0,1.0,12.0,3.0,52.0,0.0,Wisconsin,3,14.333333333333334,5.0,40.333333333333336,13.666666666666666,0.6666666666666666,1.6666666666666667,17.333333333333332,0.3333333333333333,4.0,1.0,17.333333333333332
