date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
02/07/2021,Tennessee Tech,3-0,3.0,0,44.0,19.0,119.0,0.21,40.0,4.0,0.0,52.0,3.0,0.0,6.0,0.0,3.0,51.0,1.0,Tennessee Tech,3,14.666666666666666,6.333333333333333,39.66666666666666,13.333333333333334,1.3333333333333333,0.0,17.333333333333332,1.0,0.0,2.0,0.0,17.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
02/08/2021,Tennessee Tech,3-0,3.0,0,42.0,17.0,117.0,0.214,41.0,2.0,9.0,44.0,5.0,0.0,12.0,0.0,6.0,50.0,1.0,Tennessee Tech,3,14.0,5.666666666666667,39.0,13.666666666666666,0.6666666666666666,3.0,14.666666666666666,1.6666666666666667,0.0,4.0,0.0,16.666666666666668,,7.333333333333333,,3.1666666666666665,,19.83333333333333,,0.105,,6.666666666666667,,0.6666666666666666,,0.0,,8.666666666666666,,0.0,,1.0,,0.0,,8.5
02/14/2021,@ Tennessee St.,3-0,3.0,0,45.0,17.0,105.0,0.267,42.0,8.0,5.0,43.0,2.0,1.0,4.0,3.0,3.0,56.0,0.0,Tennessee St.,3,15.0,5.666666666666667,35.0,14.0,2.6666666666666665,1.6666666666666667,14.333333333333334,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,18.666666666666668,,9.555555555555555,,4.0,,26.222222222222218,,0.14133333333333334,,9.0,,0.6666666666666666,,1.0,,10.666666666666666,,0.0,,2.0,,0.0,,11.222222222222223
02/14/2021,@ Tennessee St.,3-0,3.0,0,47.0,18.0,120.0,0.242,45.0,6.0,3.0,55.0,1.0,0.0,6.0,3.0,3.0,56.0,0.0,Tennessee St.,3,15.666666666666666,6.0,40.0,15.0,2.0,1.0,18.33333333333333,0.3333333333333333,0.0,2.0,1.0,18.666666666666668,14.555555555555555,10.916666666666666,5.888888888888889,4.416666666666667,37.888888888888886,28.416666666666664,0.23033333333333336,0.17275000000000001,13.666666666666666,10.25,1.5555555555555554,1.1666666666666665,1.5555555555555556,1.1666666666666667,15.444444444444443,11.583333333333334,0.1111111111111111,0.08333333333333333,2.444444444444444,1.8333333333333333,0.3333333333333333,0.25,17.444444444444446,13.083333333333336
02/21/2021,Morehead St.,0-3,3.0,0,34.0,23.0,122.0,0.09,32.0,1.0,1.0,59.0,7.0,0.0,8.0,2.0,4.0,39.0,0.0,Morehead St.,3,11.333333333333334,7.666666666666667,40.66666666666666,10.666666666666666,0.3333333333333333,0.3333333333333333,19.666666666666668,2.333333333333333,0.0,2.6666666666666665,0.6666666666666666,13.0,14.888888888888891,11.866666666666665,5.777777777777779,4.733333333333333,38.0,30.73333333333333,0.24100000000000002,0.18660000000000002,14.222222222222221,11.2,1.777777777777778,1.3333333333333333,1.888888888888889,1.1333333333333333,15.777777777777777,12.933333333333332,0.1111111111111111,0.06666666666666667,2.444444444444444,1.8666666666666665,0.6666666666666666,0.4,18.0,14.200000000000003
02/22/2021,Morehead St.,0-3,3.0,0,20.0,10.0,98.0,0.102,19.0,2.0,2.0,36.0,11.0,2.0,4.0,0.0,4.0,26.0,0.0,Morehead St.,3,6.666666666666667,3.333333333333333,32.666666666666664,6.333333333333333,0.6666666666666666,0.6666666666666666,12.0,3.6666666666666665,0.6666666666666666,1.3333333333333333,0.0,8.666666666666666,14.0,11.777777777777777,6.4444444444444455,5.222222222222222,38.55555555555555,32.388888888888886,0.1996666666666667,0.1705,13.222222222222221,11.111111111111112,1.6666666666666667,1.1666666666666665,1.0,1.0,17.444444444444443,14.055555555555555,0.1111111111111111,0.05555555555555555,2.0,1.9999999999999998,0.8888888888888888,0.4444444444444444,16.777777777777775,14.000000000000002
02/28/2021,@ Eastern Ill.,3-1,4.0,0,72.0,18.0,132.0,0.409,66.0,3.0,7.0,57.0,2.0,1.0,6.0,0.0,4.0,79.0,0.0,Eastern Ill.,4,18.0,4.5,33.0,16.5,0.75,1.75,14.25,0.5,0.25,1.5,0.0,19.75,11.222222222222223,11.047619047619047,5.666666666666667,4.952380952380953,37.77777777777777,32.42857142857142,0.14466666666666667,0.16071428571428575,10.666666666666666,10.428571428571429,1.0,1.0952380952380951,0.6666666666666666,0.9523809523809524,16.666666666666668,13.761904761904761,0.2222222222222222,0.14285714285714285,2.0,1.9047619047619047,0.5555555555555555,0.38095238095238093,13.444444444444445,13.23809523809524
03/01/2021,@ Eastern Ill.,3-1,4.0,0,58.0,16.0,137.0,0.307,55.0,6.0,5.0,58.0,3.0,2.0,12.0,0.0,8.0,72.0,1.0,Eastern Ill.,4,14.5,4.0,34.25,13.75,1.5,1.25,14.5,0.75,0.5,3.0,0.0,18.0,12.0,11.916666666666666,5.166666666666667,4.895833333333334,35.444444444444436,32.5,0.20033333333333334,0.19175000000000003,11.166666666666666,11.1875,0.5833333333333334,1.0520833333333333,0.9166666666666666,1.0520833333333335,15.305555555555557,13.822916666666666,0.3055555555555555,0.15625,1.8333333333333333,1.8541666666666665,0.2222222222222222,0.3333333333333333,13.805555555555557,14.052083333333336
03/07/2021,Murray St.,3-1,4.0,0,62.0,20.0,159.0,0.264,58.0,10.0,5.0,77.0,8.0,1.0,16.0,4.0,9.0,81.0,0.0,Murray St.,4,15.5,5.0,39.75,14.5,2.5,1.25,19.25,2.0,0.25,4.0,1.0,20.25,13.055555555555555,12.203703703703702,3.944444444444444,4.796296296296297,33.30555555555555,32.69444444444444,0.27266666666666667,0.20455555555555557,12.194444444444445,11.472222222222221,0.9722222222222223,1.1018518518518519,1.222222222222222,1.0740740740740742,13.583333333333334,13.898148148148147,0.47222222222222215,0.19444444444444445,1.9444444444444446,1.9814814814814814,0.0,0.2962962962962963,15.472222222222223,14.490740740740742
03/08/2021,Murray St.,3-0,3.0,0,45.0,13.0,102.0,0.314,43.0,6.0,5.0,47.0,1.0,2.0,16.0,0.0,10.0,61.0,0.0,Murray St.,3,15.0,4.333333333333333,34.0,14.333333333333334,2.0,1.6666666666666667,15.666666666666666,0.3333333333333333,0.6666666666666666,5.333333333333333,0.0,20.33333333333333,16.0,12.533333333333333,4.5,4.816666666666667,35.666666666666664,33.4,0.32666666666666666,0.21050000000000005,14.916666666666666,11.775,1.5833333333333333,1.2416666666666667,1.4166666666666667,1.0916666666666668,16.0,14.433333333333332,0.3333333333333333,0.2,2.8333333333333335,2.183333333333333,0.3333333333333333,0.36666666666666664,19.333333333333332,15.066666666666668
03/14/2021,@ Southeast Mo. St.,0-3,3.0,0,40.0,15.0,112.0,0.223,35.0,2.0,9.0,44.0,5.0,3.0,6.0,0.0,6.0,48.0,0.0,Southeast Mo. St.,3,13.333333333333334,5.0,37.333333333333336,11.666666666666666,0.6666666666666666,3.0,14.666666666666666,1.6666666666666667,1.0,2.0,0.0,16.0,15.0,12.757575757575756,4.444444444444445,4.772727272727273,36.0,33.45454545454545,0.295,0.21990909090909094,14.194444444444445,12.007575757575758,2.0,1.3106060606060606,1.388888888888889,1.143939393939394,16.47222222222222,14.545454545454543,0.47222222222222215,0.2424242424242424,4.111111111111112,2.4696969696969693,0.3333333333333333,0.3333333333333333,19.527777777777775,15.545454545454545
