date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
10/16/2020,Tennessee,3-0,3.0,0,52.0,6.0,102.0,0.451,46.0,5.0,7.0,44.0,1.0,0.0,12.0,2.0,6.0,63.0,0.0,Tennessee,3,17.333333333333332,2.0,34.0,15.333333333333334,1.6666666666666667,2.3333333333333335,14.666666666666666,0.3333333333333333,0.0,4.0,0.6666666666666666,21.0
10/17/2020,Tennessee,3-1,4.0,0,58.0,19.0,142.0,0.275,56.0,2.0,12.0,63.0,6.0,3.0,13.0,0.0,9.5,69.5,0.0,Tennessee,4,14.5,4.75,35.5,14.0,0.5,3.0,15.75,1.5,0.75,3.25,0.0,17.375
10/28/2020,@ Missouri,3-1,4.0,0,62.0,14.0,134.0,0.358,57.0,7.0,9.0,46.0,7.0,2.0,22.0,0.0,13.0,82.0,1.0,Missouri,4,15.5,3.5,33.5,14.25,1.75,2.25,11.5,1.75,0.5,5.5,0.0,20.5
10/29/2020,@ Missouri,3-1,4.0,0,63.0,21.0,138.0,0.304,55.0,7.0,8.0,55.0,1.0,4.0,8.0,0.0,8.0,78.0,1.0,Missouri,4,15.75,5.25,34.5,13.75,1.75,2.0,13.75,0.25,1.0,2.0,0.0,19.5
11/07/2020,Auburn,3-0,3.0,0,54.0,14.0,104.0,0.385,51.0,7.0,4.0,43.0,2.0,1.0,10.0,0.0,6.0,67.0,0.0,Auburn,3,18.0,4.666666666666667,34.666666666666664,17.0,2.3333333333333335,1.3333333333333333,14.333333333333334,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.0,22.333333333333332
11/08/2020,Auburn,3-0,3.0,0,44.0,11.0,89.0,0.371,42.0,5.0,4.0,48.0,1.0,2.0,6.0,2.0,5.0,54.0,0.0,Auburn,3,14.666666666666666,3.6666666666666665,29.666666666666668,14.0,1.6666666666666667,1.3333333333333333,16.0,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,18.0
11/13/2020,@ Mississippi St.,3-0,3.0,0,38.0,8.0,84.0,0.357,34.0,5.0,6.0,40.0,1.0,0.0,16.0,0.0,8.0,51.0,0.0,Mississippi St.,3,12.666666666666666,2.6666666666666665,28.0,11.333333333333334,1.6666666666666667,2.0,13.333333333333334,0.3333333333333333,0.0,5.333333333333333,0.0,17.0
11/14/2020,@ Mississippi St.,3-0,3.0,0,40.0,11.0,88.0,0.33,37.0,6.0,10.0,33.0,2.0,1.0,10.0,2.0,6.0,52.0,1.0,Mississippi St.,3,13.333333333333334,3.6666666666666665,29.333333333333332,12.333333333333334,2.0,3.3333333333333335,11.0,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.6666666666666666,17.333333333333332
01/29/2021,@ Arkansas,3-0,3.0,0,42.0,7.0,71.0,0.493,41.0,3.0,10.0,33.0,4.0,1.0,18.0,1.0,10.0,55.0,0.0,Arkansas,3,14.0,2.3333333333333335,23.666666666666668,13.666666666666666,1.0,3.3333333333333335,11.0,1.3333333333333333,0.3333333333333333,6.0,0.3333333333333333,18.333333333333332
01/30/2021,@ Arkansas,3-0,3.0,0,44.0,14.0,113.0,0.265,42.0,3.0,6.0,57.0,1.0,0.0,22.0,1.0,11.0,58.0,0.0,Arkansas,3,14.666666666666666,4.666666666666667,37.666666666666664,14.0,1.0,2.0,19.0,0.3333333333333333,0.0,7.333333333333333,0.3333333333333333,19.333333333333332
02/13/2021,@ Georgia,3-0,3.0,0,40.0,10.0,84.0,0.357,30.0,7.0,6.0,37.0,3.0,0.0,22.0,0.0,11.0,58.0,0.0,Georgia,3,13.333333333333334,3.3333333333333335,28.0,10.0,2.3333333333333335,2.0,12.333333333333334,1.0,0.0,7.333333333333333,0.0,19.333333333333332
02/14/2021,@ Georgia,3-0,3.0,0,46.0,11.0,101.0,0.347,41.0,6.0,6.0,50.0,2.0,1.0,8.0,0.0,5.0,57.0,0.0,Georgia,3,15.333333333333334,3.6666666666666665,33.666666666666664,13.666666666666666,2.0,2.0,16.666666666666668,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.0,19.0
03/05/2021,LSU,3-0,3.0,0,51.0,7.0,95.0,0.463,48.0,7.0,1.0,41.0,0.0,0.0,18.0,1.0,9.0,67.0,1.0,LSU,3,17.0,2.3333333333333335,31.666666666666668,16.0,2.3333333333333335,0.3333333333333333,13.666666666666666,0.0,0.0,6.0,0.3333333333333333,22.333333333333332
03/06/2021,LSU,3-0,3.0,0,46.0,10.0,93.0,0.387,42.0,3.0,5.0,40.0,6.0,1.0,21.0,1.0,11.5,60.5,0.0,LSU,3,15.333333333333334,3.3333333333333335,31.0,14.0,1.0,1.6666666666666667,13.333333333333334,2.0,0.3333333333333333,7.0,0.3333333333333333,20.166666666666668
03/12/2021,Ole Miss,3-0,3.0,0,41.0,8.0,82.0,0.402,37.0,6.0,9.0,29.0,2.0,0.0,16.0,0.0,8.0,55.0,0.0,Ole Miss,3,13.666666666666666,2.6666666666666665,27.333333333333332,12.333333333333334,2.0,3.0,9.666666666666666,0.6666666666666666,0.0,5.333333333333333,0.0,18.333333333333332
03/13/2021,Ole Miss,3-1,4.0,0,64.0,15.0,128.0,0.383,55.0,5.0,6.0,51.0,2.0,0.0,16.0,4.0,8.0,77.0,0.0,Ole Miss,4,16.0,3.75,32.0,13.75,1.25,1.5,12.75,0.5,0.0,4.0,1.0,19.25
03/19/2021,@ Florida,2-3,5.0,0,74.0,21.0,170.0,0.312,67.0,5.0,12.0,57.0,9.0,0.0,16.0,1.0,8.0,87.0,1.0,Florida,5,14.8,4.2,34.0,13.4,1.0,2.4,11.4,1.8,0.0,3.2,0.2,17.4
03/20/2021,@ Florida,3-0,3.0,0,45.0,16.0,109.0,0.266,41.0,4.0,7.0,44.0,0.0,0.0,14.0,1.0,7.0,56.0,0.0,Florida,3,15.0,5.333333333333333,36.333333333333336,13.666666666666666,1.3333333333333333,2.3333333333333335,14.666666666666666,0.0,0.0,4.666666666666667,0.3333333333333333,18.666666666666668
03/24/2021,Alabama,3-0,3.0,0,42.0,6.0,86.0,0.419,40.0,9.0,6.0,39.0,5.0,0.0,13.0,0.0,6.5,57.5,0.0,Alabama,3,14.0,2.0,28.666666666666668,13.333333333333334,3.0,2.0,13.0,1.6666666666666667,0.0,4.333333333333333,0.0,19.166666666666668
