date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
01/22/2021,@ Washington,3-0,3.0,0,49.0,11.0,112.0,0.339,44.0,3.0,7.0,53.0,6.0,0.0,16.0,0.0,8.0,60.0,0.0,Washington,3,16.333333333333332,3.6666666666666665,37.333333333333336,14.666666666666666,1.0,2.3333333333333335,17.666666666666668,2.0,0.0,5.333333333333333,0.0,20.0
01/23/2021,@ Washington,1-3,4.0,0,56.0,22.0,169.0,0.201,47.0,6.0,6.0,90.0,8.0,0.0,10.0,0.0,5.0,67.0,0.0,Washington,4,14.0,5.5,42.25,11.75,1.5,1.5,22.5,2.0,0.0,2.5,0.0,16.75
01/28/2021,Washington St.,2-3,5.0,0,50.0,24.0,154.0,0.169,45.0,9.0,9.0,73.0,8.0,2.0,14.0,1.0,9.0,68.0,1.0,Washington St.,5,10.0,4.8,30.8,9.0,1.8,1.8,14.6,1.6,0.4,2.8,0.2,13.6
01/30/2021,Washington St.,1-3,4.0,0,44.0,25.0,145.0,0.131,41.0,3.0,9.0,51.0,6.0,3.0,4.0,2.0,5.0,52.0,0.0,Washington St.,4,11.0,6.25,36.25,10.25,0.75,2.25,12.75,1.5,0.75,1.0,0.5,13.0
02/05/2021,Utah,2-3,5.0,0,32.0,20.0,152.0,0.079,30.0,6.0,11.0,61.0,6.0,1.0,28.0,1.0,15.0,53.0,1.0,Utah,5,6.4,4.0,30.4,6.0,1.2,2.2,12.2,1.2,0.2,5.6,0.2,10.6
02/07/2021,Utah,0-3,3.0,0,33.0,14.0,111.0,0.171,31.0,5.0,8.0,40.0,7.0,1.0,12.0,0.0,7.0,45.0,1.0,Utah,3,11.0,4.666666666666667,37.0,10.333333333333334,1.6666666666666667,2.6666666666666665,13.333333333333334,2.333333333333333,0.3333333333333333,4.0,0.0,15.0
02/11/2021,@ Oregon St.,2-3,5.0,0,58.0,25.0,183.0,0.18,56.0,8.0,11.0,91.0,12.0,3.0,16.0,1.0,11.0,77.0,1.0,Oregon St.,5,11.6,5.0,36.6,11.2,1.6,2.2,18.2,2.4,0.6,3.2,0.2,15.4
02/12/2021,@ Oregon St.,2-3,5.0,0,60.0,32.0,181.0,0.155,53.0,8.0,10.0,70.0,6.0,2.0,18.0,0.0,11.0,79.0,0.0,Oregon St.,5,12.0,6.4,36.2,10.6,1.6,2.0,14.0,1.2,0.4,3.6,0.0,15.8
02/19/2021,UCLA,1-3,4.0,0,41.0,13.0,124.0,0.226,40.0,4.0,13.0,47.0,6.0,2.0,18.0,1.0,11.0,56.0,0.0,UCLA,4,10.25,3.25,31.0,10.0,1.0,3.25,11.75,1.5,0.5,4.5,0.25,14.0
02/21/2021,UCLA,0-3,3.0,0,32.0,7.0,100.0,0.25,28.0,2.0,4.0,32.0,5.0,3.0,16.0,3.0,11.0,45.0,1.0,UCLA,3,10.666666666666666,2.3333333333333335,33.333333333333336,9.333333333333334,0.6666666666666666,1.3333333333333333,10.666666666666666,1.6666666666666667,1.0,5.333333333333333,1.0,15.0
