date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
02/07/2021,@ Southern U.,3-2,5.0,0,48.0,27.0,161.0,0.13,41.0,9.0,11.0,81.0,5.0,2.0,14.0,5.0,9.0,66.0,0.0,Southern U.,5,9.6,5.4,32.2,8.2,1.8,2.2,16.2,1.0,0.4,2.8,1.0,13.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
02/08/2021,Alcorn,3-0,3.0,0,37.0,7.0,84.0,0.357,33.0,9.0,5.0,36.0,8.0,4.0,0.0,0.0,4.0,50.0,0.0,Alcorn,3,12.333333333333334,2.333333333333333,28.0,11.0,3.0,1.6666666666666667,12.0,2.6666666666666665,1.3333333333333333,0.0,0.0,16.666666666666668,,4.8,,2.7,,16.1,,0.065,,4.1,,0.9,,1.1,,8.1,,0.2,,1.4,,0.5,,6.6
02/21/2021,Prairie View,3-0,3.0,0,46.0,17.0,110.0,0.264,42.0,6.0,8.0,36.0,2.0,2.0,14.0,0.0,9.0,61.0,0.0,Prairie View,3,15.333333333333334,5.666666666666667,36.66666666666666,14.0,2.0,2.6666666666666665,12.0,0.6666666666666666,0.6666666666666666,4.666666666666667,0.0,20.33333333333333,,7.311111111111111,,2.577777777777778,,20.066666666666666,,0.16233333333333333,,6.3999999999999995,,1.5999999999999999,,1.288888888888889,,9.4,,0.5777777777777778,,0.9333333333333332,,0.3333333333333333,,9.955555555555556
02/23/2021,Texas Southern,3-0,3.0,0,38.0,16.0,105.0,0.21,35.0,6.0,6.0,47.0,3.0,3.0,12.0,0.0,9.0,53.0,0.0,Texas Southern,3,12.666666666666666,5.333333333333333,35.0,11.666666666666666,2.0,2.0,15.666666666666666,1.0,1.0,4.0,0.0,17.666666666666668,12.422222222222222,9.316666666666666,4.466666666666667,3.35,32.288888888888884,24.216666666666665,0.25033333333333335,0.18775,11.066666666666668,8.3,2.2666666666666666,1.7,2.1777777777777776,1.6333333333333333,13.4,10.05,0.7999999999999999,0.6,2.488888888888889,1.8666666666666667,0.3333333333333333,0.25,16.73333333333333,12.549999999999999
02/25/2021,Ark.-Pine Bluff,3-1,4.0,0,44.0,22.0,133.0,0.165,37.0,9.0,10.0,59.0,7.0,5.0,6.0,1.0,8.0,61.0,0.0,Ark.-Pine Bluff,4,11.0,5.5,33.25,9.25,2.25,2.5,14.75,1.75,1.25,1.5,0.25,15.25,13.444444444444443,9.986666666666666,4.444444444444444,3.746666666666667,33.22222222222222,26.373333333333335,0.27699999999999997,0.19219999999999998,12.222222222222221,8.973333333333333,2.3333333333333335,1.7600000000000002,2.111111111111111,1.7066666666666666,13.222222222222221,11.173333333333334,1.0,0.6799999999999999,2.8888888888888893,2.2933333333333334,0.0,0.2,18.222222222222225,13.573333333333332
03/09/2021,@ Mississippi Val.,3-0,3.0,0,30.0,6.0,63.0,0.381,29.0,14.0,6.0,38.0,2.0,1.0,2.0,0.0,2.0,46.0,0.0,Mississippi Val.,3,10.0,2.0,21.0,9.666666666666666,4.666666666666667,2.0,12.666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,15.333333333333334,13.0,10.155555555555555,5.5,4.038888888888889,34.97222222222222,27.519444444444446,0.213,0.18766666666666665,11.638888888888888,9.019444444444444,2.0833333333333335,1.8416666666666668,2.388888888888889,1.8388888888888888,14.138888888888888,11.769444444444446,0.9722222222222222,0.775,3.3888888888888893,2.161111111111111,0.08333333333333333,0.20833333333333334,17.75,13.852777777777776
03/11/2021,@ Grambling,3-1,4.0,0,57.0,21.0,164.0,0.22,55.0,7.0,8.0,82.0,4.0,1.0,16.0,0.0,9.0,73.0,1.0,Grambling,4,14.25,5.25,41.0,13.75,1.75,2.0,20.5,1.0,0.25,4.0,0.0,18.25,11.222222222222221,10.133333333333335,4.277777777777778,3.7476190476190476,29.75,26.58809523809524,0.252,0.21528571428571427,10.194444444444445,9.111904761904762,2.9722222222222228,2.2452380952380957,2.1666666666666665,1.861904761904762,14.361111111111109,11.897619047619049,0.8611111111111112,0.7119047619047619,2.055555555555556,1.9476190476190476,0.08333333333333333,0.17857142857142858,16.083333333333332,14.064285714285713
03/14/2021,@ Alcorn,3-0,3.0,0,35.0,12.0,94.0,0.245,29.0,5.0,7.0,40.0,1.0,3.0,12.0,0.0,9.0,49.0,2.0,Alcorn,3,11.666666666666666,4.0,31.33333333333333,9.666666666666666,1.6666666666666667,2.333333333333333,13.333333333333334,0.3333333333333333,1.0,4.0,0.0,16.333333333333332,11.75,10.647916666666667,4.25,3.935416666666667,31.75,28.389583333333334,0.25533333333333336,0.21587499999999998,10.888888888888888,9.691666666666666,2.8888888888888893,2.1833333333333336,2.1666666666666665,1.8791666666666667,15.972222222222223,12.972916666666668,0.611111111111111,0.6541666666666667,2.0555555555555554,2.2041666666666666,0.08333333333333333,0.15625,16.277777777777775,14.587499999999999
03/22/2021,Mississippi Val.,3-0,3.0,0,34.0,10.0,74.0,0.324,32.0,10.0,9.0,31.0,3.0,4.0,4.0,0.0,6.0,50.0,0.0,Mississippi Val.,3,11.333333333333334,3.333333333333333,24.666666666666668,10.666666666666666,3.333333333333333,3.0,10.333333333333334,1.0,1.3333333333333333,1.3333333333333333,0.0,16.666666666666668,11.972222222222221,10.761111111111113,3.75,3.9425925925925926,31.11111111111111,28.716666666666665,0.282,0.21911111111111112,11.027777777777777,9.68888888888889,2.6944444444444446,2.125925925925926,2.111111111111111,1.9296296296296296,15.5,13.012962962962964,0.5277777777777778,0.6925925925925926,2.888888888888889,2.4037037037037035,0.0,0.1388888888888889,16.63888888888889,14.781481481481482
03/26/2021,"Mississippi Val. @ Birmingham, Ala.",3-0,3.0,0,41.0,9.0,81.0,0.395,37.0,8.0,6.0,35.0,3.0,1.0,8.0,1.0,5.0,54.0,1.0,Mississippi Val.,3,13.666666666666666,3.0,27.0,12.333333333333334,2.6666666666666665,2.0,11.666666666666666,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,18.0,12.416666666666666,10.818333333333333,4.194444444444444,3.881666666666667,32.333333333333336,28.311666666666667,0.263,0.22959999999999997,11.361111111111109,9.786666666666667,2.25,2.246666666666667,2.444444444444444,2.0366666666666666,14.722222222222221,12.745000000000001,0.861111111111111,0.7566666666666666,3.1111111111111107,2.2966666666666664,0.0,0.125,17.083333333333332,14.969999999999999
