date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
02/23/2021,VCU,1-3,4.0,0,49.0,27.0,156.0,0.141,46.0,3.0,10.0,56.0,2.0,1.0,8.0,0.0,5.0,57.0,1.0,VCU,4,12.25,6.75,39.0,11.5,0.75,2.5,14.0,0.5,0.25,2.0,0.0,14.25
02/26/2021,@ William & Mary,1-3,4.0,0,46.0,18.0,136.0,0.206,43.0,3.0,6.0,49.0,8.0,2.0,4.0,3.0,4.0,53.0,1.0,William & Mary,4,11.5,4.5,34.0,10.75,0.75,1.5,12.25,2.0,0.5,1.0,0.75,13.25
02/27/2021,@ William & Mary,1-3,4.0,0,53.0,12.0,129.0,0.318,51.0,4.0,9.0,58.0,5.0,2.0,10.0,2.0,7.0,64.0,0.0,William & Mary,4,13.25,3.0,32.25,12.75,1.0,2.25,14.5,1.25,0.5,2.5,0.5,16.0
03/06/2021,UNCW,3-2,5.0,0,52.0,27.0,164.0,0.152,48.0,9.0,3.0,69.0,5.0,2.0,16.0,1.0,10.0,71.0,2.0,UNCW,5,10.4,5.4,32.8,9.6,1.8,0.6,13.8,1.0,0.4,3.2,0.2,14.2
03/07/2021,UNCW,3-1,4.0,0,44.0,16.0,123.0,0.228,42.0,13.0,6.0,56.0,7.0,1.0,16.0,5.0,9.0,66.0,0.0,UNCW,4,11.0,4.0,30.75,10.5,3.25,1.5,14.0,1.75,0.25,4.0,1.25,16.5
03/18/2021,@ UNC Greensboro,3-0,3.0,0,39.0,10.0,101.0,0.287,33.0,7.0,5.0,51.0,4.0,2.0,4.0,0.0,4.0,50.0,1.0,UNC Greensboro,3,13.0,3.3333333333333335,33.666666666666664,11.0,2.3333333333333335,1.6666666666666667,17.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,16.666666666666668
03/20/2021,Davidson,3-2,5.0,0,59.0,26.0,175.0,0.189,54.0,8.0,9.0,82.0,8.0,1.0,16.0,1.0,9.0,76.0,2.0,Davidson,5,11.8,5.2,35.0,10.8,1.6,1.8,16.4,1.6,0.2,3.2,0.2,15.2
03/24/2021,James Madison,3-1,4.0,0,55.0,31.0,184.0,0.13,52.0,9.0,7.0,89.0,3.0,0.0,16.0,3.0,8.0,72.0,0.0,James Madison,4,13.75,7.75,46.0,13.0,2.25,1.75,22.25,0.75,0.0,4.0,0.75,18.0
03/27/2021,@ Col. of Charleston,0-3,3.0,0,36.0,21.0,129.0,0.116,35.0,4.0,6.0,51.0,4.0,0.0,8.0,1.0,4.0,44.0,1.0,Col. of Charleston,3,12.0,7.0,43.0,11.666666666666666,1.3333333333333333,2.0,17.0,1.3333333333333333,0.0,2.6666666666666665,0.3333333333333333,14.666666666666666
03/28/2021,@ Col. of Charleston,1-3,4.0,0,44.0,29.0,153.0,0.098,40.0,3.0,5.0,72.0,6.0,3.0,18.0,4.0,12.0,59.0,1.0,Col. of Charleston,4,11.0,7.25,38.25,10.0,0.75,1.25,18.0,1.5,0.75,4.5,1.0,14.75
