date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
01/25/2021,@ Youngstown St.,2-3,5.0,0,64.0,33.0,170.0,0.182,60.0,6.0,21.0,77.0,10.0,0.0,12.0,4.0,6.0,76.0,1.0,Youngstown St.,5,12.8,6.6,34.0,12.0,1.2,4.2,15.4,2.0,0.0,2.4,0.8,15.2
01/26/2021,@ Youngstown St.,1-3,4.0,0,55.0,24.0,142.0,0.218,49.0,4.0,15.0,56.0,10.0,0.0,10.0,3.0,5.0,64.0,0.0,Youngstown St.,4,13.75,6.0,35.5,12.25,1.0,3.75,14.0,2.5,0.0,2.5,0.75,16.0
02/01/2021,@ Green Bay,0-3,3.0,0,17.0,19.0,77.0,-0.026,17.0,6.0,9.0,35.0,10.0,1.0,4.0,2.0,3.0,26.0,0.0,Green Bay,3,5.666666666666667,6.333333333333333,25.666666666666668,5.666666666666667,2.0,3.0,11.666666666666666,3.333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,8.666666666666666
02/02/2021,@ Green Bay,0-3,3.0,0,33.0,22.0,94.0,0.117,31.0,4.0,14.0,38.0,6.0,0.0,8.0,0.0,4.0,41.0,0.0,Green Bay,3,11.0,7.333333333333333,31.333333333333332,10.333333333333334,1.3333333333333333,4.666666666666667,12.666666666666666,2.0,0.0,2.6666666666666665,0.0,13.666666666666666
02/08/2021,Purdue Fort Wayne,0-3,3.0,0,24.0,22.0,88.0,0.023,22.0,5.0,5.0,28.0,11.0,3.0,4.0,1.0,5.0,34.0,1.0,Purdue Fort Wayne,3,8.0,7.333333333333333,29.333333333333332,7.333333333333333,1.6666666666666667,1.6666666666666667,9.333333333333334,3.6666666666666665,1.0,1.3333333333333333,0.3333333333333333,11.333333333333334
02/09/2021,Purdue Fort Wayne,0-3,3.0,0,39.0,12.0,95.0,0.284,33.0,3.0,7.0,34.0,6.0,1.0,2.0,3.0,2.0,44.0,0.0,Purdue Fort Wayne,3,13.0,4.0,31.666666666666668,11.0,1.0,2.3333333333333335,11.333333333333334,2.0,0.3333333333333333,0.6666666666666666,1.0,14.666666666666666
03/02/2021,Wright St.,0-3,3.0,0,26.0,21.0,112.0,0.045,24.0,4.0,7.0,55.0,8.0,0.0,10.0,3.0,5.0,35.0,1.0,Wright St.,3,8.666666666666666,7.0,37.333333333333336,8.0,1.3333333333333333,2.3333333333333335,18.333333333333332,2.6666666666666665,0.0,3.3333333333333335,1.0,11.666666666666666
03/02/2021,Wright St.,0-3,3.0,0,33.0,24.0,119.0,0.076,29.0,1.0,5.0,48.0,5.0,0.0,4.0,2.0,2.0,36.0,0.0,Wright St.,3,11.0,8.0,39.666666666666664,9.666666666666666,0.3333333333333333,1.6666666666666667,16.0,1.6666666666666667,0.0,1.3333333333333333,0.6666666666666666,12.0
03/15/2021,@ Robert Morris,1-3,4.0,0,41.0,30.0,143.0,0.077,39.0,6.0,6.0,54.0,8.0,0.0,16.0,1.0,8.0,55.0,1.0,Robert Morris,4,10.25,7.5,35.75,9.75,1.5,1.5,13.5,2.0,0.0,4.0,0.25,13.75
03/16/2021,@ Robert Morris,0-3,3.0,0,25.0,22.0,107.0,0.028,25.0,3.0,6.0,44.0,6.0,1.0,4.0,3.0,3.0,31.0,0.0,Robert Morris,3,8.333333333333334,7.333333333333333,35.666666666666664,8.333333333333334,1.0,2.0,14.666666666666666,2.0,0.3333333333333333,1.3333333333333333,1.0,10.333333333333334
03/22/2021,UIC,0-3,3.0,0,27.0,14.0,97.0,0.134,25.0,2.0,3.0,43.0,6.0,2.0,6.0,2.0,5.0,34.0,0.0,UIC,3,9.0,4.666666666666667,32.333333333333336,8.333333333333334,0.6666666666666666,1.0,14.333333333333334,2.0,0.6666666666666666,2.0,0.6666666666666666,11.333333333333334
03/22/2021,UIC,0-3,3.0,0,35.0,16.0,102.0,0.186,33.0,1.0,7.0,46.0,9.0,0.0,2.0,2.0,1.0,37.0,0.0,UIC,3,11.666666666666666,5.333333333333333,34.0,11.0,0.3333333333333333,2.3333333333333335,15.333333333333334,3.0,0.0,0.6666666666666666,0.6666666666666666,12.333333333333334
